Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,UCI.1,stage,year
27.0,,117.0,161.0,+35:35,,Sinkeldam Ramon,181.0,Team Giant - Alpecin,",, 28:34",,,5,2016
31.0,,101.0,123.0,+30:09,,Cavendish Mark,182.0,Team Dimension Data,",, 28:34",,,5,2016
23.0,,53.0,169.0,+36:59,,Groenewegen Dylan,183.0,Team LottoNL-Jumbo,",, 28:34",,,5,2016
24.0,,216.0,160.0,+35:35,,McLay Daniel,184.0,Fortuneo - Vital Concept,",, 28:34",,,5,2016
35.0,,192.0,173.0,+37:52,,Božič Borut,185.0,"Cofidis, Solutions Crédits",",, 28:34",,,5,2016
24.0,,159.0,111.0,+29:19,,Polanc Jan,186.0,Lampre - Merida,",, 28:34",,,5,2016
25.0,,102.0,195.0,+45:58,,Berhane Natnael,187.0,Team Dimension Data,",, 28:34",,,5,2016
35.0,,174.0,174.0,+37:58,,Gène Yohann,188.0,Direct Energie,",, 28:34",,,5,2016
34.0,,169.0,179.0,+39:21,,Sieberg Marcel,189.0,Lotto Soudal,",, 28:34",,,5,2016
36.0,,162.0,196.0,+52:14,,Bak Lars Ytting,190.0,Lotto Soudal,",, 28:34",,,5,2016
29.0,,144.0,144.0,+33:30,,Kristoff Alexander,191.0,Team Katusha,",, 28:34",,,5,2016
26.0,,154.0,170.0,+36:59,,Cimolai Davide,192.0,Lampre - Merida,",, 28:34",,,5,2016
25.0,,135.0,197.0,+56:09,,Bennett Sam,193.0,Bora - Argon 18,",, 28:34",,,5,2016
26.0,,77.0,194.0,+44:49,,Howard Leigh,194.0,IAM Cycling,",, 28:34",,,5,2016
25.0,,143.0,189.0,+42:37,,Haller Marco,195.0,Team Katusha,",, 28:34",,,5,2016
27.0,,132.0,192.0,+43:56,,Archbold Shane,196.0,Bora - Argon 18,",, 28:34",,,5,2016
25.0,,178.0,158.0,+35:20,,Tulik Angelo,197.0,Direct Energie,",, 28:34",,,5,2016
31.0,,146.0,198.0,+1:10:25,,Mørkøv Michael,198.0,Team Katusha,33:14 33:14,,,5,2016
31.0,,101.0,120.0,+29:55,100.0,Cavendish Mark,1.0,Team Dimension Data,4:43:48 4:43:48,20.0,120.0,6,2016
28.0,,181.0,132.0,+31:49,70.0,Kittel Marcel,2.0,Etixx - Quick Step,",, ,,",10.0,50.0,6,2016
24.0,,216.0,155.0,+35:27,50.0,McLay Daniel,3.0,Fortuneo - Vital Concept,",, ,,",6.0,25.0,6,2016
29.0,,144.0,138.0,+33:26,40.0,Kristoff Alexander,4.0,Team Katusha,",, ,,",4.0,15.0,6,2016
23.0,,196.0,108.0,+29:18,32.0,Laporte Christophe,5.0,"Cofidis, Solutions Crédits",",, ,,",2.0,5.0,6,2016
26.0,,32.0,74.0,+23:33,26.0,Sagan Peter,6.0,Tinkoff,",, ,,",,,6,2016
23.0,,53.0,166.0,+36:55,22.0,Groenewegen Dylan,7.0,Team LottoNL-Jumbo,",, ,,",,,6,2016
25.0,,68.0,92.0,+26:59,18.0,Theuns Edward,8.0,Trek - Segafredo,",, ,,",,,6,2016
24.0,,171.0,114.0,+29:37,14.0,Coquard Bryan,9.0,Direct Energie,",, ,,",,,6,2016
27.0,,132.0,192.0,+43:52,10.0,Archbold Shane,10.0,Bora - Argon 18,",, ,,",,,6,2016
25.0,,207.0,80.0,+25:20,8.0,Matthews Michael,11.0,ORICA-BikeExchange,",, ,,",,,6,2016
26.0,,154.0,167.0,+36:55,6.0,Cimolai Davide,12.0,Lampre - Merida,",, ,,",,,6,2016
35.0,,44.0,84.0,+26:01,4.0,Dumoulin Samuel,13.0,AG2R La Mondiale,",, ,,",,,6,2016
31.0,,82.0,96.0,+28:12,2.0,Breschel Matti,14.0,Cannondale-Drapac Pro Cycling Team,",, ,,",,,6,2016
33.0,,161.0,139.0,+33:29,1.0,Greipel André,15.0,Lotto Soudal,",, ,,",,,6,2016
27.0,,113.0,134.0,+32:11,,Degenkolb John,16.0,Team Giant - Alpecin,",, ,,",,,6,2016
31.0,,187.0,136.0,+32:39,,Sabatini Fabio,17.0,Etixx - Quick Step,0:03 0:03,,,6,2016
25.0,,176.0,163.0,+36:15,,Petit Adrien,18.0,Direct Energie,",, 0:03",,,6,2016
28.0,,142.0,146.0,+34:16,,Guarnieri Jacopo,19.0,Team Katusha,0:04 0:04,,,6,2016
36.0,,12.0,3.0,+5:13,,Valverde Alejandro,20.0,Movistar Team,",, 0:04",,,6,2016
25.0,,78.0,88.0,+26:45,,Naesen Oliver,21.0,IAM Cycling,",, 0:04",,,6,2016
26.0,,11.0,7.0,+5:17,,Quintana Nairo,22.0,Movistar Team,",, 0:04",,,6,2016
30.0,,36.0,18.0,+5:28,,Kreuziger Roman,23.0,Tinkoff,",, 0:04",,,6,2016
31.0,,1.0,5.0,+5:17,,Froome Chris,24.0,Team Sky,",, 0:04",,,6,2016
29.0,,97.0,119.0,+29:51,,Schär Michael,25.0,BMC Racing Team,",, 0:04",,,6,2016
31.0,,22.0,49.0,+14:06,,Nibali Vincenzo,26.0,Astana Pro Team,",, 0:04",,,6,2016
24.0,,111.0,6.0,+5:17,,Barguil Warren,27.0,Team Giant - Alpecin,",, 0:04",,,6,2016
31.0,,98.0,1.0,+0:00,,Van Avermaet Greg,28.0,BMC Racing Team,",, 0:04",,,6,2016
28.0,,2.0,15.0,+5:17,,Henao Sergio,29.0,Team Sky,",, 0:04",,,6,2016
27.0,,79.0,44.0,+13:22,,Pantano Jarlinson,30.0,IAM Cycling,",, 0:04",,,6,2016
27.0,,27.0,62.0,+16:42,,Rosa Diego,31.0,Astana Pro Team,",, 0:04",,,6,2016
27.0,,19.0,149.0,+34:44,,Oliveira Nelson,32.0,Movistar Team,",, 0:04",,,6,2016
29.0,,184.0,10.0,+5:17,,Martin Dan,33.0,Etixx - Quick Step,",, 0:04",,,6,2016
27.0,,106.0,107.0,+29:17,,Janse van Rensburg Reinardt,34.0,Team Dimension Data,",, 0:04",,,6,2016
27.0,,215.0,121.0,+30:05,,Fonseca Armindo,35.0,Fortuneo - Vital Concept,",, 0:04",,,6,2016
24.0,,182.0,2.0,+5:11,,Alaphilippe Julian,36.0,Etixx - Quick Step,",, 0:04",,,6,2016
29.0,,81.0,8.0,+5:17,,Rolland Pierre,37.0,Cannondale-Drapac Pro Cycling Team,",, 0:04",,,6,2016
33.0,,93.0,103.0,+29:02,,Burghardt Marcus,38.0,BMC Racing Team,",, 0:04",,,6,2016
27.0,,99.0,11.0,+5:17,,van Garderen Tejay,39.0,BMC Racing Team,",, 0:04",,,6,2016
23.0,,209.0,13.0,+5:17,,Yates Adam,40.0,ORICA-BikeExchange,",, 0:04",,,6,2016
34.0,,122.0,98.0,+28:16,,Bonnet William,41.0,FDJ,",, 0:04",,,6,2016
27.0,,129.0,75.0,+23:55,,Vichot Arthur,42.0,FDJ,",, 0:04",,,6,2016
30.0,,9.0,22.0,+5:57,,Thomas Geraint,43.0,Team Sky,",, 0:04",,,6,2016
26.0,,21.0,9.0,+5:17,,Aru Fabio,44.0,Astana Pro Team,",, 0:04",,,6,2016
31.0,,91.0,27.0,+7:02,,Porte Richie,45.0,BMC Racing Team,",, 0:04",,,6,2016
24.0,,157.0,19.0,+5:28,,Meintjes Louis,46.0,Lampre - Merida,",, 0:04",,,6,2016
26.0,,121.0,20.0,+5:28,,Pinot Thibaut,47.0,FDJ,",, 0:04",,,6,2016
33.0,,147.0,17.0,+5:26,,Van den Broeck Jurgen,48.0,Team Katusha,",, 0:04",,,6,2016
31.0,,123.0,104.0,+29:08,,Ladagnous Matthieu,49.0,FDJ,",, 0:04",,,6,2016
26.0,,164.0,125.0,+30:52,,Debusschere Jens,50.0,Lotto Soudal,",, 0:04",,,6,2016
39.0,,167.0,147.0,+34:31,,Henderson Gregory,51.0,Lotto Soudal,",, 0:04",,,6,2016
29.0,,85.0,144.0,+33:48,,Koren Kristijan,52.0,Cannondale-Drapac Pro Cycling Team,",, 0:04",,,6,2016
22.0,,75.0,89.0,+26:46,,Enger Sondre Holst,53.0,IAM Cycling,",, 0:04",,,6,2016
30.0,,43.0,51.0,+14:17,,Cherel Mickaël,54.0,AG2R La Mondiale,",, 0:04",,,6,2016
25.0,,41.0,14.0,+5:17,,Bardet Romain,55.0,AG2R La Mondiale,",, 0:04",,,6,2016
25.0,,51.0,12.0,+5:17,,Kelderman Wilco,56.0,Team LottoNL-Jumbo,",, 0:04",,,6,2016
29.0,,61.0,16.0,+5:17,,Mollema Bauke,57.0,Trek - Segafredo,",, 0:04",,,6,2016
28.0,,46.0,26.0,+6:55,,Gautier Cyril,58.0,AG2R La Mondiale,",, 0:04",,,6,2016
27.0,,54.0,112.0,+29:31,,Lindeman Bert-Jan,59.0,Team LottoNL-Jumbo,",, 0:04",,,6,2016
22.0,,158.0,82.0,+25:35,,Pibernik Luka,60.0,Lampre - Merida,0:05 0:05,,,6,2016
33.0,,31.0,25.0,+6:39,,Contador Alberto,61.0,Tinkoff,",, 0:05",,,6,2016
37.0,,141.0,4.0,+5:15,,Rodríguez Joaquim,62.0,Team Katusha,",, 0:05",,,6,2016
24.0,,137.0,39.0,+10:46,,Konrad Patrick,63.0,Bora - Argon 18,",, 0:05",,,6,2016
36.0,,64.0,100.0,+28:17,,Rast Grégory,64.0,Trek - Segafredo,",, 0:05",,,6,2016
32.0,,28.0,45.0,+13:27,,Sánchez Luis León,65.0,Astana Pro Team,",, 0:05",,,6,2016
38.0,,204.0,106.0,+29:16,,Hayman Mathew,66.0,ORICA-BikeExchange,",, 0:05",,,6,2016
32.0,,14.0,177.0,+40:08,,Erviti Imanol,67.0,Movistar Team,",, 0:05",,,6,2016
36.0,,63.0,123.0,+30:19,,Irizar Markel,68.0,Trek - Segafredo,",, 0:05",,,6,2016
26.0,,116.0,55.0,+15:09,,Preidler Georg,69.0,Team Giant - Alpecin,",, 0:05",,,6,2016
26.0,,149.0,60.0,+16:10,,Zakarin Ilnur,70.0,Team Katusha,",, 0:05",,,6,2016
27.0,,126.0,21.0,+5:29,,Reichenbach Sébastien,71.0,FDJ,",, 0:05",,,6,2016
30.0,,76.0,93.0,+27:10,,Hollenstein Reto,72.0,IAM Cycling,",, 0:05",,,6,2016
34.0,,96.0,67.0,+19:45,,Moinard Amaël,73.0,BMC Racing Team,",, 0:05",,,6,2016
29.0,,217.0,95.0,+27:21,,Périchon Pierre-Luc,74.0,Fortuneo - Vital Concept,",, 0:05",,,6,2016
39.0,,69.0,32.0,+8:45,,Zubeldia Haimar,75.0,Trek - Segafredo,",, 0:05",,,6,2016
37.0,,74.0,70.0,+22:11,,Elmiger Martin,76.0,IAM Cycling,",, 0:05",,,6,2016
29.0,,71.0,23.0,+6:09,,Frank Mathias,77.0,IAM Cycling,",, 0:05",,,6,2016
29.0,,103.0,90.0,+26:47,,Boasson Hagen Edvald,78.0,Team Dimension Data,",, 0:05",,,6,2016
23.0,,131.0,31.0,+8:45,,Buchmann Emanuel,79.0,Bora - Argon 18,",, 0:05",,,6,2016
33.0,,72.0,40.0,+10:52,,Clement Stef,80.0,IAM Cycling,",, 0:05",,,6,2016
33.0,,128.0,71.0,+22:11,,Roy Jérémy,81.0,FDJ,",, 0:05",,,6,2016
24.0,,67.0,86.0,+26:43,,Stuyven Jasper,82.0,Trek - Segafredo,",, 0:05",,,6,2016
38.0,,29.0,65.0,+18:53,,Tiralongo Paolo,83.0,Astana Pro Team,",, 0:05",,,6,2016
30.0,,195.0,48.0,+13:56,,Jeannesson Arnold,84.0,"Cofidis, Solutions Crédits",",, 0:05",,,6,2016
28.0,,87.0,111.0,+29:28,,Navardauskas Ramūnas,85.0,Cannondale-Drapac Pro Cycling Team,",, 0:05",,,6,2016
31.0,,34.0,151.0,+35:00,,Gatto Oscar,86.0,Tinkoff,",, 0:05",,,6,2016
29.0,,151.0,47.0,+13:56,,Costa Rui,87.0,Lampre - Merida,",, 0:05",,,6,2016
32.0,,107.0,24.0,+6:31,,Pauwels Serge,88.0,Team Dimension Data,",, 0:05",,,6,2016
25.0,,211.0,30.0,+8:45,,Sepúlveda Eduardo,89.0,Fortuneo - Vital Concept,",, 0:05",,,6,2016
26.0,,213.0,127.0,+31:14,,Delaplace Anthony,90.0,Fortuneo - Vital Concept,",, 0:05",,,6,2016
29.0,,25.0,33.0,+8:45,,Kangert Tanel,91.0,Astana Pro Team,",, 0:05",,,6,2016
31.0,,168.0,101.0,+28:45,,Roelandts Jürgen,92.0,Lotto Soudal,",, 0:05",,,6,2016
32.0,,198.0,53.0,+14:48,,Maté Luis Ángel,93.0,"Cofidis, Solutions Crédits",",, 0:05",,,6,2016
30.0,,214.0,79.0,+24:37,,Feillu Brice,94.0,Fortuneo - Vital Concept,",, 0:05",,,6,2016
28.0,,49.0,38.0,+10:44,,Vuillermoz Alexis,95.0,AG2R La Mondiale,",, 0:05",,,6,2016
36.0,,65.0,43.0,+12:18,,Schleck Fränk,96.0,Trek - Segafredo,",, 0:05",,,6,2016
30.0,,42.0,41.0,+11:04,,Bakelants Jan,97.0,AG2R La Mondiale,",, 0:05",,,6,2016
31.0,,218.0,68.0,+20:21,,Sørensen Chris Anker,98.0,Fortuneo - Vital Concept,",, 0:05",,,6,2016
24.0,,83.0,50.0,+14:13,,Craddock Lawson,99.0,Cannondale-Drapac Pro Cycling Team,",, 0:05",,,6,2016
28.0,,45.0,59.0,+15:41,,Gastauer Ben,100.0,AG2R La Mondiale,",, 0:05",,,6,2016
33.0,,48.0,36.0,+10:13,,Pozzovivo Domenico,101.0,AG2R La Mondiale,",, 0:05",,,6,2016
33.0,,124.0,42.0,+11:04,,Morabito Steve,102.0,FDJ,",, 0:05",,,6,2016
23.0,,47.0,188.0,+42:39,,Gougeard Alexis,103.0,AG2R La Mondiale,",, 0:05",,,6,2016
31.0,,175.0,34.0,+9:09,,Jeandesboz Fabrice,104.0,Direct Energie,",, 0:05",,,6,2016
36.0,,201.0,81.0,+25:25,,Gerrans Simon,105.0,ORICA-BikeExchange,",, 0:05",,,6,2016
27.0,,117.0,158.0,+35:36,,Sinkeldam Ramon,106.0,Team Giant - Alpecin,",, 0:05",,,6,2016
34.0,,145.0,52.0,+14:31,,Losada Alberto,107.0,Team Katusha,",, 0:05",,,6,2016
36.0,,112.0,110.0,+29:28,,Curvers Roy,108.0,Team Giant - Alpecin,",, 0:05",,,6,2016
29.0,,73.0,128.0,+31:14,,Coppel Jérôme,109.0,IAM Cycling,",, 0:05",,,6,2016
28.0,,134.0,180.0,+40:43,,Benedetti Cesare,110.0,Bora - Argon 18,",, 0:05",,,6,2016
24.0,,159.0,109.0,+29:20,,Polanc Jan,111.0,Lampre - Merida,",, 0:05",,,6,2016
28.0,,66.0,57.0,+15:36,,Stetina Peter,112.0,Trek - Segafredo,",, 0:05",,,6,2016
31.0,,133.0,135.0,+32:20,,Bárta Jan,113.0,Bora - Argon 18,",, 0:05",,,6,2016
35.0,,202.0,117.0,+29:44,,Albasini Michael,114.0,ORICA-BikeExchange,",, 0:05",,,6,2016
32.0,,5.0,29.0,+8:02,,Nieve Mikel,115.0,Team Sky,",, 0:05",,,6,2016
29.0,,35.0,61.0,+16:17,,Kišerlovski Robert,116.0,Tinkoff,",, 0:05",,,6,2016
32.0,,92.0,179.0,+40:37,,Bookwalter Brent,117.0,BMC Racing Team,",, 0:05",,,6,2016
27.0,,109.0,152.0,+35:13,,Teklehaimanot Daniel,118.0,Team Dimension Data,",, 0:05",,,6,2016
31.0,,185.0,69.0,+20:24,,Martin Tony,119.0,Etixx - Quick Step,",, 0:05",,,6,2016
24.0,,156.0,73.0,+23:04,,Grmay Tsgabu,120.0,Lampre - Merida,",, 0:05",,,6,2016
33.0,,186.0,87.0,+26:44,,Richeze Maximiliano,121.0,Etixx - Quick Step,",, 0:05",,,6,2016
28.0,,94.0,35.0,+9:40,,Caruso Damiano,122.0,BMC Racing Team,",, 0:05",,,6,2016
30.0,,115.0,56.0,+15:24,,Geschke Simon,123.0,Team Giant - Alpecin,",, 0:05",,,6,2016
25.0,,15.0,105.0,+29:14,,Herrada Jesús,124.0,Movistar Team,",, 0:05",,,6,2016
34.0,,18.0,28.0,+7:21,,Moreno Daniel,125.0,Movistar Team,",, 0:05",,,6,2016
27.0,,13.0,141.0,+33:37,,Anacona Winner,126.0,Movistar Team,",, 0:05",,,6,2016
23.0,,56.0,165.0,+36:49,,Roosen Timo,127.0,Team LottoNL-Jumbo,",, 0:05",,,6,2016
25.0,,102.0,195.0,+45:59,,Berhane Natnael,128.0,Team Dimension Data,",, 0:05",,,6,2016
26.0,,7.0,162.0,+36:14,,Rowe Luke,129.0,Team Sky,",, 0:05",,,6,2016
28.0,,199.0,116.0,+29:41,,Soupe Geoffrey,130.0,"Cofidis, Solutions Crédits",",, 0:05",,,6,2016
24.0,,39.0,124.0,+30:27,,Valgren Michael,131.0,Tinkoff,",, 0:05",,,6,2016
31.0,,152.0,137.0,+33:08,,Arashiro Yukiya,132.0,Lampre - Merida,",, 0:05",,,6,2016
28.0,,155.0,130.0,+31:39,,Đurasek Kristijan,133.0,Lampre - Merida,",, 0:05",,,6,2016
25.0,,114.0,76.0,+23:56,,Dumoulin Tom,134.0,Team Giant - Alpecin,",, 0:05",,,6,2016
33.0,,183.0,159.0,+35:44,,Keisse Iljo,135.0,Etixx - Quick Step,0:26 0:26,,,6,2016
32.0,,55.0,115.0,+29:37,,Martens Paul,136.0,Team LottoNL-Jumbo,",, 0:26",,,6,2016
33.0,,108.0,168.0,+37:11,,Renshaw Mark,137.0,Team Dimension Data,",, 0:26",,,6,2016
35.0,,105.0,189.0,+43:01,,Eisel Bernhard,138.0,Team Dimension Data,",, 0:26",,,6,2016
26.0,,189.0,193.0,+44:40,,Vermote Julien,139.0,Etixx - Quick Step,",, 0:26",,,6,2016
27.0,,17.0,122.0,+30:17,,Izagirre Ion,140.0,Movistar Team,",, 0:26",,,6,2016
35.0,,62.0,113.0,+29:31,,Cancellara Fabian,141.0,Trek - Segafredo,",, 0:26",,,6,2016
35.0,,166.0,140.0,+33:29,,Hansen Adam,142.0,Lotto Soudal,0:38 0:38,,,6,2016
27.0,,57.0,97.0,+28:15,,Vanmarcke Sep,143.0,Team LottoNL-Jumbo,0:42 0:42,,,6,2016
25.0,,143.0,190.0,+43:17,,Haller Marco,144.0,Team Katusha,0:44 0:44,,,6,2016
26.0,,4.0,54.0,+14:53,,Landa Mikel,145.0,Team Sky,0:53 0:53,,,6,2016
28.0,,84.0,129.0,+31:34,,Howes Alex,146.0,Cannondale-Drapac Pro Cycling Team,",, 0:53",,,6,2016
32.0,,24.0,37.0,+10:31,,Grivko Andrey,147.0,Astana Pro Team,0:57 0:57,,,6,2016
27.0,,88.0,63.0,+16:45,,Slagter Tom-Jelte,148.0,Cannondale-Drapac Pro Cycling Team,",, 0:57",,,6,2016
29.0,,163.0,64.0,+18:45,,De Gendt Thomas,149.0,Lotto Soudal,",, 0:57",,,6,2016
37.0,,172.0,83.0,+25:55,,Chavanel Sylvain,150.0,Direct Energie,",, 0:57",,,6,2016
28.0,,194.0,133.0,+32:08,,Edet Nicolas,151.0,"Cofidis, Solutions Crédits",",, 0:57",,,6,2016
32.0,,153.0,171.0,+38:11,,Bono Matteo,152.0,Lampre - Merida,",, 0:57",,,6,2016
25.0,,178.0,161.0,+36:13,,Tulik Angelo,153.0,Direct Energie,",, 0:57",,,6,2016
31.0,,23.0,160.0,+35:54,,Fuglsang Jakob,154.0,Astana Pro Team,",, 0:57",,,6,2016
25.0,,203.0,143.0,+33:44,,Durbridge Luke,155.0,ORICA-BikeExchange,",, 0:57",,,6,2016
32.0,,191.0,94.0,+27:19,,Navarro Daniel,156.0,"Cofidis, Solutions Crédits",",, 0:57",,,6,2016
36.0,,208.0,169.0,+37:26,,Plaza Rubén,157.0,ORICA-BikeExchange,",, 0:57",,,6,2016
35.0,,118.0,58.0,+15:36,,ten Dam Laurens,158.0,Team Giant - Alpecin,",, 0:57",,,6,2016
31.0,,205.0,66.0,+19:29,,Impey Daryl,159.0,ORICA-BikeExchange,",, 0:57",,,6,2016
34.0,,59.0,164.0,+36:48,,Wynants Maarten,160.0,Team LottoNL-Jumbo,",, 0:57",,,6,2016
28.0,,6.0,102.0,+29:01,,Poels Wout,161.0,Team Sky,",, 0:57",,,6,2016
26.0,,212.0,157.0,+35:32,,Breen Vegard,162.0,Fortuneo - Vital Concept,",, 0:57",,,6,2016
31.0,,219.0,77.0,+24:13,,Vachon Florian,163.0,Fortuneo - Vital Concept,",, 0:57",,,6,2016
35.0,,136.0,46.0,+13:32,,Huzarski Bartosz,164.0,Bora - Argon 18,",, 0:57",,,6,2016
35.0,,3.0,126.0,+31:02,,Kiryienka Vasil,165.0,Team Sky,",, 0:57",,,6,2016
26.0,,77.0,194.0,+45:42,,Howard Leigh,166.0,IAM Cycling,",, 0:57",,,6,2016
23.0,,188.0,156.0,+35:28,,Vakoč Petr,167.0,Etixx - Quick Step,",, 0:57",,,6,2016
33.0,,58.0,174.0,+39:07,,Wagner Robert,168.0,Team LottoNL-Jumbo,",, 0:57",,,6,2016
30.0,,139.0,142.0,+33:41,,Voss Paul,169.0,Bora - Argon 18,",, 0:57",,,6,2016
27.0,,193.0,153.0,+35:15,,Cousin Jérôme,170.0,"Cofidis, Solutions Crédits",",, 0:57",,,6,2016
24.0,,89.0,183.0,+41:08,,van Baarle Dylan,171.0,Cannondale-Drapac Pro Cycling Team,",, 0:57",,,6,2016
34.0,,169.0,178.0,+40:23,,Sieberg Marcel,172.0,Lotto Soudal,1:06 1:06,,,6,2016
29.0,,127.0,85.0,+26:42,,Roux Anthony,173.0,FDJ,1:12 1:12,,,6,2016
31.0,,119.0,172.0,+38:23,,Timmer Albert,174.0,Team Giant - Alpecin,",, 1:12",,,6,2016
33.0,,197.0,150.0,+34:54,,Lemoine Cyril,175.0,"Cofidis, Solutions Crédits",1:16 1:16,,,6,2016
35.0,,192.0,173.0,+39:04,,Božič Borut,176.0,"Cofidis, Solutions Crédits",",, 1:16",,,6,2016
42.0,,38.0,145.0,+34:13,,Tosatto Matteo,177.0,Tinkoff,1:25 1:25,,,6,2016
31.0,,33.0,176.0,+40:04,,Bodnar Maciej,178.0,Tinkoff,",, 1:25",,,6,2016
31.0,,125.0,186.0,+41:34,,Pineau Cédric,179.0,FDJ,1:33 1:33,,,6,2016
28.0,,16.0,99.0,+28:16,,Izagirre Gorka,180.0,Movistar Team,",, 1:33",,,6,2016
39.0,,148.0,185.0,+41:13,,Vicioso Ángel,181.0,Team Katusha,",, 1:33",,,6,2016
28.0,,165.0,91.0,+26:53,,Gallopin Tony,182.0,Lotto Soudal,",, 1:33",,,6,2016
29.0,,8.0,170.0,+37:33,,Stannard Ian,183.0,Team Sky,",, 1:33",,,6,2016
32.0,,138.0,184.0,+41:12,,Schillinger Andreas,184.0,Bora - Argon 18,",, 1:33",,,6,2016
35.0,,104.0,191.0,+43:48,,Cummings Steve,185.0,Team Dimension Data,1:38 1:38,,,6,2016
26.0,,37.0,78.0,+24:17,,Majka Rafał,186.0,Tinkoff,",, 1:38",,,6,2016
35.0,,174.0,175.0,+39:32,,Gène Yohann,187.0,Direct Energie,",, 1:38",,,6,2016
26.0,,52.0,118.0,+29:45,,Bennett George,188.0,Team LottoNL-Jumbo,1:59 1:59,,,6,2016
27.0,,206.0,187.0,+41:53,,Juul-Jensen Christopher,189.0,ORICA-BikeExchange,",, 1:59",,,6,2016
31.0,,86.0,131.0,+31:40,,Langeveld Sebastian,190.0,Cannondale-Drapac Pro Cycling Team,2:02 2:02,,,6,2016
23.0,,26.0,182.0,+40:55,,Lutsenko Alexey,191.0,Astana Pro Team,2:21 2:21,,,6,2016
26.0,,95.0,181.0,+40:50,,Dennis Rohan,192.0,BMC Racing Team,2:34 2:34,,,6,2016
24.0,,173.0,154.0,+35:23,,Duchesne Antoine,193.0,Direct Energie,3:12 3:12,,,6,2016
28.0,,177.0,72.0,+22:37,,Sicard Romain,194.0,Direct Energie,",, 3:12",,,6,2016
37.0,,179.0,148.0,+34:35,,Voeckler Thomas,195.0,Direct Energie,3:15 3:15,,,6,2016
36.0,,162.0,196.0,+58:36,,Bak Lars Ytting,196.0,Lotto Soudal,6:26 6:26,,,6,2016
31.0,,146.0,198.0,+1:16:47,,Mørkøv Michael,197.0,Team Katusha,",, 6:26",,,6,2016
25.0,,135.0,197.0,+1:02:31,,Bennett Sam,198.0,Bora - Argon 18,",, 6:26",,,6,2016
35.0,,104.0,106.0,+40:41,100.0,Cummings Steve,1.0,Team Dimension Data,3:48:09 3:48:09,20.0,120.0,7,2016
31.0,,205.0,47.0,+17:30,70.0,Impey Daryl,2.0,ORICA-BikeExchange,1:04 1:04,10.0,50.0,7,2016
32.0,,191.0,64.0,+25:22,50.0,Navarro Daniel,3.0,"Cofidis, Solutions Crédits",",, 1:04",6.0,25.0,7,2016
31.0,,22.0,39.0,+13:07,40.0,Nibali Vincenzo,4.0,Astana Pro Team,1:58 1:58,4.0,15.0,7,2016
31.0,,98.0,1.0,+0:00,32.0,Van Avermaet Greg,5.0,BMC Racing Team,2:57 2:57,2.0,5.0,7,2016
32.0,,198.0,44.0,+15:27,26.0,Maté Luis Ángel,6.0,"Cofidis, Solutions Crédits",3:37 3:37,,,7,2016
30.0,,9.0,21.0,+6:37,22.0,Thomas Geraint,7.0,Team Sky,",, 3:37",,,7,2016
28.0,,6.0,75.0,+29:41,18.0,Poels Wout,8.0,Team Sky,",, 3:37",,,7,2016
28.0,,16.0,73.0,+28:56,14.0,Izagirre Gorka,9.0,Movistar Team,",, 3:37",,,7,2016
36.0,,12.0,4.0,+5:53,10.0,Valverde Alejandro,10.0,Movistar Team,",, 3:37",,,7,2016
31.0,,1.0,6.0,+5:57,8.0,Froome Chris,11.0,Team Sky,",, 3:37",,,7,2016
30.0,,36.0,18.0,+6:08,6.0,Kreuziger Roman,12.0,Tinkoff,",, 3:37",,,7,2016
31.0,,91.0,24.0,+7:42,4.0,Porte Richie,13.0,BMC Racing Team,",, 3:37",,,7,2016
24.0,,182.0,3.0,+5:51,2.0,Alaphilippe Julian,14.0,Etixx - Quick Step,",, 3:37",,,7,2016
29.0,,184.0,10.0,+5:57,1.0,Martin Dan,15.0,Etixx - Quick Step,",, 3:37",,,7,2016
25.0,,41.0,14.0,+5:57,,Bardet Romain,16.0,AG2R La Mondiale,",, 3:37",,,7,2016
29.0,,81.0,9.0,+5:57,,Rolland Pierre,17.0,Cannondale-Drapac Pro Cycling Team,",, 3:37",,,7,2016
26.0,,11.0,7.0,+5:57,,Quintana Nairo,18.0,Movistar Team,",, 3:37",,,7,2016
33.0,,72.0,36.0,+11:31,,Clement Stef,19.0,IAM Cycling,",, 3:37",,,7,2016
29.0,,61.0,15.0,+5:57,,Mollema Bauke,20.0,Trek - Segafredo,",, 3:37",,,7,2016
23.0,,131.0,28.0,+9:42,,Buchmann Emanuel,21.0,Bora - Argon 18,3:55 3:55,,,7,2016
25.0,,51.0,13.0,+5:57,,Kelderman Wilco,22.0,Team LottoNL-Jumbo,3:37 3:37,,,7,2016
24.0,,157.0,19.0,+6:08,,Meintjes Louis,23.0,Lampre - Merida,",, 3:37",,,7,2016
27.0,,99.0,12.0,+5:57,,van Garderen Tejay,24.0,BMC Racing Team,",, 3:37",,,7,2016
37.0,,141.0,5.0,+5:54,,Rodríguez Joaquim,25.0,Team Katusha,",, 3:37",,,7,2016
36.0,,65.0,41.0,+13:20,,Schleck Fränk,26.0,Trek - Segafredo,4:00 4:00,,,7,2016
25.0,,211.0,29.0,+9:49,,Sepúlveda Eduardo,27.0,Fortuneo - Vital Concept,4:02 4:02,,,7,2016
