Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
31,,,+0:00,,Day Benjamin,48,Fly V Australia Pro Cycling Team,8:58 8:58,,3,2010
27,,,+0:00,,Lill Darren,49,Fly V Australia Pro Cycling Team,",, 8:58",,3,2010
30,,,+0:00,,Lancaster Brett,50,Cervelo Test Team,",, 8:58",,3,2010
27,,,+0:00,,Zahner Simon,51,BMC Racing Team,",, 8:58",,3,2010
33,,,+0:00,,Mumford Jonathan Reid,52,Kelly Benefit Strategies,",, 8:58",,3,2010
26,,,+0:00,,Rabou Thomas,53,Team Type 1,",, 8:58",,3,2010
29,,,+0:00,,Stewart Jackson,54,BMC Racing Team,",, 8:58",,3,2010
31,,,+0:00,,Dionne Charles,55,Fly V Australia Pro Cycling Team,",, 8:58",,3,2010
30,,,+0:00,,Popovych Yaroslav,56,RadioShack,",, 8:58",,3,2010
27,,,+0:00,,Rollin Dominique,57,Cervelo Test Team,12:52 12:52,,3,2010
23,,,+0:00,,Peterson Tom,58,Team Garmin - Transitions,",, 12:52",,3,2010
22,,,+0:00,,Veilleux David,59,Kelly Benefit Strategies,",, 12:52",,3,2010
24,,,+0:00,,Schleck Andy,60,Saxo Bank,16:10 16:10,,3,2010
21,,,+0:00,,van Garderen Tejay,61,Team HTC - Columbia,",, 16:10",,3,2010
26,,,+0:00,,Burghardt Marcus,62,BMC Racing Team,16:24 16:24,,3,2010
29,,,+0:00,,Eisel Bernhard,63,Team HTC - Columbia,",, 16:24",,3,2010
27,,,+0:00,,Friedman Michael,64,Jelly Belly presented by Kenda,",, 16:24",,3,2010
26,,,+0:00,,Routley Will,65,Jelly Belly presented by Kenda,",, 16:24",,3,2010
24,,,+0:00,,Cavendish Mark,66,Team HTC - Columbia,",, 16:24",,3,2010
28,,,+0:00,,Hovelijnck Kurt,67,Quickstep - Innergetic,",, 16:24",,3,2010
32,,,+0:00,,Tjallingii Maarten,68,Rabobank ProTeam,",, 16:24",,3,2010
22,,,+0:00,,Holloway Daniel,69,Bissell Pro Cycling,",, 16:24",,3,2010
26,,,+0:00,,Kemps Aaron,70,Fly V Australia Pro Cycling Team,",, 16:24",,3,2010
21,,,+0:00,,Viviani Elia,71,Liquigas - Doimo,",, 16:24",,3,2010
20,,,+0:00,,Cimolai Davide,72,Liquigas - Doimo,",, 16:24",,3,2010
31,,,+0:00,,Jacques-Maynes Andy,73,Bissell Pro Cycling,",, 16:24",,3,2010
30,,,+0:00,,van Ulden Bernard,74,Jelly Belly presented by Kenda,",, 16:24",,3,2010
22,,,+0:00,,Kristoff Alexander,75,BMC Racing Team,",, 16:24",,3,2010
34,,,+0:00,,Grabsch Bert,76,Team HTC - Columbia,",, 16:24",,3,2010
27,,,+0:00,,Renshaw Mark,77,Team HTC - Columbia,",, 16:24",,3,2010
22,,,+0:00,,Anderson Ryan,78,Kelly Benefit Strategies,",, 16:24",,3,2010
29,,,+0:00,,Haedo Juan Jose,79,Saxo Bank,",, 16:24",,3,2010
28,,,+0:00,,Wynants Maarten,80,Quickstep - Innergetic,",, 16:24",,3,2010
25,,,+0:00,,Breschel Matti,81,Saxo Bank,",, 16:24",,3,2010
29,,,+0:00,,Chicchi Francesco,82,Liquigas - Doimo,",, 16:24",,3,2010
29,,,+0:00,,Boonen Tom,83,Quickstep - Innergetic,",, 16:24",,3,2010
27,,,+0:00,,Bell Zach,84,Kelly Benefit Strategies,",, 16:24",,3,2010
26,,,+0:00,,Santaromita Ivan,85,Liquigas - Doimo,",, 16:24",,3,2010
30,,,+0:00,,Quinziato Manuel,86,Liquigas - Doimo,",, 16:24",,3,2010
26,,,+0:00,,Powers Jeremy,87,Jelly Belly presented by Kenda,",, 16:24",,3,2010
26,,,+0:00,,Bos Theo,88,Cervelo Test Team,",, 16:24",,3,2010
35,,,+0:00,,Candelario Alex,89,Kelly Benefit Strategies,",, 16:24",,3,2010
31,,,+0:00,,Shirley Neil,90,Kelly Benefit Strategies,",, 16:24",,3,2010
35,,,+0:00,,Da Silva Correira Joao,91,Cervelo Test Team,",, 16:24",,3,2010
23,,,+0:00,,Stauff Andreas,92,Quickstep - Innergetic,",, 16:24",,3,2010
32,,,+0:00,,Hulsmans Kevin,93,Quickstep - Innergetic,",, 16:24",,3,2010
28,,,+0:00,,Hanson Ken,94,Team Type 1,",, 16:24",,3,2010
20,,,+0:00,,Boivin Guillaume,95,Spidertech presented by Planet Energy,",, 16:24",,3,2010
25,,,+0:00,,Ile\u0161i\u010d Aldo Ino,96,Team Type 1,",, 16:24",,3,2010
29,,,+0:00,,Cancellara Fabian,97,Saxo Bank,",, 16:24",,3,2010
22,,,+0:00,,Steensen Andre,98,Saxo Bank,",, 16:24",,3,2010
36,,,+0:00,,O'Grady Stuart,99,Saxo Bank,",, 16:24",,3,2010
26,,,+0:00,,Latham Peter,100,Bissell Pro Cycling,",, 16:24",,3,2010
28,,,+0:00,,White Bradley,101,,",, 16:24",,3,2010
36,,,+0:00,,McCartney Jason,102,RadioShack,",, 16:24",,3,2010
22,,,+0:00,,O Reilly Cody,103,Bissell Pro Cycling,",, 16:24",,3,2010
32,,,+0:00,,Menzies Karl,104,UnitedHealthcare Presented by Maxxis,",, 16:24",,3,2010
25,,,+0:00,,Crane Matthew,105,UnitedHealthcare Presented by Maxxis,",, 16:24",,3,2010
31,,,+0:00,,Langlois Bruno,106,Spidertech presented by Planet Energy,",, 16:24",,3,2010
30,,,+0:00,,Muravyev Dmitriy,107,RadioShack,",, 16:24",,3,2010
22,,,+0:00,,van Winden Dennis,108,Rabobank ProTeam,",, 16:24",,3,2010
24,,,+0:00,,Leezer Tom,109,Rabobank ProTeam,",, 16:24",,3,2010
27,,,+0:00,,Dickeson William,110,Jelly Belly presented by Kenda,",, 16:24",,3,2010
27,,,+0:00,,Gilbert Martin,111,,",, 16:24",,3,2010
26,,,+0:00,,Deignan Philip,112,Cervelo Test Team,",, 16:24",,3,2010
22,,,+0:00,,Boily Eric,113,Spidertech presented by Planet Energy,",, 16:24",,3,2010
32,,,+0:00,,Wilson Matthew,114,Team Garmin - Transitions,",, 16:24",,3,2010
33,,,+0:00,,Hunter Robert,115,Team Garmin - Transitions,",, 16:24",,3,2010
25,,,+0:00,,Cozza Steven,116,Team Garmin - Transitions,",, 16:24",,3,2010
24,,,+0:00,,Thomson Jay Robert,117,Fly V Australia Pro Cycling Team,",, 16:24",,3,2010
36,,,+0:00,,Hunt Jeremy,118,Cervelo Test Team,",, 16:24",,3,2010
23,,,+0:00,,Stewart Scott,119,Team Type 1,",, 16:24",,3,2010
25,,,+0:00,,Langeveld Sebastian,120,Rabobank ProTeam,",, 16:24",,3,2010
35,,,+0:00,,Randell Andrew,121,Spidertech presented by Planet Energy,",, 16:24",,3,2010
26,,,+0:00,,Megias Javier,122,Team Type 1,",, 16:24",,3,2010
31,,,+0:00,,Frattini Davide,123,Team Type 1,",, 16:24",,3,2010
24,,,+0:00,,Mazich Sean,DNF,Jelly Belly presented by Kenda,-4:26:09 -4:26:09,,3,2010
24,,,+0:00,,Anthony Jesse,DNF,Kelly Benefit Strategies,",, -4:26:09",,3,2010
29,,,+0:00,30.0,Chicchi Francesco,1,Liquigas - Doimo,4:55:02 4:55:02,20.0,4,2010
29,,,+0:00,18.0,Haedo Juan Jose,2,Saxo Bank,",, ,,",14.0,4,2010
24,,,+0:00,12.0,Cavendish Mark,3,Team HTC - Columbia,",, ,,",8.0,4,2010
26,,,+0:00,7.0,Bos Theo,4,Cervelo Test Team,",, ,,",7.0,4,2010
28,,,+0:00,4.0,Cantwell Jonathan,5,Fly V Australia Pro Cycling Team,",, ,,",6.0,4,2010
22,,,+0:00,3.0,Kristoff Alexander,6,BMC Racing Team,",, ,,",5.0,4,2010
28,,,+0:00,2.0,Hanson Ken,7,Team Type 1,",, ,,",4.0,4,2010
23,,,+0:00,1.0,Stauff Andreas,8,Quickstep - Innergetic,",, ,,",2.0,4,2010
35,,,+0:00,,Candelario Alex,9,Kelly Benefit Strategies,",, ,,",,4,2010
20,,,+0:00,,Boivin Guillaume,10,Spidertech presented by Planet Energy,",, ,,",,4,2010
36,,,+0:00,,Hincapie George,11,BMC Racing Team,",, ,,",,4,2010
26,,,+0:00,,Haussler Heinrich,12,Cervelo Test Team,",, ,,",,4,2010
22,,,+0:00,,Holloway Daniel,13,Bissell Pro Cycling,",, ,,",,4,2010
25,,,+0:00,,Langeveld Sebastian,14,Rabobank ProTeam,",, ,,",,4,2010
27,,,+0:00,,Renshaw Mark,15,Team HTC - Columbia,",, ,,",,4,2010
26,,,+0:00,,Kemps Aaron,16,Fly V Australia Pro Cycling Team,",, ,,",,4,2010
26,,,+0:00,,Brajkovi\u010d Janez,17,RadioShack,",, ,,",,4,2010
27,,,+0:00,,Gilbert Martin,18,,",, ,,",,4,2010
38,,,+0:00,,Horner Chris,19,RadioShack,",, ,,",,4,2010
29,,,+0:00,,Hesjedal Ryder,20,Team Garmin - Transitions,",, ,,",,4,2010
21,,,+0:00,,Viviani Elia,21,Liquigas - Doimo,",, ,,",,4,2010
25,,,+0:00,,Crane Matthew,22,UnitedHealthcare Presented by Maxxis,",, ,,",,4,2010
33,,,+0:00,,Kobzarenko Valery,23,Team Type 1,",, ,,",,4,2010
27,,,+0:00,,Bell Zach,24,Kelly Benefit Strategies,",, ,,",,4,2010
33,,,+0:00,,Hunter Robert,25,Team Garmin - Transitions,",, ,,",,4,2010
24,,,+0:00,,Maes Nikolas,26,Quickstep - Innergetic,",, ,,",,4,2010
27,,,+0:00,,Friedman Michael,27,Jelly Belly presented by Kenda,",, ,,",,4,2010
36,,,+0:00,,Leipheimer Levi,28,RadioShack,",, ,,",,4,2010
31,,,+0:00,,Zabriskie David,29,Team Garmin - Transitions,",, ,,",,4,2010
32,,,+0:00,,Danielson Thomas,30,Team Garmin - Transitions,",, ,,",,4,2010
31,,,+0:00,,Shirley Neil,31,Kelly Benefit Strategies,",, ,,",,4,2010
30,,,+0:00,,Rogers Michael,32,Team HTC - Columbia,",, ,,",,4,2010
38,,,+0:00,,Voigt Jens,33,Saxo Bank,",, ,,",,4,2010
30,,,+0:00,,Jones Chris,34,Team Type 1,",, ,,",,4,2010
34,,,+0:00,,Niermann Grischa,35,Rabobank ProTeam,",, ,,",,4,2010
23,,,+0:00,,Peterson Tom,36,Team Garmin - Transitions,",, ,,",,4,2010
28,,,+0:00,,Hovelijnck Kurt,37,Quickstep - Innergetic,",, ,,",,4,2010
26,,,+0:00,,de Maar Marc,38,UnitedHealthcare Presented by Maxxis,",, ,,",,4,2010
30,,,+0:00,,Bak Lars Ytting,39,Team HTC - Columbia,",, ,,",,4,2010
26,,,+0:00,,Euser Lucas,40,Spidertech presented by Planet Energy,",, ,,",,4,2010
31,,,+0:00,,Day Benjamin,41,Fly V Australia Pro Cycling Team,",, ,,",,4,2010
28,,,+0:00,,Sutherland Rory,42,UnitedHealthcare Presented by Maxxis,",, ,,",,4,2010
31,,,+0:00,,Zajicek Philip,43,Fly V Australia Pro Cycling Team,",, ,,",,4,2010
34,,,+0:00,,Grabsch Bert,44,Team HTC - Columbia,",, ,,",,4,2010
30,,,+0:00,,Bellotti Francesco,45,Liquigas - Doimo,",, ,,",,4,2010
33,,,+0:00,,Mumford Jonathan Reid,46,Kelly Benefit Strategies,",, ,,",,4,2010
22,,,+0:00,,Stetina Peter,47,Team Garmin - Transitions,",, ,,",,4,2010
32,,,+0:00,,Zwizanski Scott,48,Kelly Benefit Strategies,",, ,,",,4,2010
25,,,+0:00,,Fuglsang Jakob,49,Saxo Bank,",, ,,",,4,2010
23,,,+0:00,,Reijnen Kiel,50,Jelly Belly presented by Kenda,",, ,,",,4,2010
20,,,+0:00,,Boily David,51,Spidertech presented by Planet Energy,",, ,,",,4,2010
20,,,+0:00,,Sagan Peter,52,Liquigas - Doimo,",, ,,",,4,2010
28,,,+0:00,,Vandborg Brian,53,Liquigas - Doimo,",, ,,",,4,2010
36,,,+0:00,,O'Grady Stuart,54,Saxo Bank,",, ,,",,4,2010
28,,,+0:00,,Wynants Maarten,55,Quickstep - Innergetic,",, ,,",,4,2010
28,,,+0:00,,Barredo Carlos,56*,Quickstep - Innergetic,",, ,,",,4,2010
26,,,+0:00,,Martens Paul,56,Rabobank ProTeam,",, ,,",,4,2010
28,,,+0:00,,Mach Paul,57,Bissell Pro Cycling,",, ,,",,4,2010
30,,,+0:00,,Quinziato Manuel,58,Liquigas - Doimo,",, ,,",,4,2010
31,,,+0:00,,Jacques-Maynes Benjamin,59,Bissell Pro Cycling,",, ,,",,4,2010
37,,,+0:00,,Rubiera Jos\xe9 Luis,60,RadioShack,",, ,,",,4,2010
31,,,+0:00,,Dionne Charles,61,Fly V Australia Pro Cycling Team,",, ,,",,4,2010
31,,,+0:00,,Jacques-Maynes Andy,62,Bissell Pro Cycling,",, ,,",,4,2010
31,,,+0:00,,Langlois Bruno,63,Spidertech presented by Planet Energy,",, ,,",,4,2010
35,,,+0:00,,Randell Andrew,64,Spidertech presented by Planet Energy,",, ,,",,4,2010
22,,,+0:00,,O Reilly Cody,65,Bissell Pro Cycling,",, ,,",,4,2010
25,,,+0:00,,Breschel Matti,66,Saxo Bank,",, ,,",,4,2010
28,,,+0:00,,Parisien Francois,67,Spidertech presented by Planet Energy,",, ,,",,4,2010
29,,,+0:00,,Vennell Jeremy,68,Bissell Pro Cycling,",, ,,",,4,2010
27,,,+0:00,,Clement Stef,69,Rabobank ProTeam,",, ,,",,4,2010
33,,,+0:00,,van de Walle Jurgen,70,Quickstep - Innergetic,",, ,,",,4,2010
23,,,+0:00,,Beyer Chad,71,BMC Racing Team,",, ,,",,4,2010
31,,,+0:00,,Frattini Davide,72,Team Type 1,",, ,,",,4,2010
22,,,+0:00,,Veilleux David,73,Kelly Benefit Strategies,0:19 0:19,,4,2010
29,,,+0:00,,Eisel Bernhard,74,Team HTC - Columbia,",, 0:19",,4,2010
32,,,+0:00,,Wilson Matthew,75,Team Garmin - Transitions,0:23 0:23,,4,2010
25,,,+0:00,,Martin Tony,76,Team HTC - Columbia,0:29 0:29,,4,2010
20,,,+0:00,,Cimolai Davide,77,Liquigas - Doimo,0:31 0:31,,4,2010
26,,,+0:00,,Burghardt Marcus,78,BMC Racing Team,0:45 0:45,,4,2010
32,,,+0:00,,Hulsmans Kevin,79,Quickstep - Innergetic,",, 0:45",,4,2010
29,,,+0:00,,Boonen Tom,80,Quickstep - Innergetic,",, 0:45",,4,2010
26,,,+0:00,,Routley Will,81,Jelly Belly presented by Kenda,",, 0:45",,4,2010
24,,,+0:00,,Leezer Tom,82,Rabobank ProTeam,1:20 1:20,,4,2010
24,,,+0:00,,Thomson Jay Robert,83,Fly V Australia Pro Cycling Team,1:24 1:24,,4,2010
32,,,+0:00,,Tjallingii Maarten,84,Rabobank ProTeam,",, 1:24",,4,2010
22,,,+0:00,,Butler Chris,85,BMC Racing Team,",, 1:24",,4,2010
24,,,+0:00,,Schleck Andy,86,Saxo Bank,",, 1:24",,4,2010
34,,,+0:00,,Baldwin Christopher,87,UnitedHealthcare Presented by Maxxis,",, 1:24",,4,2010
36,,,+0:00,,Hunt Jeremy,88,Cervelo Test Team,1:29 1:29,,4,2010
22,,,+0:00,,van Winden Dennis,89,Rabobank ProTeam,",, 1:29",,4,2010
23,,,+0:00,,Jenkins Max,90,UnitedHealthcare Presented by Maxxis,",, 1:29",,4,2010
29,,,+0:00,,Stewart Jackson,91,BMC Racing Team,",, 1:29",,4,2010
27,,,+0:00,,Rollin Dominique,92,Cervelo Test Team,2:09 2:09,,4,2010
38,,,+0:00,,Armstrong Lance,93,RadioShack,",, 2:09",,4,2010
36,,,+0:00,,McCartney Jason,94,RadioShack,2:13 2:13,,4,2010
30,,,+0:00,,Muravyev Dmitriy,95,RadioShack,",, 2:13",,4,2010
30,,,+0:00,,Popovych Yaroslav,96,RadioShack,",, 2:13",,4,2010
26,,,+0:00,,Santaromita Ivan,97,Liquigas - Doimo,",, 2:13",,4,2010
24,,,+0:00,,Boom Lars,98,Rabobank ProTeam,",, 2:13",,4,2010
21,,,+0:00,,van Garderen Tejay,99,Team HTC - Columbia,",, 2:13",,4,2010
30,,,+0:00,,van Ulden Bernard,100,Jelly Belly presented by Kenda,",, 2:13",,4,2010
26,,,+0:00,,Rabou Thomas,101,Team Type 1,",, 2:13",,4,2010
27,,,+0:00,,Lill Darren,102,Fly V Australia Pro Cycling Team,",, 2:13",,4,2010
26,,,+0:00,,Deignan Philip,103,Cervelo Test Team,",, 2:13",,4,2010
28,,,+0:00,,White Bradley,104,,",, 2:13",,4,2010
22,,,+0:00,,Boily Eric,105,Spidertech presented by Planet Energy,",, 2:13",,4,2010
26,,,+0:00,,Megias Javier,106,Team Type 1,",, 2:13",,4,2010
30,,,+0:00,,Lancaster Brett,107,Cervelo Test Team,2:54 2:54,,4,2010
29,,,+0:00,,Cancellara Fabian,108,Saxo Bank,",, 2:54",,4,2010
26,,,+0:00,,Pujol Oscar,109,Cervelo Test Team,",, 2:54",,4,2010
25,,,+0:00,,Britton Rob,110,Bissell Pro Cycling,",, 2:54",,4,2010
22,,,+0:00,,Anderson Ryan,111,Kelly Benefit Strategies,",, 2:54",,4,2010
32,,,+0:00,,Menzies Karl,112,UnitedHealthcare Presented by Maxxis,",, 2:54",,4,2010
27,,,+0:00,,Zahner Simon,113,BMC Racing Team,3:04 3:04,,4,2010
27,,,+0:00,,Morabito Steve,114,BMC Racing Team,",, 3:04",,4,2010
27,,,+0:00,,Dickeson William,115,Jelly Belly presented by Kenda,3:10 3:10,,4,2010
26,,,+0:00,,Powers Jeremy,116,Jelly Belly presented by Kenda,",, 3:10",,4,2010
26,,,+0:00,,Latham Peter,117,Bissell Pro Cycling,",, 3:10",,4,2010
26,,,+0:00,,Sulzberger Bernard,118,Fly V Australia Pro Cycling Team,4:18 4:18,,4,2010
25,,,+0:00,,Cozza Steven,119,Team Garmin - Transitions,4:30 4:30,,4,2010
35,,,+0:00,,Da Silva Correira Joao,DNF,Cervelo Test Team,-4:55:02 -4:55:02,,4,2010
25,,,+0:00,,Ile\u0161i\u010d Aldo Ino,DNF,Team Type 1,",, -4:55:02",,4,2010
23,,,+0:00,,Stewart Scott,DNF,Team Type 1,",, -4:55:02",,4,2010
20,,,+0:00,30.0,Sagan Peter,1,Liquigas - Doimo,4:56:28 4:56:28,20.0,5,2010
30,,,+0:00,18.0,Rogers Michael,2,Team HTC - Columbia,",, ,,",14.0,5,2010
31,,,+0:00,12.0,Zabriskie David,3,Team Garmin - Transitions,",, ,,",8.0,5,2010
38,,,+0:00,7.0,Horner Chris,4,RadioShack,",, ,,",7.0,5,2010
26,,,+0:00,4.0,Martens Paul,5,Rabobank ProTeam,",, ,,",6.0,5,2010
25,,,+0:00,3.0,Martin Tony,6,Team HTC - Columbia,",, ,,",5.0,5,2010
36,,,+0:00,2.0,Leipheimer Levi,7,RadioShack,",, ,,",4.0,5,2010
29,,,+0:00,1.0,Hesjedal Ryder,8,Team Garmin - Transitions,",, ,,",2.0,5,2010
38,,,+0:00,,Voigt Jens,9,Saxo Bank,",, ,,",,5,2010
28,,,+0:00,,Sutherland Rory,10,UnitedHealthcare Presented by Maxxis,",, ,,",,5,2010
26,,,+0:00,,Brajkovi\u010d Janez,11,RadioShack,",, ,,",,5,2010
27,,,+0:00,,Morabito Steve,12,BMC Racing Team,",, ,,",,5,2010
32,,,+0:00,,Danielson Thomas,13,Team Garmin - Transitions,",, ,,",,5,2010
31,,,+0:00,,Zajicek Philip,14,Fly V Australia Pro Cycling Team,",, ,,",,5,2010
25,,,+0:00,,Fuglsang Jakob,15,Saxo Bank,",, ,,",,5,2010
33,,,+0:00,,van de Walle Jurgen,16,Quickstep - Innergetic,",, ,,",,5,2010
26,,,+0:00,,de Maar Marc,17,UnitedHealthcare Presented by Maxxis,",, ,,",,5,2010
22,,,+0:00,,Stetina Peter,18,Team Garmin - Transitions,",, ,,",,5,2010
31,,,+0:00,,Dionne Charles,19,Fly V Australia Pro Cycling Team,",, ,,",,5,2010
20,,,+0:00,,Boily David,20,Spidertech presented by Planet Energy,",, ,,",,5,2010
30,,,+0:00,,Lancaster Brett,21,Cervelo Test Team,",, ,,",,5,2010
36,,,+0:00,,Hincapie George,22,BMC Racing Team,",, ,,",,5,2010
26,,,+0:00,,Sulzberger Bernard,23,Fly V Australia Pro Cycling Team,",, ,,",,5,2010
30,,,+0:00,,Bak Lars Ytting,24,Team HTC - Columbia,",, ,,",,5,2010
33,,,+0:00,,Kobzarenko Valery,25,Team Type 1,",, ,,",,5,2010
29,,,+0:00,,Vennell Jeremy,26,Bissell Pro Cycling,",, ,,",,5,2010
26,,,+0:00,,Euser Lucas,27,Spidertech presented by Planet Energy,",, ,,",,5,2010
28,,,+0:00,,Barredo Carlos,28*,Quickstep - Innergetic,",, ,,",,5,2010
31,,,+0:00,,Jacques-Maynes Benjamin,28,Bissell Pro Cycling,",, ,,",,5,2010
30,,,+0:00,,Jones Chris,29,Team Type 1,0:13 0:13,,5,2010
28,,,+0:00,,Cantwell Jonathan,30,Fly V Australia Pro Cycling Team,0:30 0:30,,5,2010
21,,,+0:00,,van Garderen Tejay,31,Team HTC - Columbia,0:32 0:32,,5,2010
26,,,+0:00,,Kemps Aaron,32,Fly V Australia Pro Cycling Team,",, 0:32",,5,2010
25,,,+0:00,,Crane Matthew,33,UnitedHealthcare Presented by Maxxis,",, 0:32",,5,2010
28,,,+0:00,,Vandborg Brian,34,Liquigas - Doimo,",, 0:32",,5,2010
25,,,+0:00,,Breschel Matti,35,Saxo Bank,0:37 0:37,,5,2010
32,,,+0:00,,Zwizanski Scott,36,Kelly Benefit Strategies,0:43 0:43,,5,2010
30,,,+0:00,,Popovych Yaroslav,37,RadioShack,0:48 0:48,,5,2010
34,,,+0:00,,Niermann Grischa,38,Rabobank ProTeam,0:50 0:50,,5,2010
34,,,+0:00,,Grabsch Bert,39,Team HTC - Columbia,",, 0:50",,5,2010
24,,,+0:00,,Schleck Andy,40,Saxo Bank,",, 0:50",,5,2010
30,,,+0:00,,Quinziato Manuel,41,Liquigas - Doimo,1:27 1:27,,5,2010
36,,,+0:00,,McCartney Jason,42,RadioShack,",, 1:27",,5,2010
26,,,+0:00,,Deignan Philip,43,Cervelo Test Team,1:45 1:45,,5,2010
26,,,+0:00,,Rabou Thomas,44,Team Type 1,2:01 2:01,,5,2010
33,,,+0:00,,Hunter Robert,45,Team Garmin - Transitions,2:13 2:13,,5,2010
28,,,+0:00,,Hovelijnck Kurt,46,Quickstep - Innergetic,2:44 2:44,,5,2010
22,,,+0:00,,Butler Chris,47,BMC Racing Team,",, 2:44",,5,2010
29,,,+0:00,,Stewart Jackson,48,BMC Racing Team,",, 2:44",,5,2010
30,,,+0:00,,Bellotti Francesco,49,Liquigas - Doimo,",, 2:44",,5,2010
28,,,+0:00,,Mach Paul,50,Bissell Pro Cycling,",, 2:44",,5,2010
31,,,+0:00,,Day Benjamin,51,Fly V Australia Pro Cycling Team,",, 2:44",,5,2010
30,,,+0:00,,Muravyev Dmitriy,52,RadioShack,",, 2:44",,5,2010
34,,,+0:00,,Baldwin Christopher,53,UnitedHealthcare Presented by Maxxis,",, 2:44",,5,2010
32,,,+0:00,,Wilson Matthew,54,Team Garmin - Transitions,",, 2:44",,5,2010
27,,,+0:00,,Renshaw Mark,55,Team HTC - Columbia,3:27 3:27,,5,2010
27,,,+0:00,,Dickeson William,56,Jelly Belly presented by Kenda,4:04 4:04,,5,2010
23,,,+0:00,,Peterson Tom,57,Team Garmin - Transitions,",, 4:04",,5,2010
27,,,+0:00,,Lill Darren,58,Fly V Australia Pro Cycling Team,6:23 6:23,,5,2010
26,,,+0:00,,Santaromita Ivan,59,Liquigas - Doimo,9:14 9:14,,5,2010
29,,,+0:00,,Eisel Bernhard,60,Team HTC - Columbia,27:34 27:34,,5,2010
32,,,+0:00,,Tjallingii Maarten,61,Rabobank ProTeam,",, 27:34",,5,2010
24,,,+0:00,,Cavendish Mark,62,Team HTC - Columbia,",, 27:34",,5,2010
29,,,+0:00,,Cancellara Fabian,63,Saxo Bank,",, 27:34",,5,2010
24,,,+0:00,,Boom Lars,64,Rabobank ProTeam,",, 27:34",,5,2010
30,,,+0:00,,van Ulden Bernard,65,Jelly Belly presented by Kenda,",, 27:34",,5,2010
25,,,+0:00,,Britton Rob,66,Bissell Pro Cycling,",, 27:34",,5,2010
27,,,+0:00,,Clement Stef,67,Rabobank ProTeam,",, 27:34",,5,2010
27,,,+0:00,,Friedman Michael,68,Jelly Belly presented by Kenda,",, 27:34",,5,2010
22,,,+0:00,,Kristoff Alexander,69,BMC Racing Team,",, 27:34",,5,2010
27,,,+0:00,,Zahner Simon,70,BMC Racing Team,",, 27:34",,5,2010
29,,,+0:00,,Chicchi Francesco,71,Liquigas - Doimo,",, 27:34",,5,2010
31,,,+0:00,,Frattini Davide,72,Team Type 1,",, 27:34",,5,2010
23,,,+0:00,,Jenkins Max,73,UnitedHealthcare Presented by Maxxis,",, 27:34",,5,2010
28,,,+0:00,,White Bradley,74,,",, 27:34",,5,2010
33,,,+0:00,,Mumford Jonathan Reid,75,Kelly Benefit Strategies,",, 27:34",,5,2010
21,,,+0:00,,Viviani Elia,76,Liquigas - Doimo,",, 27:34",,5,2010
20,,,+0:00,,Cimolai Davide,77,Liquigas - Doimo,",, 27:34",,5,2010
23,,,+0:00,,Reijnen Kiel,78,Jelly Belly presented by Kenda,",, 27:34",,5,2010
31,,,+0:00,,Shirley Neil,79,Kelly Benefit Strategies,",, 27:34",,5,2010
26,,,+0:00,,Burghardt Marcus,80,BMC Racing Team,",, 27:34",,5,2010
28,,,+0:00,,Wynants Maarten,81,Quickstep - Innergetic,",, 27:34",,5,2010
27,,,+0:00,,Rollin Dominique,82,Cervelo Test Team,",, 27:34",,5,2010
29,,,+0:00,,Haedo Juan Jose,83,Saxo Bank,",, 27:34",,5,2010
23,,,+0:00,,Beyer Chad,84,BMC Racing Team,",, 27:34",,5,2010
26,,,+0:00,,Megias Javier,85,Team Type 1,",, 27:34",,5,2010
32,,,+0:00,,Hulsmans Kevin,86,Quickstep - Innergetic,",, 27:34",,5,2010
31,,,+0:00,,Langlois Bruno,87,Spidertech presented by Planet Energy,",, 27:34",,5,2010
37,,,+0:00,,Rubiera Jos\xe9 Luis,88,RadioShack,",, 27:34",,5,2010
28,,,+0:00,,Hanson Ken,89,Team Type 1,",, 27:34",,5,2010
22,,,+0:00,,O Reilly Cody,90,Bissell Pro Cycling,",, 27:34",,5,2010
24,,,+0:00,,Leezer Tom,91,Rabobank ProTeam,",, 27:34",,5,2010
25,,,+0:00,,Langeveld Sebastian,92,Rabobank ProTeam,",, 27:34",,5,2010
31,,,+0:00,,Jacques-Maynes Andy,93,Bissell Pro Cycling,",, 27:34",,5,2010
26,,,+0:00,,Latham Peter,94,Bissell Pro Cycling,",, 27:34",,5,2010
32,,,+0:00,,Menzies Karl,95,UnitedHealthcare Presented by Maxxis,",, 27:34",,5,2010
26,,,+0:00,,Bos Theo,96,Cervelo Test Team,",, 27:34",,5,2010
35,,,+0:00,,Candelario Alex,97,Kelly Benefit Strategies,",, 27:34",,5,2010
25,,,+0:00,,Cozza Steven,98,Team Garmin - Transitions,",, 27:34",,5,2010
22,,,+0:00,,van Winden Dennis,99,Rabobank ProTeam,",, 27:34",,5,2010
28,,,+0:00,,Parisien Francois,100,Spidertech presented by Planet Energy,",, 27:34",,5,2010
27,,,+0:00,,Gilbert Martin,101,,",, 27:34",,5,2010
27,,,+0:00,,Bell Zach,102,Kelly Benefit Strategies,",, 27:34",,5,2010
26,,,+0:00,,Powers Jeremy,103,Jelly Belly presented by Kenda,",, 27:34",,5,2010
