BIB,GC,GC-Time,Prev,Rnk,Team,Time,stage,year,▼▲
,,+ - 69:52:14,17.0,15.0,Bouygues Telecom,2:26:00 2:26:00,15,2007,▲2
,,+ - 69:52:14,15.0,16.0,Gerolsteiner,2:46:13 2:46:13,15,2007,▼1
,,+ - 69:52:14,16.0,17.0,Barloworld,2:50:20 2:50:20,15,2007,▼1
,,+ - 69:52:14,18.0,18.0,"Cofidis, le Crédit par Téléphone",3:30:15 3:30:15,15,2007,-
,,+ - 69:52:14,19.0,19.0,Agritubel,4:33:40 4:33:40,15,2007,-
,,+ - 69:52:14,20.0,20.0,Milram,4:49:25 4:49:25,15,2007,-
,,+ - 69:52:14,21.0,21.0,Française des Jeux,5:21:33 5:21:33,15,2007,-
,,+ - 76:15:15,2.0,1.0,Discovery Channel,229:09:32 229:09:32,16,2007,▲1
,,+ - 76:15:15,4.0,2.0,Caisse d'Epargne,16:48 16:48,16,2007,▲2
,,+ - 76:15:15,3.0,3.0,CSC ProTeam,25:01 25:01,16,2007,-
,,+ - 76:15:15,5.0,4.0,Rabobank ProTeam,35:00 35:00,16,2007,▲1
,,+ - 76:15:15,6.0,5.0,Euskaltel - Euskadi,39:04 39:04,16,2007,▲1
,,+ - 76:15:15,9.0,6.0,Saunier Duval,1:37:01 1:37:01,16,2007,▲3
,,+ - 76:15:15,7.0,7.0,Predictor - Lotto,1:46:21 1:46:21,16,2007,-
,,+ - 76:15:15,10.0,8.0,Crédit Agricole,2:13:19 2:13:19,16,2007,▲2
,,+ - 76:15:15,8.0,9.0,AG2R Prévoyance,2:20:40 2:20:40,16,2007,▼1
,,+ - 76:15:15,11.0,10.0,Liquigas,2:20:55 2:20:55,16,2007,▲1
,,+ - 76:15:15,12.0,11.0,Lampre-Fondital,2:24:42 2:24:42,16,2007,▲1
,,+ - 76:15:15,14.0,12.0,Quickstep - Innergetic,2:55:27 2:55:27,16,2007,▲2
,,+ - 76:15:15,13.0,13.0,T-Mobile Team,3:19:56 3:19:56,16,2007,-
,,+ - 76:15:15,15.0,14.0,Bouygues Telecom,3:43:56 3:43:56,16,2007,▲1
,,+ - 76:15:15,17.0,15.0,Barloworld,3:44:04 3:44:04,16,2007,▲2
,,+ - 76:15:15,16.0,16.0,Gerolsteiner,4:10:09 4:10:09,16,2007,-
,,+ - 76:15:15,18.0,17.0,"Cofidis, le Crédit par Téléphone",4:15:30 4:15:30,16,2007,▲1
,,+ - 76:15:15,19.0,18.0,Agritubel,5:58:44 5:58:44,16,2007,▲1
,,+ - 76:15:15,20.0,19.0,Milram,6:35:18 6:35:18,16,2007,▲1
,,+ - 76:15:15,21.0,20.0,Française des Jeux,6:42:27 6:42:27,16,2007,▲1
,,+ - 80:42:08,1.0,1.0,Discovery Channel,242:20:41 242:20:41,17,2007,-
,,+ - 80:42:08,3.0,2.0,CSC ProTeam,15:22 15:22,17,2007,▲1
,,+ - 80:42:08,2.0,3.0,Caisse d'Epargne,16:48 16:48,17,2007,▼1
,,+ - 80:42:08,4.0,4.0,Rabobank ProTeam,35:00 35:00,17,2007,-
,,+ - 80:42:08,5.0,5.0,Euskaltel - Euskadi,39:04 39:04,17,2007,-
,,+ - 80:42:08,6.0,6.0,Saunier Duval,1:30:03 1:30:03,17,2007,-
,,+ - 80:42:08,7.0,7.0,Predictor - Lotto,1:46:21 1:46:21,17,2007,-
,,+ - 80:42:08,11.0,8.0,Lampre-Fondital,2:08:44 2:08:44,17,2007,▲3
,,+ - 80:42:08,9.0,9.0,AG2R Prévoyance,2:11:01 2:11:01,17,2007,-
,,+ - 80:42:08,8.0,10.0,Crédit Agricole,2:13:19 2:13:19,17,2007,▼2
,,+ - 80:42:08,10.0,11.0,Liquigas,2:14:36 2:14:36,17,2007,▼1
,,+ - 80:42:08,12.0,12.0,Quickstep - Innergetic,2:48:29 2:48:29,17,2007,-
,,+ - 80:42:08,13.0,13.0,T-Mobile Team,3:19:56 3:19:56,17,2007,-
,,+ - 80:42:08,14.0,14.0,Bouygues Telecom,3:43:56 3:43:56,17,2007,-
,,+ - 80:42:08,15.0,15.0,Barloworld,3:44:02 3:44:02,17,2007,-
,,+ - 80:42:08,16.0,16.0,Gerolsteiner,4:00:28 4:00:28,17,2007,-
,,+ - 80:42:08,18.0,17.0,Agritubel,5:58:44 5:58:44,17,2007,▲1
,,+ - 80:42:08,19.0,18.0,Milram,6:35:16 6:35:16,17,2007,▲1
,,+ - 80:42:08,20.0,19.0,Française des Jeux,6:42:25 6:42:25,17,2007,▲1
,,+ - 86:04:16,1.0,1.0,Discovery Channel,258:27:02 258:27:02,18,2007,-
,,+ - 86:04:16,2.0,2.0,CSC ProTeam,16:12 16:12,18,2007,-
,,+ - 86:04:16,3.0,3.0,Caisse d'Epargne,16:51 16:51,18,2007,-
,,+ - 86:04:16,4.0,4.0,Rabobank ProTeam,28:01 28:01,18,2007,-
,,+ - 86:04:16,5.0,5.0,Euskaltel - Euskadi,39:07 39:07,18,2007,-
,,+ - 86:04:16,6.0,6.0,Saunier Duval,1:30:53 1:30:53,18,2007,-
,,+ - 86:04:16,7.0,7.0,Predictor - Lotto,1:46:21 1:46:21,18,2007,-
,,+ - 86:04:16,8.0,8.0,Lampre-Fondital,2:08:44 2:08:44,18,2007,-
,,+ - 86:04:16,9.0,9.0,AG2R Prévoyance,2:11:04 2:11:04,18,2007,-
,,+ - 86:04:16,10.0,10.0,Crédit Agricole,2:13:16 2:13:16,18,2007,-
,,+ - 86:04:16,11.0,11.0,Liquigas,2:14:39 2:14:39,18,2007,-
,,+ - 86:04:16,12.0,12.0,Quickstep - Innergetic,2:48:29 2:48:29,18,2007,-
,,+ - 86:04:16,13.0,13.0,T-Mobile Team,3:11:20 3:11:20,18,2007,-
,,+ - 86:04:16,14.0,14.0,Bouygues Telecom,3:35:23 3:35:23,18,2007,-
,,+ - 86:04:16,15.0,15.0,Barloworld,3:44:02 3:44:02,18,2007,-
,,+ - 86:04:16,16.0,16.0,Gerolsteiner,4:00:28 4:00:28,18,2007,-
,,+ - 86:04:16,17.0,17.0,Agritubel,5:59:34 5:59:34,18,2007,-
,,+ - 86:04:16,19.0,18.0,Française des Jeux,6:33:48 6:33:48,18,2007,▲1
,,+ - 86:04:16,18.0,19.0,Milram,6:35:16 6:35:16,18,2007,▼1
,,+ - 87:09:18,1.0,1.0,Discovery Channel,261:39:33 261:39:33,19,2007,-
,,+ - 87:09:18,3.0,2.0,Caisse d'Epargne,19:31 19:31,19,2007,▲1
,,+ - 87:09:18,2.0,3.0,CSC ProTeam,22:10 22:10,19,2007,▼1
,,+ - 87:09:18,4.0,4.0,Rabobank ProTeam,36:14 36:14,19,2007,-
,,+ - 87:09:18,5.0,5.0,Euskaltel - Euskadi,46:51 46:51,19,2007,-
,,+ - 87:09:18,6.0,6.0,Saunier Duval,1:44:23 1:44:23,19,2007,-
,,+ - 87:09:18,7.0,7.0,Predictor - Lotto,1:49:56 1:49:56,19,2007,-
,,+ - 87:09:18,8.0,8.0,Lampre-Fondital,2:19:41 2:19:41,19,2007,-
,,+ - 87:09:18,10.0,9.0,Crédit Agricole,2:25:39 2:25:39,19,2007,▲1
,,+ - 87:09:18,9.0,10.0,AG2R Prévoyance,2:25:48 2:25:48,19,2007,▼1
,,+ - 87:09:18,11.0,11.0,Liquigas,2:28:20 2:28:20,19,2007,-
,,+ - 87:09:18,12.0,12.0,Quickstep - Innergetic,2:57:25 2:57:25,19,2007,-
,,+ - 87:09:18,13.0,13.0,T-Mobile Team,3:17:26 3:17:26,19,2007,-
,,+ - 87:09:18,14.0,14.0,Bouygues Telecom,3:49:43 3:49:43,19,2007,-
,,+ - 87:09:18,15.0,15.0,Barloworld,3:58:52 3:58:52,19,2007,-
,,+ - 87:09:18,16.0,16.0,Gerolsteiner,4:09:38 4:09:38,19,2007,-
,,+ - 87:09:18,17.0,17.0,Agritubel,6:17:25 6:17:25,19,2007,-
,,+ - 87:09:18,19.0,18.0,Milram,6:48:28 6:48:28,19,2007,▲1
,,+ - 87:09:18,18.0,19.0,Française des Jeux,6:48:45 6:48:45,19,2007,▼1
,,+ - 91:00:26,1.0,1.0,Discovery Channel,273:12:52 273:12:52,20,2007,-
,,+ - 91:00:26,2.0,2.0,Caisse d'Epargne,19:36 19:36,20,2007,-
,,+ - 91:00:26,3.0,3.0,CSC ProTeam,22:10 22:10,20,2007,-
,,+ - 91:00:26,4.0,4.0,Rabobank ProTeam,36:24 36:24,20,2007,-
,,+ - 91:00:26,5.0,5.0,Euskaltel - Euskadi,46:46 46:46,20,2007,-
,,+ - 91:00:26,6.0,6.0,Saunier Duval,1:44:33 1:44:33,20,2007,-
,,+ - 91:00:26,7.0,7.0,Predictor - Lotto,1:50:21 1:50:21,20,2007,-
,,+ - 91:00:26,8.0,8.0,Lampre-Fondital,2:19:41 2:19:41,20,2007,-
,,+ - 91:00:26,9.0,9.0,Crédit Agricole,2:25:44 2:25:44,20,2007,-
,,+ - 91:00:26,10.0,10.0,AG2R Prévoyance,2:26:08 2:26:08,20,2007,-
,,+ - 91:00:26,11.0,11.0,Liquigas,2:28:30 2:28:30,20,2007,-
,,+ - 91:00:26,12.0,12.0,Quickstep - Innergetic,2:57:15 2:57:15,20,2007,-
,,+ - 91:00:26,13.0,13.0,T-Mobile Team,3:17:26 3:17:26,20,2007,-
,,+ - 91:00:26,14.0,14.0,Bouygues Telecom,3:49:53 3:49:53,20,2007,-
,,+ - 91:00:26,15.0,15.0,Barloworld,3:59:12 3:59:12,20,2007,-
,,+ - 91:00:26,16.0,16.0,Gerolsteiner,4:09:28 4:09:28,20,2007,-
,,+ - 91:00:26,17.0,17.0,Agritubel,6:17:20 6:17:20,20,2007,-
,,+ - 91:00:26,18.0,18.0,Milram,6:48:28 6:48:28,20,2007,-
,,+ - 91:00:26,19.0,19.0,Française des Jeux,6:48:45 6:48:45,20,2007,-
