Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
31,,74.0,164,+10:00,,170,Knaven Servais,164,Domo - Farm Frites,10:00 10:00,+2:12,\u25b26,4,2002
28,,164.0,165,+10:09,,168,Flores Igor,165,Euskaltel - Euskadi,10:09 10:09,+4:22,\u25b23,4,2002
36,,128.0,166,+10:58,,139,Tafi Andrea,166,Mapei - Quickstep,10:58 10:58,+7:00,\u25bc27,4,2002
30,,78.0,167,+11:05,,171,van Bon L\xe9on,167,Domo - Farm Frites,11:05 11:05,+2:15,\u25b24,4,2002
34,,179.0,168,+11:16,,143,Radaelli Mauro,168,Tacconi Sport,11:16 11:16,+7:00,\u25bc25,4,2002
32,,172.0,169,+11:50,,160,Apollonio Massimo,169,Tacconi Sport,11:50 11:50,+7:00,\u25bc9,4,2002
32,,38.0,170,+12:18,,166,Vidal Jos\xe9 Angel,170,Kelme - Costa Blanca,12:18 12:18,+7:00,\u25bc4,4,2002
27,,202.0,171,+12:24,,167,Auge St\xe9phane,171,Jean Delatour,12:24 12:24,+7:00,\u25bc4,4,2002
29,,68.0,172,+14:30,,175,Vaughters Jonathan,172,Cr\xe9dit Agricole,14:30 14:30,+2:28,\u25b23,4,2002
28,,63.0,173,+14:52,,176,Hinault S\xe9bastien,173,Cr\xe9dit Agricole,14:52 14:52,+2:28,\u25b23,4,2002
34,,56.0,174,+15:10,,172,Sandst\xf8d Michael,174,CSC ProTeam - Tiscali,15:10 15:10,+5:46,\u25bc2,4,2002
26,,157.0,175,+15:25,,179,Pinotti Marco,175,Lampre - Daikin,15:25 15:25,+2:22,\u25b24,4,2002
31,,115.0,176,+15:55,,174,Magnien Emmanuel,176,Bonjour,15:55 15:55,+4:03,\u25bc2,4,2002
24,,168.0,177,+17:10,,178,S\xe1nchez Samuel,177,Euskaltel - Euskadi,17:10 17:10,+4:22,\u25b21,4,2002
32,,55.0,178,+18:09,,173,Piziks Arvis,178,CSC ProTeam - Tiscali,18:09 18:09,+7:00,\u25bc5,4,2002
28,,65.0,179,+19:23,,183,Langella Anthony,179,Cr\xe9dit Agricole,19:23 19:23,+2:28,\u25b24,4,2002
24,,165.0,180,+19:45,,181,Gonzalez Gorka,180,Euskaltel - Euskadi,19:45 19:45,+4:22,\u25b21,4,2002
29,,163.0,181,+19:46,,177,Etxebarria Unai,181,Euskaltel - Euskadi,19:46 19:46,+7:00,\u25bc4,4,2002
27,,183.0,182,+20:50,,182,Berges Stephane,182,AG2R Pr\xe9voyance,20:50 20:50,+4:24,-,4,2002
27,,103.0,183,+21:02,,180,de Groot Bram,183,Rabobank ProTeam,21:02 21:02,+7:00,\u25bc3,4,2002
29,,146.0,184,+22:10,,185,Marichal Thierry,184,Lotto - Adecco,22:10 22:10,+3:42,\u25b21,4,2002
31,,104.0,185,+22:15,,186,Dekker Erik,185,Rabobank ProTeam,22:15 22:15,+2:16,\u25b21,4,2002
24,,156.0,186,+24:03,,184,Pagliarini Luciano Andr\xe9,186,Lampre - Daikin,24:03 24:03,+7:00,\u25bc2,4,2002
27,,123.0,187,+24:24,,187,De Waele Fabian,187,Mapei - Quickstep,24:24 24:24,+3:47,-,4,2002
30,,127.0,188,+24:28,,188,Steels Tom,188,Mapei - Quickstep,24:28 24:28,+3:47,-,4,2002
24,,64.0,189,+33:46,,189,Hushovd Thor,189,Cr\xe9dit Agricole,33:46 33:46,+2:28,-,4,2002
32,,186.0,101,+4:24,100.0,,Kirsipuu Jaan,1,AG2R Pr\xe9voyance,4:13:33 4:13:33,,,5,2002
34,,56.0,160,+14:15,70.0,,Sandst\xf8d Michael,2,CSC ProTeam - Tiscali,",, ,,",,,5,2002
37,,155.0,124,+6:12,50.0,,Dierckxsens Ludo,3,Lampre - Daikin,",, ,,",,,5,2002
29,,193.0,122,+6:04,40.0,,Casagranda Stefano,4,Alessio,0:03 0:03,,,5,2002
22,,206.0,98,+4:20,32.0,,Edaleine Christophe,5,Jean Delatour,0:08 0:08,,,5,2002
30,,147.0,62,+3:14,26.0,,McEwen Robbie,6,Lotto - Adecco,0:33 0:33,,,5,2002
23,,94.0,68,+3:31,22.0,,Cooke Baden,7,La Fran\xe7aise des Jeux,",, 0:33",,,5,2002
28,,67.0,51,+2:38,18.0,,O'Grady Stuart,8,Cr\xe9dit Agricole,",, 0:33",,,5,2002
32,,11.0,39,+2:21,14.0,,Zabel Erik,9,Team Telekom,",, 0:33",,,5,2002
27,,176.0,148,+8:57,10.0,,Hauptman Andrej,10,Tacconi Sport,",, 0:33",,,5,2002
32,,55.0,174,+18:09,8.0,,Piziks Arvis,11,CSC ProTeam - Tiscali,",, 0:33",,,5,2002
33,,159.0,129,+7:00,6.0,,Svorada Jan,12,Lampre - Daikin,",, 0:33",,,5,2002
30,,46.0,36,+2:19,4.0,,Mattan Nico,13,Cofidis,",, 0:33",,,5,2002
25,,125.0,143,+8:19,2.0,,Hunter Robert,14,Mapei - Quickstep,",, 0:33",,,5,2002
24,,156.0,184,+24:03,1.0,,Pagliarini Luciano Andr\xe9,15,Lampre - Daikin,",, 0:33",,,5,2002
31,,115.0,168,+15:55,,,Magnien Emmanuel,16,Bonjour,",, 0:33",,,5,2002
33,,119.0,77,+3:44,,,Simon Fran\xe7ois,17,Bonjour,",, 0:33",,,5,2002
28,,35.0,48,+2:33,,,Gutierrez Jose Enrique,18,Kelme - Costa Blanca,",, 0:33",,,5,2002
34,,204.0,71,+3:40,,,Brochard Laurent,20,Jean Delatour,",, 0:33",,,5,2002
26,,106.0,133,+7:12,,,Kroon Karsten,21,Rabobank ProTeam,",, 0:33",,,5,2002
22,,117.0,75,+3:43,,,Pineau J\xe9rome,22,Bonjour,",, 0:33",,,5,2002
32,,149.0,108,+4:42,,,Vierhouten Aart,23,Lotto - Adecco,",, 0:33",,,5,2002
32,,172.0,154,+12:10,,,Apollonio Massimo,24,Tacconi Sport,",, 0:33",,,5,2002
32,,182.0,144,+8:30,,,Agnolutto Christophe,25,AG2R Pr\xe9voyance,",, 0:33",,,5,2002
30,,73.0,58,+2:56,,,Cassani Enrico,26,Domo - Farm Frites,",, 0:33",,,5,2002
27,,138.0,53,+2:41,,,Osa Unai,27,Ibanesto.com,",, 0:33",,,5,2002
28,,24.0,1,+0:00,,,Gonzalez De Galdeano Igor,28,O.N.C.E. - Eroski,",, 0:33",,,5,2002
24,,26.0,7,+0:27,,,Nozal Isidro,29,O.N.C.E. - Eroski,",, 0:33",,,5,2002
30,,17.0,63,+3:16,,,Julich Bobby,30,Team Telekom,",, 0:33",,,5,2002
31,,49.0,37,+2:19,,,Vasseur C\xe9dric,31,Cofidis,",, 0:33",,,5,2002
24,,64.0,187,+33:46,,,Hushovd Thor,32,Cr\xe9dit Agricole,",, 0:33",,,5,2002
28,,89.0,34,+2:15,,,Velo Marco,33,Fassa Bortolo,",, 0:33",,,5,2002
36,,2.0,14,+0:35,,,Ekimov Viatcheslav,34,US Postal Service,",, 0:33",,,5,2002
25,,31.0,54,+2:43,,,Sevilla Oscar,35,Kelme - Costa Blanca,",, 0:33",,,5,2002
24,,39.0,120,+6:03,,,Zaballa Constantino,36,Kelme - Costa Blanca,",, 0:33",,,5,2002
30,,1.0,3*,+0:07,,,Armstrong Lance,37*,US Postal Service,",, 0:33",,,5,2002
28,,171.0,88,+4:04,,,Frigo Dario,38,Tacconi Sport,",, 0:33",,,5,2002
29,,4.0,9,+0:28,,,Hincapie George,39,US Postal Service,",, 0:33",,,5,2002
28,,148.0,94,+4:15,,,Mikhailov Guennady,40,Lotto - Adecco,",, 0:33",,,5,2002
31,,14.0,127,+6:46,,,Fagnini Gian-matteo,41,Team Telekom,",, 0:33",,,5,2002
29,,79.0,55,+2:47,,,Wadecki Piotr,42,Domo - Farm Frites,",, 0:33",,,5,2002
29,,177.0,104,+4:30,,,Luttenberger Peter,43,Tacconi Sport,",, 0:33",,,5,2002
32,,143.0,97,+4:20,,,Baguet Serge,44,Lotto - Adecco,",, 0:33",,,5,2002
31,,61.0,121,+6:03,,,Moreau Christophe,45,Cr\xe9dit Agricole,",, 0:33",,,5,2002
28,,41.0,31,+2:09,,,Kivilev Andrei,46,Cofidis,",, 0:33",,,5,2002
30,,199.0,69,+3:37,,,Shefer Alexandre,47,Alessio,",, 0:33",,,5,2002
23,,185.0,116,+5:09,,,Flickinger Andy,48,AG2R Pr\xe9voyance,",, 0:33",,,5,2002
23,,129.0,105,+4:30,,,Trampusch Gerhard,49,Mapei - Quickstep,",, 0:33",,,5,2002
32,,85.0,22,+1:36,,,Honchar Serhiy,50,Fassa Bortolo,",, 0:33",,,5,2002
24,,81.0,24,+1:41,,,Basso Ivan,51,Fassa Bortolo,",, 0:33",,,5,2002
27,,202.0,158,+12:24,,,Auge St\xe9phane,52,Jean Delatour,",, 0:33",,,5,2002
24,,168.0,172,+17:10,,,S\xe1nchez Samuel,53,Euskaltel - Euskadi,",, 0:33",,,5,2002
29,,198.0,74,+3:43,,,Moreni Cristian,54,Alessio,",, 0:33",,,5,2002
31,,111.0,90,+4:05,,,Rous Didier,55,Bonjour,",, 0:33",,,5,2002
26,,126.0,100,+4:23,,,Martinez Miguel,56,Mapei - Quickstep,",, 0:33",,,5,2002
36,,128.0,151,+10:58,,,Tafi Andrea,57,Mapei - Quickstep,",, 0:33",,,5,2002
33,,51.0,15,+0:37,,,Jalabert Laurent,58,CSC ProTeam - Tiscali,",, 0:33",,,5,2002
30,,194.0,146,+8:48,,,Casarotto Davide,59,Alessio,",, 0:33",,,5,2002
26,,187.0,113,+5:05,,,Loder Thierry,60,AG2R Pr\xe9voyance,",, 0:33",,,5,2002
34,,179.0,153,+11:36,,,Radaelli Mauro,61,Tacconi Sport,",, 0:33",,,5,2002
27,,142.0,72,+3:41,,,Aerts Mario,62,Lotto - Adecco,",, 0:33",,,5,2002
32,,27.0,5,+0:22,,,Olano Abraham,63,O.N.C.E. - Eroski,",, 0:33",,,5,2002
25,,169.0,107,+4:41,,,Zubeldia Haimar,64,Euskaltel - Euskadi,",, 0:33",,,5,2002
30,,53.0,17,+0:53,,,Peron Andrea,65,CSC ProTeam - Tiscali,",, 0:33",,,5,2002
28,,3.0,6,+0:25,,,Heras Roberto,66,US Postal Service,",, 0:33",,,5,2002
29,,32.0,33,+2:14,,,Botero Santiago,67,Kelme - Costa Blanca,",, 0:33",,,5,2002
30,,102.0,49,+2:33,,,Boogerd Michael,68,Rabobank ProTeam,",, 0:33",,,5,2002
27,,189.0,109,+4:50,,,Turpin Ludovic,69,AG2R Pr\xe9voyance,",, 0:33",,,5,2002
26,,152.0,93,+4:14,,,Belohvosciks Raivis,70,Lampre - Daikin,",, 0:33",,,5,2002
24,,131.0,44,+2:28,,,Menchov Denis,71,Ibanesto.com,",, 0:33",,,5,2002
31,,52.0,16,+0:53,,,Hamilton Tyler,72,CSC ProTeam - Tiscali,",, 0:33",,,5,2002
33,,12.0,99,+4:21,,,Aldag Rolf,73,Team Telekom,",, 0:33",,,5,2002
28,,101.0,41*,+2:23,,,Leipheimer Levi,74*,Rabobank ProTeam,",, 0:33",,,5,2002
32,,71.0,38,+2:21,,,Virenque Richard,75,Domo - Farm Frites,",, 0:33",,,5,2002
26,,121.0,78,+3:46,,,Freire Oscar,76,Mapei - Quickstep,",, 0:33",,,5,2002
27,,124.0,85,+3:59,,,Horrillo Pedro,77,Mapei - Quickstep,",, 0:33",,,5,2002
26,,6.0,11,+0:32,,,Landis Floyd,78,US Postal Service,",, 0:33",,,5,2002
27,,103.0,181,+21:02,,,de Groot Bram,79,Rabobank ProTeam,",, 0:33",,,5,2002
28,,21.0,2,+0:04,,,Beloki Joseba,80,O.N.C.E. - Eroski,",, 0:33",,,5,2002
24,,167.0,147,+8:50,,,Mayo Iban,81,Euskaltel - Euskadi,",, 0:33",,,5,2002
33,,191.0,66,+3:28,,,Dufaux Laurent,82,Alessio,",, 0:33",,,5,2002
29,,163.0,178,+19:46,,,Etxebarria Unai,83,Euskaltel - Euskadi,",, 0:33",,,5,2002
27,,58.0,21,+1:09,,,S\xf8rensen Nicki,84,CSC ProTeam - Tiscali,",, 0:33",,,5,2002
31,,19.0,92,+4:08,,,Wesemann Steffen,85,Team Telekom,",, 0:33",,,5,2002
28,,22.0,8,+0:28,,,Azevedo Jos\xe9 Bento Carvalho,86,O.N.C.E. - Eroski,",, 0:33",,,5,2002
30,,158.0,35,+2:16,,,Rumsas Raimondas,87,Lampre - Daikin,",, 0:33",,,5,2002
32,,196.0,141,+8:07,,,Hvastija Martin,88,Alessio,",, 0:33",,,5,2002
28,,16.0,61,+3:03,,,Hondo Danilo,89,Team Telekom,",, 0:33",,,5,2002
33,,173.0,138,+7:51,,,Bortolami Gianluca,90,Tacconi Sport,",, 0:33",,,5,2002
34,,82.0,135,+7:29,,,Baldato Fabio,91,Fassa Bortolo,",, 0:33",,,5,2002
28,,201.0,86,+4:00,,,Halgand Patrice,92,Jean Delatour,",, 0:33",,,5,2002
29,,76.0,47,+2:31,,,Merckx Axel,93,Domo - Farm Frites,",, 0:33",,,5,2002
27,,123.0,185,+24:24,,,De Waele Fabian,94,Mapei - Quickstep,",, 0:33",,,5,2002
32,,38.0,156,+12:18,,,Vidal Jos\xe9 Angel,95,Kelme - Costa Blanca,",, 0:33",,,5,2002
27,,48.0,26,+1:52,,,Moncouti\xe9 David,96,Cofidis,",, 0:33",,,5,2002
23,,114.0,130,+7:04,,,Chavanel Sylvain,97,Bonjour,",, 0:33",,,5,2002
30,,132.0,42,+2:24,,,Baranowski Dariusz,98,Ibanesto.com,",, 0:33",,,5,2002
29,,9.0,13,+0:35,,,Rubiera Jos\xe9 Luis,99,US Postal Service,",, 0:33",,,5,2002
30,,59.0,118,+5:22,,,Van Hyfte Paul,100,CSC ProTeam - Tiscali,",, 0:33",,,5,2002
26,,137.0,28,+2:01,,,Mancebo Francisco,101,Ibanesto.com,",, 0:33",,,5,2002
26,,97.0,70,+3:38,,,McGee Bradley,102,La Fran\xe7aise des Jeux,",, 0:33",,,5,2002
25,,72.0,60,+2:59,,,Bruylandts Dave,103,Domo - Farm Frites,",, 0:33",,,5,2002
30,,87.0,140,+7:56,,,Loda Nicola,104,Fassa Bortolo,",, 0:33",,,5,2002
23,,92.0,79,+3:46,,,Casar Sandy,105,La Fran\xe7aise des Jeux,",, 0:33",,,5,2002
27,,57.0,19,+1:00,,,Sastre Carlos,106,CSC ProTeam - Tiscali,",, 0:33",,,5,2002
25,,25.0,4,+0:12,,,Jaksche Jorg,107,O.N.C.E. - Eroski,",, 0:33",,,5,2002
25,,47.0,23,+1:40,,,Millar David,108,Cofidis,",, 0:33",,,5,2002
29,,44.0,52,+2:40,,,Fernandez Bingen,109,Cofidis,",, 0:33",,,5,2002
27,,181.0,117,+5:15,,,Botcharov Alexandre,110,AG2R Pr\xe9voyance,",, 0:33",,,5,2002
25,,84.0,25,+1:52,,,Gustov Volodymyr,111,Fassa Bortolo,",, 0:33",,,5,2002
28,,136.0,40,+2:22,,,Latasa lasa David,112,Ibanesto.com,",, 0:33",,,5,2002
27,,42.0,43,+2:26,,,Atienza Daniel,113,Cofidis,",, 0:33",,,5,2002
33,,195.0,82,+3:55,,,Gotti Ivan,114,Alessio,",, 0:33",,,5,2002
28,,75.0,46,+2:30,,,Konecny Tomas,115,Domo - Farm Frites,",, 0:33",,,5,2002
30,,88.0,102,+4:26,,,Pozzi Oscar,116,Fassa Bortolo,",, 0:33",,,5,2002
28,,63.0,164,+14:52,,,Hinault S\xe9bastien,117,Cr\xe9dit Agricole,",, 0:33",,,5,2002
31,,83.0,29,+2:02,,,Belli Wladimir,118,Fassa Bortolo,",, 0:33",,,5,2002
32,,99.0,89,+4:05,,,Robin Jean-Cyril,119,La Fran\xe7aise des Jeux,",, 0:33",,,5,2002
26,,208.0,87,+4:02,,,Lefevre Laurent,120,Jean Delatour,",, 0:33",,,5,2002
29,,151.0,139,+7:54,,,Serpellini Marco,121,Lampre - Daikin,",, 0:33",,,5,2002
33,,98.0,142,+8:08,,,Mengin Christophe,122,La Fran\xe7aise des Jeux,",, 0:33",,,5,2002
27,,183.0,180,+20:50,,,Berges Stephane,123,AG2R Pr\xe9voyance,",, 0:33",,,5,2002
24,,36.0,57,+2:51,,,Perez Santiago,124,Kelme - Costa Blanca,",, 0:33",,,5,2002
31,,7.0,18,+0:55,,,Padrnos Pavel,125,US Postal Service,",, 0:33",,,5,2002
29,,184.0,110,+4:51,,,Chaurreau I\xf1igo,126,AG2R Pr\xe9voyance,",, 0:33",,,5,2002
28,,118.0,65,+3:28,,,Renier Franck,127,Bonjour,",, 0:33",,,5,2002
25,,122.0,80,+3:51,,,Bodrogi Laszlo,128,Mapei - Quickstep,",, 0:33",,,5,2002
33,,108.0,59,+2:58,,,Wauters Marc,129,Rabobank ProTeam,",, 0:33",,,5,2002
35,,175.0,114,+5:05,,,Donati Massimo,130,Tacconi Sport,",, 0:33",,,5,2002
31,,192.0,115,+5:05,,,Brognara Andrea,131,Alessio,",, 0:33",,,5,2002
26,,107.0,56,+2:47,,,Niermann Grischa,132,Rabobank ProTeam,",, 0:33",,,5,2002
32,,207.0,95,+4:16,,,Goubert Stephane,133,Jean Delatour,",, 0:33",,,5,2002
28,,65.0,177,+19:23,,,Langella Anthony,134,Cr\xe9dit Agricole,",, 0:33",,,5,2002
28,,66.0,131,+7:06,,,Morin Anthony,135,Cr\xe9dit Agricole,",, 0:33",,,5,2002
30,,69.0,128,+6:57,,,Voigt Jens,136,Cr\xe9dit Agricole,",, 0:33",,,5,2002
24,,93.0,145,+8:37,,,Casper Jimmy,137,La Fran\xe7aise des Jeux,",, 0:33",,,5,2002
26,,5.0,20,+1:09,,,Joachim Benoit,138,US Postal Service,",, 0:33",,,5,2002
29,,54.0,119,+5:30,,,Piil Jakob,139,CSC ProTeam - Tiscali,",, 0:33",,,5,2002
27,,28.0,136,+7:30,,,Pradera Mikel,140,O.N.C.E. - Eroski,",, 0:33",,,5,2002
27,,205.0,103,+4:30,,,Dessel Cyril,141,Jean Delatour,",, 0:33",,,5,2002
29,,112.0,73,+3:42,,,Beneteau Walter,142,Bonjour,",, 0:33",,,5,2002
28,,116.0,106,+4:39,,,Nazon Damien,143,Bonjour,",, 0:33",,,5,2002
35,,13.0,83,+3:55,,,Bolts Udo,144,Team Telekom,",, 0:33",,,5,2002
32,,15.0,76,+3:44,,,Guerini Giuseppe,145,Team Telekom,",, 0:33",,,5,2002
29,,135.0,123,+6:08,,,Garcia Jose Vicente,146,Ibanesto.com,",, 0:33",,,5,2002
28,,197.0,96,+4:17,,,Ivanov Ruslan,147,Alessio,",, 0:33",,,5,2002
34,,45.0,30,+2:04,,,Lelli Massimiliano,148,Cofidis,",, 0:33",,,5,2002
23,,153.0,32,+2:10,,,Bertogliati Rubens,149,Lampre - Daikin,",, 0:33",,,5,2002
29,,29.0,10,+0:30,,,Serrano Marcos Antonio,150,O.N.C.E. - Eroski,",, 0:33",,,5,2002
28,,113.0,67,+3:30,,,Bouyer Franck,151,Bonjour,0:00 0:00,,,5,2002
27,,86.0,27,+1:58,,,Ivanov Serguei,152,Fassa Bortolo,",, 0:00",,,5,2002
33,,43.0,50,+2:35,,,Cuesta \xcd\xf1igo,153,Cofidis,",, 0:00",,,5,2002
33,,33.0,132,+7:11,,,Cabello Francisco,154,Kelme - Costa Blanca,",, 0:00",,,5,2002
29,,68.0,161,+14:30,,,Vaughters Jonathan,155,Cr\xe9dit Agricole,",, 0:00",,,5,2002
28,,77.0,126,+6:40,,,Rodriguez Fred,156,Domo - Farm Frites,",, 0:00",,,5,2002
30,,62.0,134,+7:25,,,Bessy Fr\xe9d\xe9ric,157,Cr\xe9dit Agricole,",, 0:00",,,5,2002
29,,188.0,111,+4:52,,,Oriol Christophe,158,AG2R Pr\xe9voyance,",, 0:00",,,5,2002
30,,96.0,91,+4:08,,,Guesdon Fr\xe9d\xe9ric,159,La Fran\xe7aise des Jeux,",, 0:00",,,5,2002
31,,109.0,45,+2:28,,,Zberg Beat,160,Rabobank ProTeam,",, 0:00",,,5,2002
29,,18.0,64,+3:17,,,Livingston Kevin,161,Team Telekom,",, 0:00",,,5,2002
28,,37.0,125,+6:38,,,Tauler Toni,162,Kelme - Costa Blanca,",, 0:00",,,5,2002
32,,23.0,12,+0:32,,,Gonzalez Alvaro,163,O.N.C.E. - Eroski,",, 0:00",,,5,2002
24,,91.0,81,+3:54,,,Vogondy Nicolas,164,La Fran\xe7aise des Jeux,",, 0:00",,,5,2002
33,,145.0,137,+7:37,,,De Clercq Hans,165,Lotto - Adecco,",, 0:00",,,5,2002
30,,78.0,152,+11:05,,,van Bon L\xe9on,166,Domo - Farm Frites,",, 0:00",,,5,2002
31,,104.0,182,+22:15,,,Dekker Erik,167,Rabobank ProTeam,",, 0:00",,,5,2002
25,,144.0,84,+3:59,,,Brandt Christophe,168,Lotto - Adecco,",, 0:00",,,5,2002
29,,146.0,183,+23:07,,,Marichal Thierry,169,Lotto - Adecco,1:30 1:30,,,5,2002
35,,95.0,159,+12:36,,,Durand Jacky,170,La Fran\xe7aise des Jeux,3:20 3:20,,,5,2002
25,,162.0,169,+16:22,,,Arrizabalaga Gorka,171,Euskaltel - Euskadi,7:52 7:52,,,5,2002
28,,34.0,165,+15:01,,,Gomez Jose Javier,172,Kelme - Costa Blanca,",, 7:52",,,5,2002
24,,154.0,163,+14:38,,,Cortinovis Alessandro,173,Lampre - Daikin,",, 7:52",,,5,2002
33,,209.0,167,+15:49,,,Seigneur Eddy,174,Jean Delatour,",, 7:52",,,5,2002
30,,203.0,155,+12:12,,,Bernard J\xe9r\xf4me,175,Jean Delatour,",, 7:52",,,5,2002
28,,134.0,162,+14:32,,,Bruseghin Marzio,176,Ibanesto.com,",, 7:52",,,5,2002
30,,,149,+9:50,,,Rodriguez Javier Pascual,177,,",, 7:52",,,5,2002
28,,133.0,150,+10:04,,,Blanco Santiago,178,Ibanesto.com,",, 7:52",,,5,2002
31,,74.0,173,+17:19,,,Knaven Servais,179,Domo - Farm Frites,",, 7:52",,,5,2002
33,,166.0,171,+16:35,,,Laiseka jaio Roberto,180,Euskaltel - Euskadi,",, 7:52",,,5,2002
25,,105.0,166,+15:16,,,Engels Addy,181,Rabobank ProTeam,",, 7:52",,,5,2002
28,,161.0,157,+12:23,,,Etxebarria David,182,Euskaltel - Euskadi,",, 7:52",,,5,2002
28,,164.0,179,+19:50,,,Flores Igor,183,Euskaltel - Euskadi,10:14 10:14,,,5,2002
24,,165.0,186,+29:26,,,Gonzalez Gorka,184,Euskaltel - Euskadi,",, 10:14",,,5,2002
25,,174.0,175,+18:21,,,Bossoni Paolo,185,Tacconi Sport,",, 10:14",,,5,2002
28,,178.0,176,+18:35,,,Mazzoleni Eddy,186,Tacconi Sport,",, 10:14",,,5,2002
27,,141.0,170,+16:28,,,Verbrugghe Rik,187,Lotto - Adecco,13:19 13:19,,,5,2002
30,,127.0,,+ - 19:05:56,,,Steels Tom,DNF,Mapei - Quickstep,-4:13:33 -4:13:33,,,5,2002
26,,157.0,,+ - 19:05:56,,,Pinotti Marco,DNF,Lampre - Daikin,",, -4:13:33",,,5,2002
32,,11.0,28,+1:59,100.0,,Zabel Erik,1,Team Telekom,4:23:07 4:23:07,,,6,2002
26,,121.0,69,+3:34,70.0,,Freire Oscar,2,Mapei - Quickstep,",, ,,",,,6,2002
30,,147.0,61,+3:00,50.0,,McEwen Robbie,3,Lotto - Adecco,",, ,,",,,6,2002
33,,159.0,124,+6:56,40.0,,Svorada Jan,4,Lampre - Daikin,",, ,,",,,6,2002
27,,86.0,27,+1:58,32.0,,Ivanov Serguei,5,Fassa Bortolo,",, ,,",,,6,2002
23,,94.0,68,+3:31,26.0,,Cooke Baden,6,La Fran\xe7aise des Jeux,",, ,,",,,6,2002
24,,64.0,185,+33:46,22.0,,Hushovd Thor,7,Cr\xe9dit Agricole,",, ,,",,,6,2002
34,,204.0,71,+3:40,18.0,,Brochard Laurent,8,Jean Delatour,",, ,,",,,6,2002
32,,55.0,172,+18:09,14.0,,Piziks Arvis,9,CSC ProTeam - Tiscali,",, ,,",,,6,2002
27,,176.0,144,+8:57,10.0,,Hauptman Andrej,10,Tacconi Sport,",, ,,",,,6,2002
26,,174.0,173,+18:21,8.0,,Bossoni Paolo,11,Tacconi Sport,",, ,,",,,6,2002
34,,179.0,149,+11:36,6.0,,Radaelli Mauro,12,Tacconi Sport,",, ,,",,,6,2002
33,,119.0,77,+3:44,4.0,,Simon Fran\xe7ois,13,Bonjour,",, ,,",,,6,2002
29,,193.0,118,+6:04,2.0,,Casagranda Stefano,14,Alessio,",, ,,",,,6,2002
28,,35.0,48,+2:33,1.0,,Gutierrez Jose Enrique,15,Kelme - Costa Blanca,",, ,,",,,6,2002
28,,67.0,51,+2:38,,,O'Grady Stuart,16,Cr\xe9dit Agricole,",, ,,",,,6,2002
22,,117.0,75,+3:43,,,Pineau J\xe9rome,17,Bonjour,",, ,,",,,6,2002
30,,46.0,37,+2:19,,,Mattan Nico,18,Cofidis,",, ,,",,,6,2002
28,,118.0,65,+3:28,,,Renier Franck,19,Bonjour,",, ,,",,,6,2002
31,,14.0,123,+6:46,,,Fagnini Gian-matteo,20,Team Telekom,",, ,,",,,6,2002
30,,102.0,49,+2:33,,,Boogerd Michael,21,Rabobank ProTeam,",, ,,",,,6,2002
31,,49.0,38,+2:19,,,Vasseur C\xe9dric,22,Cofidis,",, ,,",,,6,2002
31,,115.0,164,+15:51,,,Magnien Emmanuel,23,Bonjour,",, ,,",,,6,2002
32,,186.0,100,+4:24,,,Kirsipuu Jaan,24,AG2R Pr\xe9voyance,",, ,,",,,6,2002
26,,208.0,86,+4:02,,,Lefevre Laurent,25,Jean Delatour,",, ,,",,,6,2002
31,,61.0,117,+6:03,,,Moreau Christophe,26,Cr\xe9dit Agricole,",, ,,",,,6,2002
28,,16.0,62,+3:03,,,Hondo Danilo,27,Team Telekom,",, ,,",,,6,2002
29,,76.0,47,+2:31,,,Merckx Axel,28,Domo - Farm Frites,",, ,,",,,6,2002
25,,169.0,105,+4:41,,,Zubeldia Haimar,29,Euskaltel - Euskadi,",, ,,",,,6,2002
25,,31.0,54,+2:43,,,Sevilla Oscar,30,Kelme - Costa Blanca,",, ,,",,,6,2002
26,,187.0,110,+5:05,,,Loder Thierry,31,AG2R Pr\xe9voyance,",, ,,",,,6,2002
36,,128.0,147,+10:58,,,Tafi Andrea,32,Mapei - Quickstep,",, ,,",,,6,2002
32,,182.0,140,+8:30,,,Agnolutto Christophe,33,AG2R Pr\xe9voyance,",, ,,",,,6,2002
24,,168.0,168,+17:10,,,S\xe1nchez Samuel,34,Euskaltel - Euskadi,",, ,,",,,6,2002
28,,171.0,87,+4:04,,,Frigo Dario,35,Tacconi Sport,",, ,,",,,6,2002
28,,24.0,1,+0:00,,,Gonzalez De Galdeano Igor,36,O.N.C.E. - Eroski,",, ,,",,,6,2002
30,,78.0,148,+11:05,,,van Bon L\xe9on,37,Domo - Farm Frites,",, ,,",,,6,2002
27,,28.0,132,+7:30,,,Pradera Mikel,38,O.N.C.E. - Eroski,",, ,,",,,6,2002
23,,129.0,104,+4:30,,,Trampusch Gerhard,39,Mapei - Quickstep,",, ,,",,,6,2002
29,,32.0,34,+2:14,,,Botero Santiago,40,Kelme - Costa Blanca,",, ,,",,,6,2002
27,,138.0,53,+2:41,,,Osa Unai,41,Ibanesto.com,",, ,,",,,6,2002
28,,101.0,41*,+2:23,,,Leipheimer Levi,42*,Rabobank ProTeam,",, ,,",,,6,2002
28,,77.0,122,+6:40,,,Rodriguez Fred,43,Domo - Farm Frites,",, ,,",,,6,2002
