Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
32,,,+0:00,,Cooke Baden,131,Saxo Bank - Sungard,",, 17:44",,2,2011
24,,,+0:00,,Goss Matthew,132,HTC - High Road,",, 17:44",,2,2011
32,,,+0:00,,Bertogliati Rubens,133,Team Type 1 - SANOFI,",, 17:44",,2,2011
30,,,+0:00,,Steegmans Gert,134,Quickstep Cycling Team,",, 17:44",,2,2011
28,,,+0:00,,Callegarin Daniele,135,Team Type 1 - SANOFI,",, 17:44",,2,2011
26,,,+0:00,,Velits Martin,136,HTC - High Road,",, 17:44",,2,2011
26,,,+0:00,,Bazzana Alessandro,137,Team Type 1 - SANOFI,",, 17:44",,2,2011
26,,,+0:00,,Cavendish Mark,138,HTC - High Road,",, 17:44",,2,2011
23,,,+0:00,,Swift Ben,139,Sky Procycling,",, 17:44",,2,2011
33,,,+0:00,,Louder Jeff,140,BMC Racing Team,",, 17:44",,2,2011
26,,,+0:00,,Sutton Chris,141,Sky Procycling,",, 17:44",,2,2011
22,,,+0:00,,Oliveira Nelson,142,RadioShack,",, 17:44",,2,2011
33,,,+0:00,,Hayman Mathew,143,Sky Procycling,",, 17:44",,2,2011
36,,,+0:00,,Bruseghin Marzio,144,Movistar Team,",, 17:44",,2,2011
31,,,+0:00,,Kuchynski Aliaksandr,145,Team Katusha,",, 17:44",,2,2011
21,,,+0:00,,Balloni Alfredo,146,Lampre - ISD,",, 17:44",,2,2011
28,,,+0:00,,Kaisen Olivier,147,Omega Pharma-Lotto,",, 17:44",,2,2011
32,,,+0:00,,Carrara Matteo,148,Vacansoleil - DCM,",, 17:44",,2,2011
35,,,+0:00,,Rasch Gabriel,149,Team Garmin - Cerv\xe9lo,",, 17:44",,2,2011
22,,,+0:00,,Talansky Andrew,150,Team Garmin - Cerv\xe9lo,",, 17:44",,2,2011
30,,,+0:00,,Bozic Borut,151,Vacansoleil - DCM,",, 17:44",,2,2011
33,,,+0:00,,Hushovd Thor,152,Team Garmin - Cerv\xe9lo,",, 17:44",,2,2011
27,,,+0:00,,Haussler Heinrich,153,Team Garmin - Cerv\xe9lo,",, 17:44",,2,2011
35,,,+0:00,,Freire Oscar,154,Rabobank Cycling Team,",, 17:44",,2,2011
24,,,+0:00,,Castroviejo Jonathan,155,Euskaltel - Euskadi,",, 17:44",,2,2011
34,,,+0:00,,Bodrogi Laszlo,156,Team Type 1 - SANOFI,18:18 18:18,,2,2011
35,,,+0:00,,Grabsch Bert,157,HTC - High Road,20:09 20:09,,2,2011
29,,,+0:00,,Lorenzetto Mirco,158,Pro Team Astana,22:32 22:32,,2,2011
34,,,+0:00,,Henderson Gregory,159,Sky Procycling,",, 22:32",,2,2011
30,,,+0:00,,Davis Allan,160,Pro Team Astana,23:59 23:59,,2,2011
21,,,+0:00,50.0,Sagan Peter,1,Liquigas - Cannondale,3:09:47 3:09:47,6.0,3,2011
29,,,+0:00,30.0,Cunego Damiano,2,Lampre - ISD,",, ,,",4.0,3,2011
26,,,+0:00,18.0,Fuglsang Jakob,3,Leopard Trek,0:21 0:21,2.0,3,2011
30,,,+0:00,13.0,ten Dam Laurens,4,Rabobank Cycling Team,",, 0:21",1.0,3,2011
30,,,+0:00,10.0,Caruso Giampaolo,5,Team Katusha,0:48 0:48,1.0,3,2011
22,,,+0:00,7.0,van Garderen Tejay,6,HTC - High Road,1:04 1:04,,3,2011
31,,,+0:00,4.0,Schleck Fr\xe4nk,7,Leopard Trek,",, 1:04",,3,2011
24,,,+0:00,3.0,Mollema Bauke,8,Rabobank Cycling Team,",, 1:04",,3,2011
28,,,+0:00,2.0,Soler Juan Mauricio,9,Movistar Team,",, 1:04",,3,2011
26,,,+0:00,1.0,de Greef Francis,10,Omega Pharma-Lotto,",, 1:04",,3,2011
24,,,+0:00,,Kruijswijk Steven,11,Rabobank Cycling Team,",, 1:04",,3,2011
35,,,+0:00,,Di Luca Danilo,12,Team Katusha,1:24 1:24,,3,2011
33,,,+0:00,,Danielson Thomas,13,Team Garmin - Cerv\xe9lo,1:26 1:26,,3,2011
28,,,+0:00,,Gerdemann Linus,14,Leopard Trek,1:28 1:28,,3,2011
25,,,+0:00,,Bakelants Jan,15,Omega Pharma-Lotto,1:42 1:42,,3,2011
37,,,+0:00,,Leipheimer Levi,16,RadioShack,",, 1:42",,3,2011
24,,,+0:00,,Frank Mathias,17,BMC Racing Team,2:02 2:02,,3,2011
28,,,+0:00,,Monfort Maxime,18,Leopard Trek,",, 2:02",,3,2011
28,,,+0:00,,Tschopp Johann,19,BMC Racing Team,",, 2:02",,3,2011
26,,,+0:00,,Samoilau Branislau,20,Movistar Team,2:49 2:49,,3,2011
26,,,+0:00,,Schleck Andy,21,Leopard Trek,3:41 3:41,,3,2011
30,,,+0:00,,Hesjedal Ryder,22,Team Garmin - Cerv\xe9lo,3:45 3:45,,3,2011
30,,,+0:00,,Larsson Gustav,23,Saxo Bank - Sungard,",, 3:45",,3,2011
30,,,+0:00,,Albasini Michael,24,HTC - High Road,",, 3:45",,3,2011
29,,,+0:00,,De Weert Kevin,25,Quickstep Cycling Team,4:27 4:27,,3,2011
25,,,+0:00,,Ch\xe9rel Micka\xebl,26,AG2R La Mondiale,4:42 4:42,,3,2011
26,,,+0:00,,Rojas Jos\xe9 Joaqu\xedn,27,Movistar Team,4:57 4:57,,3,2011
23,,,+0:00,,Izagirre Gorka,28,Euskaltel - Euskadi,",, 4:57",,3,2011
25,,,+0:00,,Stybar Zdenek,29,Quickstep Cycling Team,",, 4:57",,3,2011
27,,,+0:00,,Montaguti Matteo,30,AG2R La Mondiale,5:03 5:03,,3,2011
24,,,+0:00,,Kangert Tanel,31,Pro Team Astana,5:29 5:29,,3,2011
27,,,+0:00,,Bookwalter Brent,32,BMC Racing Team,6:34 6:34,,3,2011
27,,,+0:00,,Christensen Mads,33,Saxo Bank - Sungard,6:54 6:54,,3,2011
35,,,+0:00,,Vande Velde Christian,34,Team Garmin - Cerv\xe9lo,7:40 7:40,,3,2011
35,,,+0:00,,Kl\xf6den Andr\xe9as,35,RadioShack,",, 7:40",,3,2011
23,,,+0:00,,Poels Wout,36,Vacansoleil - DCM,",, 7:40",,3,2011
24,,,+0:00,,Clarke Simon,37,Pro Team Astana,",, 7:40",,3,2011
33,,,+0:00,,Pidgornyy Ruslan,38,Vacansoleil - DCM,8:13 8:13,,3,2011
29,,,+0:00,,Efimkin Alexander,39,Team Type 1 - SANOFI,8:55 8:55,,3,2011
28,,,+0:00,,Azanza Jorge,40,Euskaltel - Euskadi,",, 8:55",,3,2011
22,,,+0:00,,Oliveira Nelson,41,RadioShack,",, 8:55",,3,2011
26,,,+0:00,,Sesma Daniel,42,Euskaltel - Euskadi,",, 8:55",,3,2011
26,,,+0:00,,Impey Daryl,43,,9:20 9:20,,3,2011
36,,,+0:00,,Cioni Dario,44,Sky Procycling,10:03 10:03,,3,2011
26,,,+0:00,,Froome Christopher,45,Sky Procycling,",, 10:03",,3,2011
35,,,+0:00,,Lastras Pablo,46,Movistar Team,12:54 12:54,,3,2011
27,,,+0:00,,Devenyns Dries,47,Quickstep Cycling Team,13:33 13:33,,3,2011
31,,,+0:00,,Ballan Alessandro,48,BMC Racing Team,13:54 13:54,,3,2011
24,,,+0:00,,Ponzi Simone,49,Liquigas - Cannondale,",, 13:54",,3,2011
28,,,+0:00,,Perez Alan,50,Euskaltel - Euskadi,",, 13:54",,3,2011
32,,,+0:00,,Elmiger Martin,51,AG2R La Mondiale,",, 13:54",,3,2011
37,,,+0:00,,Hincapie George,52,BMC Racing Team,",, 13:54",,3,2011
24,,,+0:00,,Pliuschin Alexandr,53,Team Katusha,",, 13:54",,3,2011
31,,,+0:00,,Loosli David,54,Lampre - ISD,",, 13:54",,3,2011
24,,,+0:00,,Oss Daniel,55,Liquigas - Cannondale,",, 13:54",,3,2011
23,,,+0:00,,Benedetti Cesare,56,Team Netapp,",, 13:54",,3,2011
32,,,+0:00,,Noval Benjamin,57,Saxo Bank - Sungard,",, 13:54",,3,2011
34,,,+0:00,,Roberts Luke,58,Saxo Bank - Sungard,",, 13:54",,3,2011
27,,,+0:00,,Ravard Anthony,59,AG2R La Mondiale,",, 13:54",,3,2011
31,,,+0:00,,Rast Gregory,60,RadioShack,",, 13:54",,3,2011
26,,,+0:00,,Renev Sergey,61,Pro Team Astana,",, 13:54",,3,2011
27,,,+0:00,,Deignan Philip,62,RadioShack,",, 13:54",,3,2011
23,,,+0:00,,Gastauer Ben,63,AG2R La Mondiale,",, 13:54",,3,2011
24,,,+0:00,,Goss Matthew,64,HTC - High Road,",, 13:54",,3,2011
27,,,+0:00,,Haussler Heinrich,65,Team Garmin - Cerv\xe9lo,",, 13:54",,3,2011
27,,,+0:00,,Marcato Marco,66,Vacansoleil - DCM,",, 13:54",,3,2011
34,,,+0:00,,Kobzarenko Valery,67,Team Type 1 - SANOFI,",, 13:54",,3,2011
29,,,+0:00,,Losada Alberto,68,Team Katusha,14:13 14:13,,3,2011
30,,,+0:00,,Cancellara Fabian,69,Leopard Trek,14:15 14:15,,3,2011
24,,,+0:00,,Stannard Ian,70,Sky Procycling,",, 14:15",,3,2011
29,,,+0:00,,Gasparotto Enrico,71,Pro Team Astana,",, 14:15",,3,2011
36,,,+0:00,,Dessel Cyril,72,AG2R La Mondiale,",, 14:15",,3,2011
28,,,+0:00,,Dietziker Andreas,73,Team Netapp,",, 14:15",,3,2011
30,,,+0:00,,Lagutin Sergey,74,Vacansoleil - DCM,",, 14:15",,3,2011
30,,,+0:00,,Weening Pieter,75,Rabobank Cycling Team,",, 14:15",,3,2011
26,,,+0:00,,Velits Peter,76,HTC - High Road,",, 14:15",,3,2011
25,,,+0:00,,Capecchi Eros,77,Liquigas - Cannondale,",, 14:15",,3,2011
26,,,+0:00,,Van Avermaet Greg,78,BMC Racing Team,",, 14:15",,3,2011
30,,,+0:00,,Bazayev Assan,79,Pro Team Astana,",, 14:15",,3,2011
34,,,+0:00,,Hunter Robert,80,RadioShack,",, 14:15",,3,2011
31,,,+0:00,,Muravyev Dmitriy,81,RadioShack,",, 14:15",,3,2011
22,,,+0:00,,Madrazo \xc1ngel,82,Movistar Team,",, 14:15",,3,2011
36,,,+0:00,,Arvesen Kurt-Asle,83,Sky Procycling,18:45 18:45,,3,2011
33,,,+0:00,,Hushovd Thor,84,Team Garmin - Cerv\xe9lo,",, 18:45",,3,2011
27,,,+0:00,,Burghardt Marcus,85,BMC Racing Team,",, 18:45",,3,2011
32,,,+0:00,,Guti\xe9rrez Jos\xe9 Iv\xe1n,86,Movistar Team,",, 18:45",,3,2011
37,,,+0:00,,O'Grady Stuart,87,Leopard Trek,",, 18:45",,3,2011
39,,,+0:00,,Voigt Jens,88,Leopard Trek,",, 18:45",,3,2011
32,,,+0:00,,Bertogliati Rubens,89,Team Type 1 - SANOFI,",, 18:45",,3,2011
29,,,+0:00,,Perez Ruben,90,Euskaltel - Euskadi,",, 18:45",,3,2011
26,,,+0:00,,Breschel Matti,91,Rabobank Cycling Team,",, 18:45",,3,2011
24,,,+0:00,,Aramendia Javier,92,Euskaltel - Euskadi,",, 18:45",,3,2011
33,,,+0:00,,Louder Jeff,93,BMC Racing Team,",, 18:45",,3,2011
33,,,+0:00,,Hayman Mathew,94,Sky Procycling,",, 18:45",,3,2011
23,,,+0:00,,Swift Ben,95,Sky Procycling,",, 18:45",,3,2011
30,,,+0:00,,Boonen Tom,96,Quickstep Cycling Team,19:01 19:01,,3,2011
24,,,+0:00,,De Gendt Thomas,97,Vacansoleil - DCM,",, 19:01",,3,2011
34,,,+0:00,,Paolini Luca,98,Team Katusha,19:44 19:44,,3,2011
29,,,+0:00,,Ventoso Francisco,99,Movistar Team,19:58 19:58,,3,2011
34,,,+0:00,,Bodrogi Laszlo,100,Team Type 1 - SANOFI,",, 19:58",,3,2011
28,,,+0:00,,Greipel Andr\xe9,101,Omega Pharma-Lotto,20:49 20:49,,3,2011
29,,,+0:00,,Sieberg Marcel,102,Omega Pharma-Lotto,",, 20:49",,3,2011
29,,,+0:00,,Reynes Vicente,103,Omega Pharma-Lotto,",, 20:49",,3,2011
32,,,+0:00,,Carrara Matteo,104,Vacansoleil - DCM,",, 20:49",,3,2011
22,,,+0:00,,Schorn Daniel,105,Team Netapp,",, 20:49",,3,2011
33,,,+0:00,,Nocentini Rinaldo,106,AG2R La Mondiale,",, 20:49",,3,2011
30,,,+0:00,,Bozic Borut,107,Vacansoleil - DCM,",, 20:49",,3,2011
31,,,+0:00,,Chavanel Sylvain,108,Quickstep Cycling Team,",, 20:49",,3,2011
29,,,+0:00,,Fern\xe1ndez Koldo,109,Euskaltel - Euskadi,",, 20:49",,3,2011
23,,,+0:00,,Caruso Damiano,110,Liquigas - Cannondale,",, 20:49",,3,2011
27,,,+0:00,,Megias Javier,111,Team Type 1 - SANOFI,",, 20:49",,3,2011
30,,,+0:00,,Hansen Adam,112,Omega Pharma-Lotto,21:19 21:19,,3,2011
21,,,+0:00,,Slagter Tom-Jelte,113,Rabobank Cycling Team,",, 21:19",,3,2011
29,,,+0:00,,Mondory Lloyd,114,AG2R La Mondiale,",, 21:19",,3,2011
24,,,+0:00,,Ovechkin Artem,115,Team Katusha,",, 21:19",,3,2011
28,,,+0:00,,Kaisen Olivier,116,Omega Pharma-Lotto,",, 21:19",,3,2011
26,,,+0:00,,Sutton Chris,117,Sky Procycling,",, 21:19",,3,2011
21,,,+0:00,,Nerz Dominik,118,Liquigas - Cannondale,",, 21:19",,3,2011
26,,,+0:00,,Bodnar Maciej,119,Liquigas - Cannondale,",, 21:19",,3,2011
29,,,+0:00,,Brutt Pavel,120,Team Katusha,21:32 21:32,,3,2011
35,,,+0:00,,Freire Oscar,121,Rabobank Cycling Team,",, 21:32",,3,2011
23,,,+0:00,,Magazzini Enrico,122,Lampre - ISD,",, 21:32",,3,2011
23,,,+0:00,,K\xf6nig Leopold,123,Team Netapp,",, 21:32",,3,2011
37,,,+0:00,,Hondo Danilo,124,Lampre - ISD,",, 21:32",,3,2011
24,,,+0:00,,Castroviejo Jonathan,125,Euskaltel - Euskadi,",, 21:32",,3,2011
24,,,+0:00,,Ciolek Gerald,126,Quickstep Cycling Team,",, 21:32",,3,2011
29,,,+0:00,,Wynants Maarten,127,Rabobank Cycling Team,",, 21:32",,3,2011
26,,,+0:00,,B\xe1rta Jan,128,Team Netapp,",, 21:32",,3,2011
25,,,+0:00,,Gottfried Alexander,129,Team Netapp,21:37 21:37,,3,2011
35,,,+0:00,,Righi Daniele,130,Lampre - ISD,",, 21:37",,3,2011
30,,,+0:00,,Steegmans Gert,131,Quickstep Cycling Team,",, 21:37",,3,2011
26,,,+0:00,,Velits Martin,132,HTC - High Road,",, 21:37",,3,2011
24,,,+0:00,,Stewart Scott,133,Team Type 1 - SANOFI,",, 21:37",,3,2011
31,,,+0:00,,Kuchynski Aliaksandr,134,Team Katusha,",, 21:37",,3,2011
27,,,+0:00,,Dyachenko Alexandr,135,Pro Team Astana,",, 21:37",,3,2011
27,,,+0:00,,Bono Matteo,136,Lampre - ISD,",, 21:37",,3,2011
24,,,+0:00,,Boaro Manuele,137,Saxo Bank - Sungard,",, 21:37",,3,2011
30,,,+0:00,,Huzarski Bartosz,138,Team Netapp,22:01 22:01,,3,2011
29,,,+0:00,,Lorenzetto Mirco,139,Pro Team Astana,22:26 22:26,,3,2011
31,,,+0:00,,Devolder Stijn,140,Vacansoleil - DCM,22:27 22:27,,3,2011
26,,,+0:00,,Cavendish Mark,141,HTC - High Road,22:29 22:29,,3,2011
30,,,+0:00,,Eisel Bernhard,142,HTC - High Road,",, 22:29",,3,2011
26,,,+0:00,,Bazzana Alessandro,143,Team Type 1 - SANOFI,",, 22:29",,3,2011
28,,,+0:00,,Callegarin Daniele,144,Team Type 1 - SANOFI,",, 22:29",,3,2011
36,,,+0:00,,Bruseghin Marzio,145,Movistar Team,",, 22:29",,3,2011
35,,,+0:00,,Grabsch Bert,146,HTC - High Road,",, 22:29",,3,2011
24,,,+0:00,,Marycz Jaroslaw,147,Saxo Bank - Sungard,",, 22:29",,3,2011
31,,,+0:00,,Nuyens Nick,148,Saxo Bank - Sungard,",, 22:29",,3,2011
32,,,+0:00,,Cooke Baden,149,Saxo Bank - Sungard,",, 22:29",,3,2011
34,,,+0:00,,Henderson Gregory,150,Sky Procycling,",, 22:29",,3,2011
21,,,+0:00,,Bobridge Jack,151,Team Garmin - Cerv\xe9lo,22:33 22:33,,3,2011
38,,,+0:00,,McEwen Robbie,152,RadioShack,23:53 23:53,,3,2011
26,,,+0:00,,Vandewalle Kristof,153,Quickstep Cycling Team,24:18 24:18,,3,2011
27,,,+0:00,,Kvachuk Oleksandr,154,Lampre - ISD,24:21 24:21,,3,2011
26,,,+0:00,,Salerno Cristiano,DNF,Liquigas - Cannondale,-3:09:47 -3:09:47,,3,2011
30,,,+0:00,,Veikkanen Jussi,DNF,Omega Pharma-Lotto,",, -3:09:47",,3,2011
21,,,+0:00,,Balloni Alfredo,DNF,Lampre - ISD,",, -3:09:47",,3,2011
22,,,+0:00,,Talansky Andrew,DNF,Team Garmin - Cerv\xe9lo,",, -3:09:47",,3,2011
30,,,+0:00,,Davis Allan,DNS,Pro Team Astana,",, -3:09:47",,3,2011
33,,,+0:00,50.0,Hushovd Thor,1,Team Garmin - Cerv\xe9lo,4:46:05 4:46:05,6.0,4,2011
21,,,+0:00,30.0,Sagan Peter,2,Liquigas - Cannondale,",, ,,",4.0,4,2011
27,,,+0:00,18.0,Marcato Marco,3,Vacansoleil - DCM,0:02 0:02,2.0,4,2011
26,,,+0:00,13.0,Rojas Jos\xe9 Joaqu\xedn,4,Movistar Team,",, 0:02",1.0,4,2011
35,,,+0:00,10.0,Freire Oscar,5,Rabobank Cycling Team,",, 0:02",1.0,4,2011
29,,,+0:00,7.0,Gasparotto Enrico,6,Pro Team Astana,",, 0:02",,4,2011
26,,,+0:00,4.0,Van Avermaet Greg,7,BMC Racing Team,",, 0:02",,4,2011
25,,,+0:00,3.0,Stybar Zdenek,8,Quickstep Cycling Team,",, 0:02",,4,2011
30,,,+0:00,2.0,Boonen Tom,9,Quickstep Cycling Team,",, 0:02",,4,2011
26,,,+0:00,1.0,Impey Daryl,10,,",, 0:02",,4,2011
29,,,+0:00,,Fern\xe1ndez Koldo,11,Euskaltel - Euskadi,",, 0:02",,4,2011
24,,,+0:00,,Mollema Bauke,12,Rabobank Cycling Team,",, 0:02",,4,2011
29,,,+0:00,,Cunego Damiano,13,Lampre - ISD,",, 0:02",,4,2011
27,,,+0:00,,Megias Javier,14,Team Type 1 - SANOFI,",, 0:02",,4,2011
34,,,+0:00,,Paolini Luca,15,Team Katusha,",, 0:02",,4,2011
30,,,+0:00,,Huzarski Bartosz,16,Team Netapp,",, 0:02",,4,2011
27,,,+0:00,,Montaguti Matteo,17,AG2R La Mondiale,",, 0:02",,4,2011
30,,,+0:00,,Bozic Borut,18,Vacansoleil - DCM,",, 0:02",,4,2011
28,,,+0:00,,Dietziker Andreas,19,Team Netapp,",, 0:02",,4,2011
34,,,+0:00,,Roberts Luke,20,Saxo Bank - Sungard,",, 0:02",,4,2011
37,,,+0:00,,Leipheimer Levi,21,RadioShack,",, 0:02",,4,2011
26,,,+0:00,,Fuglsang Jakob,22,Leopard Trek,",, 0:02",,4,2011
24,,,+0:00,,Kruijswijk Steven,23,Rabobank Cycling Team,",, 0:02",,4,2011
28,,,+0:00,,Soler Juan Mauricio,24,Movistar Team,",, 0:02",,4,2011
28,,,+0:00,,Monfort Maxime,25,Leopard Trek,",, 0:02",,4,2011
24,,,+0:00,,Ovechkin Artem,26,Team Katusha,",, 0:02",,4,2011
26,,,+0:00,,de Greef Francis,27,Omega Pharma-Lotto,",, 0:02",,4,2011
24,,,+0:00,,De Gendt Thomas,28,Vacansoleil - DCM,",, 0:02",,4,2011
30,,,+0:00,,ten Dam Laurens,29,Rabobank Cycling Team,",, 0:02",,4,2011
33,,,+0:00,,Danielson Thomas,30,Team Garmin - Cerv\xe9lo,",, 0:02",,4,2011
28,,,+0:00,,Gerdemann Linus,31,Leopard Trek,",, 0:02",,4,2011
24,,,+0:00,,Boaro Manuele,32,Saxo Bank - Sungard,",, 0:02",,4,2011
29,,,+0:00,,Efimkin Alexander,33,Team Type 1 - SANOFI,",, 0:02",,4,2011
22,,,+0:00,,van Garderen Tejay,34,HTC - High Road,",, 0:02",,4,2011
32,,,+0:00,,Elmiger Martin,35,AG2R La Mondiale,",, 0:02",,4,2011
29,,,+0:00,,Ventoso Francisco,36,Movistar Team,",, 0:02",,4,2011
35,,,+0:00,,Di Luca Danilo,37,Team Katusha,",, 0:02",,4,2011
31,,,+0:00,,Schleck Fr\xe4nk,38,Leopard Trek,",, 0:02",,4,2011
30,,,+0:00,,Caruso Giampaolo,39,Team Katusha,",, 0:02",,4,2011
37,,,+0:00,,Hincapie George,40,BMC Racing Team,",, 0:02",,4,2011
27,,,+0:00,,Burghardt Marcus,41,BMC Racing Team,",, 0:02",,4,2011
30,,,+0:00,,Hesjedal Ryder,42,Team Garmin - Cerv\xe9lo,",, 0:02",,4,2011
23,,,+0:00,,Izagirre Gorka,43,Euskaltel - Euskadi,",, 0:02",,4,2011
24,,,+0:00,,Frank Mathias,44,BMC Racing Team,",, 0:02",,4,2011
23,,,+0:00,,Swift Ben,45,Sky Procycling,",, 0:02",,4,2011
25,,,+0:00,,Bakelants Jan,46,Omega Pharma-Lotto,",, 0:02",,4,2011
27,,,+0:00,,Bookwalter Brent,47,BMC Racing Team,",, 0:02",,4,2011
24,,,+0:00,,Kangert Tanel,48,Pro Team Astana,",, 0:02",,4,2011
32,,,+0:00,,Guti\xe9rrez Jos\xe9 Iv\xe1n,49,Movistar Team,",, 0:02",,4,2011
26,,,+0:00,,Samoilau Branislau,50,Movistar Team,",, 0:02",,4,2011
29,,,+0:00,,De Weert Kevin,51,Quickstep Cycling Team,",, 0:02",,4,2011
27,,,+0:00,,Dyachenko Alexandr,52,Pro Team Astana,",, 0:02",,4,2011
31,,,+0:00,,Rast Gregory,53,RadioShack,",, 0:02",,4,2011
35,,,+0:00,,Lastras Pablo,54,Movistar Team,",, 0:02",,4,2011
30,,,+0:00,,Larsson Gustav,55,Saxo Bank - Sungard,",, 0:02",,4,2011
24,,,+0:00,,Pliuschin Alexandr,56,Team Katusha,",, 0:02",,4,2011
28,,,+0:00,,Azanza Jorge,57,Euskaltel - Euskadi,",, 0:02",,4,2011
24,,,+0:00,,Ponzi Simone,58,Liquigas - Cannondale,",, 0:02",,4,2011
29,,,+0:00,,Perez Ruben,59,Euskaltel - Euskadi,",, 0:02",,4,2011
33,,,+0:00,,Pidgornyy Ruslan,60,Vacansoleil - DCM,",, 0:02",,4,2011
36,,,+0:00,,Dessel Cyril,61,AG2R La Mondiale,",, 0:02",,4,2011
27,,,+0:00,,Devenyns Dries,62,Quickstep Cycling Team,",, 0:02",,4,2011
27,,,+0:00,,Christensen Mads,63,Saxo Bank - Sungard,",, 0:02",,4,2011
29,,,+0:00,,Losada Alberto,64,Team Katusha,",, 0:02",,4,2011
28,,,+0:00,,Tschopp Johann,65,BMC Racing Team,",, 0:02",,4,2011
26,,,+0:00,,Vandewalle Kristof,66,Quickstep Cycling Team,",, 0:02",,4,2011
26,,,+0:00,,Renev Sergey,67,Pro Team Astana,",, 0:02",,4,2011
32,,,+0:00,,Noval Benjamin,68,Saxo Bank - Sungard,",, 0:02",,4,2011
26,,,+0:00,,Schleck Andy,69,Leopard Trek,",, 0:02",,4,2011
32,,,+0:00,,Bertogliati Rubens,70,Team Type 1 - SANOFI,",, 0:02",,4,2011
22,,,+0:00,,Madrazo \xc1ngel,71,Movistar Team,",, 0:02",,4,2011
32,,,+0:00,,Carrara Matteo,72,Vacansoleil - DCM,",, 0:02",,4,2011
30,,,+0:00,,Bazayev Assan,73,Pro Team Astana,",, 0:02",,4,2011
24,,,+0:00,,Clarke Simon,74,Pro Team Astana,",, 0:02",,4,2011
31,,,+0:00,,Nuyens Nick,75,Saxo Bank - Sungard,",, 0:02",,4,2011
30,,,+0:00,,Weening Pieter,76,Rabobank Cycling Team,",, 0:02",,4,2011
21,,,+0:00,,Slagter Tom-Jelte,77,Rabobank Cycling Team,",, 0:02",,4,2011
37,,,+0:00,,O'Grady Stuart,78,Leopard Trek,0:14 0:14,,4,2011
24,,,+0:00,,Goss Matthew,79,HTC - High Road,",, 0:14",,4,2011
34,,,+0:00,,Kobzarenko Valery,80,Team Type 1 - SANOFI,0:16 0:16,,4,2011
31,,,+0:00,,Ballan Alessandro,81,BMC Racing Team,",, 0:16",,4,2011
30,,,+0:00,,Albasini Michael,82,HTC - High Road,0:23 0:23,,4,2011
26,,,+0:00,,Breschel Matti,83,Rabobank Cycling Team,0:38 0:38,,4,2011
35,,,+0:00,,Righi Daniele,84,Lampre - ISD,0:40 0:40,,4,2011
25,,,+0:00,,Ch\xe9rel Micka\xebl,85,AG2R La Mondiale,0:44 0:44,,4,2011
24,,,+0:00,,Ciolek Gerald,86,Quickstep Cycling Team,0:47 0:47,,4,2011
28,,,+0:00,,Perez Alan,87,Euskaltel - Euskadi,",, 0:47",,4,2011
39,,,+0:00,,Voigt Jens,88,Leopard Trek,0:50 0:50,,4,2011
26,,,+0:00,,Bodnar Maciej,89,Liquigas - Cannondale,0:54 0:54,,4,2011
35,,,+0:00,,Vande Velde Christian,90,Team Garmin - Cerv\xe9lo,1:05 1:05,,4,2011
35,,,+0:00,,Kl\xf6den Andr\xe9as,91,RadioShack,",, 1:05",,4,2011
30,,,+0:00,,Cancellara Fabian,92,Leopard Trek,",, 1:05",,4,2011
27,,,+0:00,,Deignan Philip,93,RadioShack,",, 1:05",,4,2011
31,,,+0:00,,Muravyev Dmitriy,94,RadioShack,",, 1:05",,4,2011
26,,,+0:00,,Velits Martin,95,HTC - High Road,1:23 1:23,,4,2011
36,,,+0:00,,Arvesen Kurt-Asle,96,Sky Procycling,2:14 2:14,,4,2011
37,,,+0:00,,Hondo Danilo,97,Lampre - ISD,",, 2:14",,4,2011
31,,,+0:00,,Kuchynski Aliaksandr,98,Team Katusha,",, 2:14",,4,2011
32,,,+0:00,,Cooke Baden,99,Saxo Bank - Sungard,",, 2:14",,4,2011
26,,,+0:00,,Sesma Daniel,100,Euskaltel - Euskadi,",, 2:14",,4,2011
27,,,+0:00,,Haussler Heinrich,101,Team Garmin - Cerv\xe9lo,",, 2:14",,4,2011
34,,,+0:00,,Bodrogi Laszlo,102,Team Type 1 - SANOFI,",, 2:14",,4,2011
30,,,+0:00,,Lagutin Sergey,103,Vacansoleil - DCM,",, 2:14",,4,2011
25,,,+0:00,,Gottfried Alexander,104,Team Netapp,",, 2:14",,4,2011
29,,,+0:00,,Wynants Maarten,105,Rabobank Cycling Team,",, 2:14",,4,2011
33,,,+0:00,,Louder Jeff,106,BMC Racing Team,",, 2:14",,4,2011
28,,,+0:00,,Callegarin Daniele,107,Team Type 1 - SANOFI,",, 2:14",,4,2011
30,,,+0:00,,Hansen Adam,108,Omega Pharma-Lotto,3:39 3:39,,4,2011
29,,,+0:00,,Sieberg Marcel,109,Omega Pharma-Lotto,",, 3:39",,4,2011
28,,,+0:00,,Greipel Andr\xe9,110,Omega Pharma-Lotto,",, 3:39",,4,2011
29,,,+0:00,,Reynes Vicente,111,Omega Pharma-Lotto,",, 3:39",,4,2011
24,,,+0:00,,Aramendia Javier,112,Euskaltel - Euskadi,",, 3:39",,4,2011
34,,,+0:00,,Hunter Robert,113,RadioShack,",, 3:39",,4,2011
26,,,+0:00,,Sutton Chris,114,Sky Procycling,",, 3:39",,4,2011
31,,,+0:00,,Loosli David,115,Lampre - ISD,",, 3:39",,4,2011
