Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,UCI.1,stage,year
28,,208,102.0,+8:57,,van Poppel Boy,151,Trek - Segafredo,",, 8:10",,,4,2016
30,,124,158.0,+16:47,,Herrada Jos\xe9,152,Movistar Team,",, 8:10",,,4,2016
27,,99,138.0,+13:13,,Laengen Vegard Stake,153,IAM Cycling,",, 8:10",,,4,2016
29,,59,127.0,+11:39,,Venter Jaco,154,Team Dimension Data,",, 8:10",,,4,2016
30,,94,118.0,+10:01,,Kluge Roger,155,IAM Cycling,9:44 9:44,,,4,2016
29,,5,129.0,+12:06,,Gretsch Patrick,156,AG2R La Mondiale,",, 9:44",,,4,2016
35,,204,166.0,+17:53,,Cancellara Fabian,157,Trek - Segafredo,",, 9:44",,,4,2016
21,,143,128.0,+11:48,,Ewan Caleb,158,Orica GreenEDGE,10:16 10:16,,,4,2016
28,,89,137.0,+13:12,,Solomennikov Andrei,159,Gazprom-RusVelo,11:57 11:57,,,4,2016
28,,155,178.0,+23:27,,Ji Cheng,160,Team Giant - Alpecin,12:35 12:35,,,4,2016
27,,205,164.0,+17:14,,Coledan Marco,161,Trek - Segafredo,16:12 16:12,,,4,2016
27,,189,157.0,+16:43,,Viviani Elia,162,Team Sky,",, 16:12",,,4,2016
23,,23,165.0,+17:22,,Simion Paolo,163,Bardiani - CSF,",, 16:12",,,4,2016
30,,73,171.0,+19:04,,Delage Micka\xebl,164,FDJ,",, 16:12",,,4,2016
38,,178,174.0,+22:45,,Tjallingii Maarten,165,Team LottoNL-Jumbo,",, 16:12",,,4,2016
22,,78,177.0,+23:10,,Sarreau Marc,166,FDJ,",, 16:12",,,4,2016
27,,95,168.0,+18:00,,Pelucchi Matteo,167,IAM Cycling,",, 16:12",,,4,2016
26,,83,161.0,+16:56,,Ershov Artur,168,Gazprom-RusVelo,",, 16:12",,,4,2016
30,,166,159.0,+16:51,,Porsev Alexander,169,Team Katusha,",, 16:12",,,4,2016
31,,162,163.0,+17:14,,Belkov Maxim,170,Team Katusha,",, 16:12",,,4,2016
24,,69,156.0,+16:33,,Wisniowski Lukasz,171,Etixx - Quick Step,",, 16:12",,,4,2016
23,,128,195.0,+31:39,,S\xfctterlin Jasha,172,Movistar Team,",, 16:12",,,4,2016
25,,29,167.0,+17:54,,Ruffoni Nicola,173,Bardiani - CSF,",, 16:12",,,4,2016
36,,74,187.0,+24:47,,Fischer Murilo Antonio,174,FDJ,",, 16:12",,,4,2016
30,,134,194.0,+27:05,,Bole Grega,175,Nippo - Vini Fantini,",, 16:12",,,4,2016
23,,137,191.0,+25:28,,Grosu Eduard Michael,176,Nippo - Vini Fantini,",, 16:12",,,4,2016
24,,136,193.0,+26:07,,Filosi Iuri,177,Nippo - Vini Fantini,",, 16:12",,,4,2016
24,,135,189.0,+25:16,,Stacchiotti Riccardo,178,Nippo - Vini Fantini,",, 16:12",,,4,2016
29,,7,188.0,+25:05,,Kadri Blel,179,AG2R La Mondiale,",, 16:12",,,4,2016
29,,86,176.0,+22:59,,Ovechkin Artem,180,Gazprom-RusVelo,",, 16:12",,,4,2016
25,,52,192.0,+26:06,,Fraile Omar,181,Team Dimension Data,",, 16:12",,,4,2016
22,,212,173.0,+21:12,,Amezqueta Julen,182,Wilier - Southeast,",, 16:12",,,4,2016
26,,24,184.0,+24:28,,Boem Nicola,183,Bardiani - CSF,",, 16:12",,,4,2016
24,,144,169.0,+18:10,,Hepburn Michael,184,Orica GreenEDGE,",, 16:12",,,4,2016
26,,92,155.0,+16:27,,Br\xe4ndle Matthias,185,IAM Cycling,",, 16:12",,,4,2016
26,,203,185.0,+24:34,,Bobridge Jack,186,Trek - Segafredo,",, 16:12",,,4,2016
28,,142,180.0,+23:43,,Bewley Sam,187,Orica GreenEDGE,",, 16:12",,,4,2016
30,,159,172.0,+19:15,,Timmer Albert,188,Team Giant - Alpecin,",, 16:12",,,4,2016
32,,153,175.0,+22:54,,de Backer Bert,189,Team Giant - Alpecin,",, 16:12",,,4,2016
39,,148,183.0,+24:18,,Tuft Svein,190,Orica GreenEDGE,",, 16:12",,,4,2016
30,,57,179.0,+23:34,,Thomson Jay Robert,191,Team Dimension Data,",, 16:12",,,4,2016
22,,217,182.0,+24:04,,Mareczko Jakub,192,Wilier - Southeast,",, 16:12",,,4,2016
26,,176,181.0,+23:52,,Roglic Primoz,193,Team LottoNL-Jumbo,",, 16:12",,,4,2016
24,,138,190.0,+25:22,,Yamamoto Genki,194,Nippo - Vini Fantini,",, 16:12",,,4,2016
22,,22,186.0,+24:47,,Andreetta Simone,195,Bardiani - CSF,",, 16:12",,,4,2016
28,,75,,+ - 14:00:09,,Geniez Alexandre,DNF,FDJ,-4:46:51 -4:46:51,,,4,2016
33,,114,62.0,+4:33,80.0,Greipel Andr\xe9,1,Lotto Soudal,5:40:35 5:40:35,16.0,100.0,5,2016
24,,71,53.0,+3:21,50.0,D\xe9mare Arnaud,2,FDJ,",, ,,",8.0,40.0,5,2016
25,,27,71.0,+6:50,35.0,Colbrelli Sonny,3,Bardiani - CSF,",, ,,",4.0,20.0,5,2016
23,,64,2.0,+0:16,25.0,Jungels Bob,4,Etixx - Quick Step,",, ,,",2.0,12.0,5,2016
24,,173,82.0,+8:32,18.0,Hofland Moreno,5,Team LottoNL-Jumbo,",, ,,",1.0,4.0,5,2016
30,,213,61.0,+4:20,15.0,Belletti Manuel,6,Wilier - Southeast,",, ,,",,,5,2016
22,,39,85.0,+8:49,12.0,Zabel Rick,7,BMC Racing Team,",, ,,",,,5,2016
25,,157,4.0,+0:20,10.0,Preidler Georg,8,Team Giant - Alpecin,",, ,,",,,5,2016
21,,143,105.0,+11:44,8.0,Ewan Caleb,9,Orica GreenEDGE,",, ,,",,,5,2016
26,,169,35.0,+1:42,6.0,Tsatevich Alexey,10,Team Katusha,",, ,,",,,5,2016
26,,55,39.0,+1:48,5.0,Sbaragli Kristian,11,Team Dimension Data,",, ,,",,,5,2016
26,,161,8.0,+0:35,4.0,Zakarin Ilnur,12,Team Katusha,",, ,,",,,5,2016
36,,121,7.0,+0:27,3.0,Valverde Alejandro,13,Movistar Team,",, ,,",,,5,2016
31,,188,10.0,+0:37,2.0,Roche Nicolas,14,Team Sky,0:04 0:04,,,5,2016
27,,146,51.0,+2:45,1.0,Mezgec Luka,15,Orica GreenEDGE,",, 0:04",,,5,2016
28,,47,109.0,+12:30,,Navardauskas Ramunas,16,Cannondale Pro Cycling Team,",, 0:04",,,5,2016
26,,181,16.0,+0:47,,Landa Mikel,17,Team Sky,",, 0:04",,,5,2016
24,,87,73.0,+7:05,,Savitskiy Ivan,18,Gazprom-RusVelo,",, 0:04",,,5,2016
31,,11,6.0,+0:26,,Nibali Vincenzo,19,Astana Pro Team,",, 0:04",,,5,2016
28,,62,23.0,+0:57,,Brambilla Gianluca,20,Etixx - Quick Step,",, 0:04",,,5,2016
26,,191,13.0,+0:45,,Majka Rafa\u0142,21,Tinkoff,",, 0:04",,,5,2016
32,,91,59.0,+4:09,,Haussler Heinrich,22,IAM Cycling,",, 0:04",,,5,2016
26,,100,3.0,+0:20,,Ulissi Diego,23,Lampre - Merida,",, 0:04",,,5,2016
22,,48,70.0,+6:42,,Bettiol Alberto,24,Cannondale Pro Cycling Team,",, 0:04",,,5,2016
28,,171,5.0,+0:24,,Kruijswijk Steven,25,Team LottoNL-Jumbo,",, 0:04",,,5,2016
26,,141,11.0,+0:37,,Chaves Johan Esteban,26,Orica GreenEDGE,",, 0:04",,,5,2016
33,,84,22.0,+0:57,,Firsanov Sergey,27,Gazprom-RusVelo,",, 0:04",,,5,2016
25,,151,1.0,+0:00,,Dumoulin Tom,28,Team Giant - Alpecin,",, 0:04",,,5,2016
33,,1,20.0,+0:54,,Pozzovivo Domenico,29,AG2R La Mondiale,",, 0:04",,,5,2016
33,,56,17.0,+0:47,,Siutsou Kanstantsin,30,Team Dimension Data,",, 0:04",,,5,2016
28,,104,42.0,+2:04,,Modolo Sacha,31,Lampre - Merida,",, 0:04",,,5,2016
29,,41,12.0,+0:40,,Uran Rigoberto,32,Cannondale Pro Cycling Team,",, 0:04",,,5,2016
23,,68,37.0,+1:43,,Verona Carlos,33,Etixx - Quick Step,",, 0:04",,,5,2016
31,,14,9.0,+0:35,,Fuglsang Jakob,34,Astana Pro Team,",, 0:04",,,5,2016
30,,163,24.0,+1:05,,Kochetkov Pavel,35,Team Katusha,",, 0:04",,,5,2016
29,,122,18.0,+0:50,,Amador Andrey,36,Movistar Team,",, 0:04",,,5,2016
27,,63,28.0,+1:18,,de la Cruz David,37,Etixx - Quick Step,",, 0:04",,,5,2016
23,,45,21.0,+0:57,,Formolo Davide,38,Cannondale Pro Cycling Team,",, 0:04",,,5,2016
29,,21,15.0,+0:46,,Pirazzi Stefano,39,Bardiani - CSF,",, 0:04",,,5,2016
33,,117,41.0,+1:50,,Monfort Maxime,40,Lotto Soudal,",, 0:04",,,5,2016
29,,15,25.0,+1:05,,Kangert Tanel,41,Astana Pro Team,",, 0:04",,,5,2016
36,,18,19.0,+0:52,,Scarponi Michele,42,Astana Pro Team,",, 0:04",,,5,2016
32,,8,34.0,+1:37,,Montaguti Matteo,43,AG2R La Mondiale,",, 0:04",,,5,2016
31,,42,44.0,+2:10,,Cardoso Andr\xe9,44,Cannondale Pro Cycling Team,",, 0:04",,,5,2016
22,,184,31.0,+1:34,,Henao Sebasti\xe1n,45,Team Sky,",, 0:04",,,5,2016
22,,54,49.0,+2:33,,Kudus Merhawi,46,Team Dimension Data,",, 0:04",,,5,2016
28,,17,58.0,+4:03,,Malacarne Davide,47,Astana Pro Team,",, 0:04",,,5,2016
22,,35,36.0,+1:42,,K\xfcng Stefan,48,BMC Racing Team,",, 0:04",,,5,2016
35,,201,27.0,+1:17,,Hesjedal Ryder,49,Trek - Segafredo,",, 0:04",,,5,2016
29,,19,32.0,+1:35,,Zeits Andrey,50,Astana Pro Team,",, 0:04",,,5,2016
27,,207,33.0,+1:35,,Nizzolo Giacomo,51,Trek - Segafredo,",, 0:04",,,5,2016
33,,51,54.0,+3:36,,Anton Igor,52,Team Dimension Data,",, 0:04",,,5,2016
35,,106,38.0,+1:48,,Mori Manuele,53,Lampre - Merida,",, 0:04",,,5,2016
28,,2,66.0,+6:05,,Bonnafond Guillaume,54,AG2R La Mondiale,",, 0:04",,,5,2016
37,,177,50.0,+2:34,,Tankink Bram,55,Team LottoNL-Jumbo,",, 0:04",,,5,2016
30,,166,139.0,+16:51,,Porsev Alexander,56,Team Katusha,",, 0:04",,,5,2016
33,,129,26.0,+1:16,,Visconti Giovanni,57,Movistar Team,",, 0:04",,,5,2016
24,,132,125.0,+14:34,,Berlato Giacomo,58,Nippo - Vini Fantini,0:16 0:16,,,5,2016
26,,196,43.0,+2:07,,Poljanski Pawel,59,Tinkoff,",, 0:16",,,5,2016
35,,4,60.0,+4:19,,Dupont Hubert,60,AG2R La Mondiale,",, 0:16",,,5,2016
29,,98,48.0,+2:31,,Wyss Marcel,61,IAM Cycling,",, 0:16",,,5,2016
23,,101,46.0,+2:11,,Conti Valerio,62,Lampre - Merida,",, 0:16",,,5,2016
34,,211,74.0,+7:10,,Pozzato Filippo,63,Wilier - Southeast,",, 0:16",,,5,2016
31,,185,64.0,+5:33,,Nieve Mikel,64,Team Sky,",, 0:16",,,5,2016
26,,172,40.0,+1:49,,Battaglin Enrico,65,Team LottoNL-Jumbo,0:19 0:19,,,5,2016
24,,152,77.0,+7:49,,Arndt Nikias,66,Team Giant - Alpecin,0:23 0:23,,,5,2016
28,,32,47.0,+2:17,,Atapuma John Darwin,67,BMC Racing Team,",, 0:23",,,5,2016
35,,81,76.0,+7:42,,Kolobnev Alexandr,68,Gazprom-RusVelo,",, 0:23",,,5,2016
27,,167,57.0,+3:48,,Silin Egor,69,Team Katusha,",, 0:23",,,5,2016
26,,123,45.0,+2:11,,Betancur Carlos,70,Movistar Team,0:26 0:26,,,5,2016
25,,156,56.0,+3:42,,Ludvigsson Tobias,71,Team Giant - Alpecin,0:30 0:30,,,5,2016
28,,197,92.0,+9:46,,Rovny Ivan,72,Tinkoff,",, 0:30",,,5,2016
26,,67,52.0,+3:09,,Trentin Matteo,73,Etixx - Quick Step,",, 0:30",,,5,2016
36,,147,102.0,+11:19,,Plaza Rub\xe9n,74,Orica GreenEDGE,0:34 0:34,,,5,2016
30,,126,65.0,+5:35,,Rojas Jos\xe9 Joaqu\xedn,75,Movistar Team,0:36 0:36,,,5,2016
25,,6,83.0,+8:38,,Houle Hugo,76,AG2R La Mondiale,0:37 0:37,,,5,2016
41,,199,111.0,+12:42,,Tosatto Matteo,77,Tinkoff,0:39 0:39,,,5,2016
25,,46,30.0,+1:31,,Moser Moreno,78,Cannondale Pro Cycling Team,",, 0:39",,,5,2016
37,,198,67.0,+6:15,,Petrov Evgeni,79,Tinkoff,0:41 0:41,,,5,2016
24,,214,91.0,+9:37,,Bertazzo Liam,80,Wilier - Southeast,0:43 0:43,,,5,2016
30,,73,157.0,+19:43,,Delage Micka\xebl,81,FDJ,",, 0:43",,,5,2016
25,,202,78.0,+7:57,,Alafaci Eugenio,82,Trek - Segafredo,",, 0:43",,,5,2016
23,,195,55.0,+3:41,,McCarthy Jay,83,Tinkoff,0:45 0:45,,,5,2016
33,,102,99.0,+10:33,,Ferrari Roberto,84,Lampre - Merida,0:49 0:49,,,5,2016
21,,105,96.0,+10:02,,Mohoric Matej,85,Lampre - Merida,0:54 0:54,,,5,2016
23,,23,148.0,+18:16,,Simion Paolo,86,Bardiani - CSF,0:58 0:58,,,5,2016
34,,131,90.0,+9:33,,Cunego Damiano,87,Nippo - Vini Fantini,",, 0:58",,,5,2016
26,,38,136.0,+15:50,,Rosskopf Joey,88,BMC Racing Team,",, 0:58",,,5,2016
30,,76,101.0,+10:43,,Konovalovas Ignatas,89,FDJ,1:12 1:12,,,5,2016
27,,189,147.0,+17:55,,Viviani Elia,90,Team Sky,1:16 1:16,,,5,2016
30,,118,121.0,+13:56,,Roelandts Jurgen,91,Lotto Soudal,1:21 1:21,,,5,2016
26,,93,97.0,+10:10,,Howard Leigh,92,IAM Cycling,1:33 1:33,,,5,2016
29,,59,116.0,+13:10,,Venter Jaco,93,Team Dimension Data,1:35 1:35,,,5,2016
35,,186,81.0,+8:31,,Knees Christian,94,Team Sky,1:48 1:48,,,5,2016
31,,12,63.0,+5:22,,Agnoli Valerio,95,Astana Pro Team,",, 1:48",,,5,2016
35,,115,87.0,+9:08,,Hansen Adam,96,Lotto Soudal,",, 1:48",,,5,2016
36,,74,173.0,+26:31,,Fischer Murilo Antonio,97,FDJ,",, 1:48",,,5,2016
25,,3,122.0,+14:22,,Domont Axel,98,AG2R La Mondiale,",, 1:48",,,5,2016
24,,49,95.0,+9:57,,Brown Nathan,99,Cannondale Pro Cycling Team,",, 1:48",,,5,2016
29,,192,129.0,+15:05,,Boaro Manuele,100,Tinkoff,1:53 1:53,,,5,2016
23,,137,177.0,+27:20,,Grosu Eduard Michael,101,Nippo - Vini Fantini,1:56 1:56,,,5,2016
29,,168,14.0,+0:45,,Taaram\xe4e Rein,102,Team Katusha,0:04 0:04,,,5,2016
36,,107,113.0,+12:50,,Niemiec Przemyslaw,103,Lampre - Merida,2:02 2:02,,,5,2016
39,,148,172.0,+26:16,,Tuft Svein,104,Orica GreenEDGE,",, 2:02",,,5,2016
24,,144,160.0,+20:08,,Hepburn Michael,105,Orica GreenEDGE,",, 2:02",,,5,2016
27,,116,135.0,+15:49,,Ligthart Pim,106,Lotto Soudal,",, 2:02",,,5,2016
22,,78,171.0,+25:14,,Sarreau Marc,107,FDJ,2:08 2:08,,,5,2016
26,,164,89.0,+9:29,,Kuznetsov Viacheslav,108,Team Katusha,",, 2:08",,,5,2016
23,,145,114.0,+12:53,,Howson Damien,109,Orica GreenEDGE,2:22 2:22,,,5,2016
27,,99,137.0,+16:04,,Laengen Vegard Stake,110,IAM Cycling,2:55 2:55,,,5,2016
33,,149,80.0,+8:23,,Txurruka Amets,111,Orica GreenEDGE,3:03 3:03,,,5,2016
28,,175,152.0,+19:11,,Keizer Martijn,112,Team LottoNL-Jumbo,3:08 3:08,,,5,2016
29,,5,132.0,+15:18,,Gretsch Patrick,113,AG2R La Mondiale,3:16 3:16,,,5,2016
25,,25,72.0,+7:00,,Bongiorno Francesco Manuel,114,Bardiani - CSF,",, 3:16",,,5,2016
24,,69,158.0,+19:45,,Wisniowski Lukasz,115,Etixx - Quick Step,",, 3:16",,,5,2016
21,,216,144.0,+17:46,,Rodr\xedguez Cristian,116,Wilier - Southeast,",, 3:16",,,5,2016
24,,28,84.0,+8:48,,Maestri Mirco,117,Bardiani - CSF,",, 3:16",,,5,2016
23,,109,75.0,+7:13,,Petilli Simone,118,Lampre - Merida,",, 3:16",,,5,2016
24,,136,185.0,+29:19,,Filosi Iuri,119,Nippo - Vini Fantini,",, 3:16",,,5,2016
34,,193,94.0,+9:57,,Brutt Pavel,120,Tinkoff,",, 3:16",,,5,2016
28,,215,29.0,+1:18,,Busato Matteo,121,Wilier - Southeast,0:04 0:04,,,5,2016
31,,133,108.0,+12:16,,Bisolti Alessandro,122,Nippo - Vini Fantini,3:16 3:16,,,5,2016
25,,29,165.0,+21:06,,Ruffoni Nicola,123,Bardiani - CSF,",, 3:16",,,5,2016
24,,31,119.0,+13:41,,Senni Manuel,124,BMC Racing Team,",, 3:16",,,5,2016
27,,174,154.0,+19:37,,Castelijns Twan,125,Team LottoNL-Jumbo,",, 3:16",,,5,2016
31,,179,98.0,+10:29,,van Emden Jos,126,Team LottoNL-Jumbo,",, 3:16",,,5,2016
27,,66,69.0,+6:33,,Serry Pieter,127,Etixx - Quick Step,",, 3:16",,,5,2016
35,,204,164.0,+21:05,,Cancellara Fabian,128,Trek - Segafredo,",, 3:16",,,5,2016
36,,37,86.0,+9:07,,Quinziato Manuel,129,BMC Racing Team,",, 3:16",,,5,2016
28,,209,142.0,+17:20,,Zoidl Riccardo,130,Trek - Segafredo,",, 3:16",,,5,2016
27,,205,161.0,+20:26,,Coledan Marco,131,Trek - Segafredo,",, 3:16",,,5,2016
28,,208,107.0,+12:09,,van Poppel Boy,132,Trek - Segafredo,",, 3:16",,,5,2016
34,,194,124.0,+14:29,,Hern\xe1ndez Jes\xfas,133,Tinkoff,",, 3:16",,,5,2016
25,,58,115.0,+13:06,,Van Zyl Johann,134,Team Dimension Data,",, 3:16",,,5,2016
25,,165,155.0,+19:37,,Vorobyev Anton,135,Team Katusha,",, 3:16",,,5,2016
29,,43,93.0,+9:56,,Clarke Simon,136,Cannondale Pro Cycling Team,",, 3:16",,,5,2016
25,,182,68.0,+6:26,,Boswell Ian,137,Team Sky,",, 3:16",,,5,2016
24,,16,149.0,+18:27,,Kozhatayev Bakhtiyar,138,Astana Pro Team,",, 3:16",,,5,2016
28,,142,176.0,+26:55,,Bewley Sam,139,Orica GreenEDGE,",, 3:16",,,5,2016
32,,183,79.0,+8:04,,Deignan Philip,140,Team Sky,",, 3:16",,,5,2016
38,,178,174.0,+26:32,,Tjallingii Maarten,141,Team LottoNL-Jumbo,3:51 3:51,,,5,2016
26,,176,179.0,+27:39,,Roglic Primoz,142,Team LottoNL-Jumbo,",, 3:51",,,5,2016
34,,127,159.0,+19:52,,Sutherland Rory,143,Movistar Team,",, 3:51",,,5,2016
31,,125,138.0,+16:22,,Moreno Javier,144,Movistar Team,",, 3:51",,,5,2016
26,,219,117.0,+13:31,,Zhupa Eugert,145,Wilier - Southeast,",, 3:51",,,5,2016
23,,128,190.0,+35:26,,S\xfctterlin Jasha,146,Movistar Team,",, 3:51",,,5,2016
24,,135,183.0,+29:03,,Stacchiotti Riccardo,147,Nippo - Vini Fantini,",, 3:51",,,5,2016
22,,77,150.0,+18:48,,Le Gac Olivier,148,FDJ,",, 3:51",,,5,2016
30,,124,162.0,+20:34,,Herrada Jos\xe9,149,Movistar Team,",, 3:51",,,5,2016
21,,26,140.0,+17:02,,Ciccone Giulio,150,Bardiani - CSF,",, 3:51",,,5,2016
36,,112,100.0,+10:38,,Bak Lars Ytting,151,Lotto Soudal,",, 3:51",,,5,2016
34,,79,104.0,+11:36,,Vaugrenard Benoit,152,FDJ,",, 3:51",,,5,2016
27,,72,151.0,+18:58,,Courteille Arnaud,153,FDJ,",, 3:51",,,5,2016
24,,138,184.0,+29:09,,Yamamoto Genki,154,Nippo - Vini Fantini,",, 3:51",,,5,2016
22,,212,170.0,+24:59,,Amezqueta Julen,155,Wilier - Southeast,",, 3:51",,,5,2016
26,,24,181.0,+28:15,,Boem Nicola,156,Bardiani - CSF,",, 3:51",,,5,2016
20,,218,103.0,+11:22,,Martinez Daniel Felipe,157,Wilier - Southeast,",, 3:51",,,5,2016
31,,206,120.0,+13:43,,Didier Laurent,158,Trek - Segafredo,",, 3:51",,,5,2016
25,,97,123.0,+14:22,,Warbasse Larry,159,IAM Cycling,",, 3:51",,,5,2016
31,,65,112.0,+12:49,,Sabatini Fabio,160,Etixx - Quick Step,3:56 3:56,,,5,2016
28,,61,106.0,+11:54,,Kittel Marcel,161,Etixx - Quick Step,",, 3:56",,,5,2016
25,,53,168.0,+22:42,,Jim Songezo,162,Team Dimension Data,",, 3:56",,,5,2016
30,,57,178.0,+27:26,,Thomson Jay Robert,163,Team Dimension Data,",, 3:56",,,5,2016
30,,134,188.0,+30:57,,Bole Grega,164,Nippo - Vini Fantini,",, 3:56",,,5,2016
30,,158,153.0,+19:20,,Stamsnijder Tom,165,Team Giant - Alpecin,",, 3:56",,,5,2016
32,,153,175.0,+26:46,,de Backer Bert,166,Team Giant - Alpecin,",, 3:56",,,5,2016
24,,44,118.0,+13:33,,Dombrowski Joe,167,Cannondale Pro Cycling Team,",, 3:56",,,5,2016
31,,162,166.0,+21:06,,Belkov Maxim,168,Team Katusha,",, 3:56",,,5,2016
28,,89,141.0,+17:04,,Solomennikov Andrei,169,Gazprom-RusVelo,",, 3:56",,,5,2016
24,,85,163.0,+20:46,,Foliforov Alexander,170,Gazprom-RusVelo,",, 3:56",,,5,2016
33,,88,143.0,+17:35,,Serov Alexander,171,Gazprom-RusVelo,",, 3:56",,,5,2016
29,,13,126.0,+14:35,,Capecchi Eros,172,Astana Pro Team,",, 3:56",,,5,2016
25,,103,127.0,+14:52,,Koshevoy Ilia,173,Lampre - Merida,",, 3:56",,,5,2016
30,,94,134.0,+15:27,,Kluge Roger,174,IAM Cycling,5:30 5:30,,,5,2016
29,,36,133.0,+15:18,,Oss Daniel,175,BMC Racing Team,5:47 5:47,,,5,2016
29,,33,146.0,+17:53,,De Marchi Alessandro,176,BMC Racing Team,",, 5:47",,,5,2016
34,,187,110.0,+12:35,,Lopez David,177,Team Sky,",, 5:47",,,5,2016
29,,7,187.0,+30:48,,Kadri Blel,178,AG2R La Mondiale,",, 5:47",,,5,2016
22,,22,186.0,+30:30,,Andreetta Simone,179,Bardiani - CSF,",, 5:47",,,5,2016
22,,82,169.0,+22:51,,Rybalkin Aleksey,180,Gazprom-RusVelo,",, 5:47",,,5,2016
26,,83,167.0,+22:39,,Ershov Artur,181,Gazprom-RusVelo,",, 5:47",,,5,2016
29,,86,182.0,+28:42,,Ovechkin Artem,182,Gazprom-RusVelo,",, 5:47",,,5,2016
24,,113,88.0,+9:11,,de Bie Sean,183,Lotto Soudal,",, 5:47",,,5,2016
31,,119,128.0,+14:53,,Vanendert Jelle,184,Lotto Soudal,",, 5:47",,,5,2016
25,,111,131.0,+15:11,,Wellens Tim,185,Lotto Soudal,",, 5:47",,,5,2016
28,,96,156.0,+19:39,,Denifl Stefan,186,IAM Cycling,7:01 7:01,,,5,2016
26,,203,189.0,+33:27,,Bobridge Jack,187,Trek - Segafredo,8:57 8:57,,,5,2016
30,,159,180.0,+28:08,,Timmer Albert,188,Team Giant - Alpecin,",, 8:57",,,5,2016
27,,154,130.0,+15:10,,Haga Chad,189,Team Giant - Alpecin,",, 8:57",,,5,2016
26,,139,145.0,+17:52,,Zilioli Gianfranco,190,Nippo - Vini Fantini,",, 8:57",,,5,2016
28,,155,193.0,+40:37,,Ji Cheng,191,Team Giant - Alpecin,17:14 17:14,,,5,2016
26,,92,191.0,+36:27,,Br\xe4ndle Matthias,192,IAM Cycling,20:04 20:04,,,5,2016
27,,95,192.0,+38:00,,Pelucchi Matteo,193,IAM Cycling,",, 20:04",,,5,2016
25,,52,,+ - 19:40:48,,Fraile Omar,DNF,Team Dimension Data,-5:40:35 -5:40:35,,,5,2016
22,,217,,+ - 19:40:48,,Mareczko Jakub,DNF,Wilier - Southeast,",, -5:40:35",,,5,2016
25,,111,55.0,+13:38,80.0,Wellens Tim,1,Lotto Soudal,4:40:05 4:40:05,16.0,100.0,6,2016
31,,14,2.0,+0:26,50.0,Fuglsang Jakob,2,Astana Pro Team,1:19 1:19,8.0,40.0,6,2016
26,,161,3.0,+0:28,35.0,Zakarin Ilnur,3,Team Katusha,",, 1:19",4.0,20.0,6,2016
25,,151,1.0,+0:00,25.0,Dumoulin Tom,4,Team Giant - Alpecin,1:22 1:22,2.0,12.0,6,2016
33,,56,10.0,+0:49,18.0,Siutsou Kanstantsin,5,Team Dimension Data,1:24 1:24,1.0,4.0,6,2016
33,,1,13.0,+0:56,15.0,Pozzovivo Domenico,6,AG2R La Mondiale,",, 1:24",,,6,2016
26,,141,8.0,+0:44,12.0,Chaves Johan Esteban,7,Orica GreenEDGE,1:29 1:29,,,6,2016
29,,41,11.0,+0:51,10.0,Uran Rigoberto,8,Cannondale Pro Cycling Team,1:33 1:33,,,6,2016
26,,191,12.0,+0:56,8.0,Majka Rafa\u0142,9,Tinkoff,",, 1:33",,,6,2016
36,,121,6.0,+0:41,6.0,Valverde Alejandro,10,Movistar Team,1:36 1:36,,,6,2016
28,,171,5.0,+0:38,5.0,Kruijswijk Steven,11,Team LottoNL-Jumbo,",, 1:36",,,6,2016
33,,84,18.0,+1:14,4.0,Firsanov Sergey,12,Gazprom-RusVelo,1:39 1:39,,,6,2016
23,,64,4.0,+0:35,3.0,Jungels Bob,13,Etixx - Quick Step,1:41 1:41,,,6,2016
26,,181,15.0,+1:08,2.0,Landa Mikel,14,Team Sky,1:43 1:43,,,6,2016
35,,201,21.0,+1:38,1.0,Hesjedal Ryder,15,Trek - Segafredo,",, 1:43",,,6,2016
33,,51,36.0,+3:57,,Anton Igor,16,Team Dimension Data,",, 1:43",,,6,2016
31,,11,9.0,+0:47,,Nibali Vincenzo,17,Astana Pro Team,",, 1:43",,,6,2016
36,,18,17.0,+1:13,,Scarponi Michele,18,Astana Pro Team,",, 1:43",,,6,2016
26,,100,7.0,+0:41,,Ulissi Diego,19,Lampre - Merida,",, 1:43",,,6,2016
29,,122,16.0,+1:11,,Amador Andrey,20,Movistar Team,",, 1:43",,,6,2016
29,,168,14.0,+1:06,,Taaram\xe4e Rein,21,Team Katusha,",, 1:43",,,6,2016
35,,4,38.0,+4:40,,Dupont Hubert,22,AG2R La Mondiale,",, 1:43",,,6,2016
25,,44,56.0,+13:54,,Dombrowski Joe,23,Cannondale Pro Cycling Team,",, 1:43",,,6,2016
31,,185,42.0,+6:02,,Nieve Mikel,24,Team Sky,1:51 1:51,,,6,2016
23,,68,26.0,+2:18,,Verona Carlos,25,Etixx - Quick Step,1:57 1:57,,,6,2016
29,,21,20.0,+1:21,,Pirazzi Stefano,26,Bardiani - CSF,",, 1:57",,,6,2016
31,,188,19.0,+1:15,,Roche Nicolas,27,Team Sky,2:00 2:00,,,6,2016
28,,62,22.0,+1:47,,Brambilla Gianluca,28,Etixx - Quick Step,2:12 2:12,,,6,2016
27,,63,25.0,+2:12,,de la Cruz David,29,Etixx - Quick Step,2:16 2:16,,,6,2016
