Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
30,,42,18*,+0:40,,,Barredo Carlos,52*,Rabobank Cycling Team,",, ,,",,,,6,2011
25,,41,14,+0:20,,,Gesink Robert,51,Rabobank Cycling Team,",, ,,",,,,6,2011
34,,79,44,+2:24,,,Zubeldia Haimar,52,RadioShack,",, ,,",,,,6,2011
30,,191,31,+1:29,,,Karpets Vladimir,53,Team Katusha,",, ,,",,,,6,2011
31,,111,6,+0:10,,,Wiggins Bradley,54,Sky Procycling,",, ,,",,,,6,2011
23,,198,24,+1:12,,,Silin Egor,55,Team Katusha,",, ,,",,,,6,2011
32,,29,53,+3:20,,,Verdugo Gorka,56,Euskaltel - Euskadi,",, ,,",,,,6,2011
27,,199,48,+2:43,,,Trofimov Yuri,57,Team Katusha,",, ,,",,,,6,2011
30,,197,33,+1:45,,,Kolobnev Alexandr,58,Team Katusha,",, ,,",,,,6,2011
33,,112,94,+8:14,,,Flecha Juan Antonio,59,Sky Procycling,",, ,,",,,,6,2011
32,,181,26,+1:15,,,Voeckler Thomas,60,Team Europcar,",, ,,",,,,6,2011
24,,188,51,+3:10,,,Rolland Pierre,61,Team Europcar,0:23 0:23,,,,6,2011
32,,131,55,+3:23,,,Casar Sandy,62,FDJ,",, 0:23",,,,6,2011
24,,83,64,+4:02,,,Costa Rui,63,Movistar Team,0:26 0:26,,,,6,2011
27,,47,40,+2:15,,,Sanchez Luis Leon,64,Rabobank Cycling Team,",, 0:26",,,,6,2011
30,,48,104,+9:17,,,ten Dam Laurens,65,Rabobank Cycling Team,",, 0:26",,,,6,2011
24,,151,39,+2:13,,,Taaram\xe4e Rein,66,Cofidis Le Credit en Ligne,0:28 0:28,,,,6,2011
29,,194,36,+1:59,,,Gusev Vladimir,67,Team Katusha,0:30 0:30,,,,6,2011
23,,207,62,+3:57,,,Poels Wout,68,Vacansoleil - DCM,",, 0:30",,,,6,2011
32,,182,61,+3:52,,,Charteau Anthony,69,Team Europcar,0:48 0:48,,,,6,2011
29,,25,109,+9:41,,,Perez Ruben,70,Euskaltel - Euskadi,",, 0:48",,,,6,2011
29,,136,59,+3:48,,,Pauriol R\xe9mi,71,FDJ,",, 0:48",,,,6,2011
34,,63,43,+2:22,,,Fofonov Dimitri,72,Pro Team Astana,",, 0:48",,,,6,2011
34,,205,42,+2:19,,,Leukemans Bjorn,73,Vacansoleil - DCM,",, 0:48",,,,6,2011
33,,49,110,+9:54,,,Tjallingii Maarten,74,Rabobank Cycling Team,",, 0:48",,,,6,2011
27,,189,63,+4:00,,,Turgot S\xe9bastien,75,Team Europcar,",, 0:48",,,,6,2011
29,,68,114,+10:26,,,Vaitkus Tomas,76,Pro Team Astana,",, 0:48",,,,6,2011
32,,85,82,+6:26,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,77,Movistar Team,",, 0:48",,,,6,2011
24,,93,56,+3:24,,,Koren Kristijan,78,Liquigas - Cannondale,",, 0:48",,,,6,2011
28,,26,70,+4:47,,,Txurruka Amets,79,Euskaltel - Euskadi,",, 0:48",,,,6,2011
36,,157,68,+4:22,,,Moncouti\xe9 David,80,Cofidis Le Credit en Ligne,",, 0:48",,,,6,2011
29,,192,127,+12:06,,,Brutt Pavel,81,Team Katusha,",, 0:48",,,,6,2011
29,,158,117,+10:46,,,Valentin Tristan,82,Cofidis Le Credit en Ligne,",, 0:48",,,,6,2011
23,,156,101,+8:59,,,Gallopin Tony,83,Cofidis Le Credit en Ligne,",, 0:48",,,,6,2011
30,,219,91,+7:41,,,Talabardon Yannick,84,Saur - Sojasun,",, 0:48",,,,6,2011
31,,154,75,+5:55,,,Duque Leonardo,85,Cofidis Le Credit en Ligne,",, 0:48",,,,6,2011
37,,169,90,+6:57,,,Petacchi Alessandro,86,Lampre - ISD,",, 0:48",,,,6,2011
26,,216,125,+11:54,,,Hivert Jonathan,87,Saur - Sojasun,",, 0:48",,,,6,2011
31,,167,103,+9:16,,,Loosli David,88,Lampre - ISD,",, 0:48",,,,6,2011
37,,75,30,+1:23,,,Leipheimer Levi,89,RadioShack,1:05 1:05,,,,6,2011
26,,38,76,+5:59,,,Vanendert Jelle,90,Omega Pharma-Lotto,",, 1:05",,,,6,2011
32,,104,100,+8:41,,,Gadret John,91,AG2R La Mondiale,",, 1:05",,,,6,2011
30,,65,151,+15:24,,,Iglinskiy Maxim,92,Pro Team Astana,",, 1:05",,,,6,2011
28,,204,85,+6:36,,,Hoogerland Johnny,93,Vacansoleil - DCM,",, 1:05",,,,6,2011
21,,213,130,+12:20,,,Delaplace Anthony,94,Saur - Sojasun,",, 1:05",,,,6,2011
24,,69,83,+6:29,,,Zeits Andrey,95,Pro Team Astana,1:34 1:34,,,,6,2011
24,,95,74,+5:43,,,Oss Daniel,96,Liquigas - Cannondale,",, 1:34",,,,6,2011
30,,115,99,+8:40,,,Knees Christian,97,Sky Procycling,1:44 1:44,,,,6,2011
30,,99,113,+10:19,,,Vanotti Alessandro,98,Liquigas - Cannondale,",, 1:44",,,,6,2011
26,,171,78,+6:06,,,Cavendish Mark,99,HTC - High Road,",, 1:44",,,,6,2011
30,,94,155,+16:07,,,Longo Borghini Paolo,100,Liquigas - Cannondale,",, 1:44",,,,6,2011
31,,113,81,+6:16,,,Gerrans Simon,101,Sky Procycling,",, 1:44",,,,6,2011
25,,62,111,+9:58,,,Di Gr\xe9gorio R\xe9my,102,Pro Team Astana,",, 1:44",,,,6,2011
24,,96,67,+4:20,,,Paterski Maciej,103,Liquigas - Cannondale,",, 1:44",,,,6,2011
23,,116,60,+3:50,,,Swift Ben,104,Sky Procycling,",, 1:44",,,,6,2011
25,,135,54,+3:22,,,Meersman Gianni,105,FDJ,",, 1:44",,,,6,2011
25,,133,80,+6:14,,,Delage Micka\xebl,106,FDJ,",, 1:44",,,,6,2011
36,,7,135,+12:47,,,S\xf8rensen Nicki,107,Saxo Bank - Sungard,",, 1:44",,,,6,2011
23,,168,93,+8:10,,,Malori Adriano,108,Lampre - ISD,",, 1:44",,,,6,2011
29,,212,150,+15:23,,,Coyot Arnaud,109,Saur - Sojasun,",, 1:44",,,,6,2011
29,,107,154,+15:53,,,Minard S\xe9bastien,110,AG2R La Mondiale,",, 1:44",,,,6,2011
29,,132,79,+6:13,,,Bonnet William,111,FDJ,",, 1:44",,,,6,2011
24,,137,65,+4:09,,,Roux Anthony,112,FDJ,",, 1:44",,,,6,2011
24,,193,129,+12:17,,,Galimzyanov Denis,113,Team Katusha,",, 1:44",,,,6,2011
24,,203,144,+13:50,,,De Gendt Thomas,114,Vacansoleil - DCM,2:00 2:00,,,,6,2011
28,,215,92,+7:42,,,Galland Jeremie,115,Saur - Sojasun,2:23 2:23,,,,6,2011
31,,34,122,+11:15,,,Lang Sebastian,116,Omega Pharma-Lotto,",, 2:23",,,,6,2011
37,,8,118,+10:49,,,Tosatto Matteo,117,Saxo Bank - Sungard,",, 2:23",,,,6,2011
30,,12,97,+8:33,,,Cancellara Fabian,118,Leopard Trek,",, 2:23",,,,6,2011
32,,4,143,+13:47,,,Noval Benjamin,119,Saxo Bank - Sungard,",, 2:23",,,,6,2011
29,,89,145,+13:57,,,Ventoso Francisco,120,Movistar Team,",, 2:23",,,,6,2011
26,,35,72,+4:57,,,Roelandts Jurgen,121,Omega Pharma-Lotto,",, 2:23",,,,6,2011
27,,54,138,+13:06,,,Farrar Tyler,122,Team Garmin - Cerv\xe9lo,",, 2:23",,,,6,2011
24,,149,131,+12:23,,,Schar Michael,123,BMC Racing Team,",, 2:23",,,,6,2011
27,,142,161,+17:44,,,Bookwalter Brent,124,BMC Racing Team,",, 2:23",,,,6,2011
26,,195,119,+10:52,,,Ignatyev Mikhail,125,Team Katusha,",, 2:23",,,,6,2011
27,,3,173,+22:08,,,Navarro Daniel,126,Saxo Bank - Sungard,",, 2:23",,,,6,2011
27,,164,171,+21:45,,,Bono Matteo,127,Lampre - ISD,",, 2:23",,,,6,2011
26,,92,121,+11:12,,,Bodnar Maciej,128,Liquigas - Cannondale,",, 2:23",,,,6,2011
37,,165,84,+6:29,,,Hondo Danilo,129,Lampre - ISD,",, 2:23",,,,6,2011
35,,44,89,+6:51,,,Garate Juan Manuel,130,Rabobank Cycling Team,",, 2:23",,,,6,2011
25,,43,112,+10:05,,,Boom Lars,131,Rabobank Cycling Team,",, 2:23",,,,6,2011
22,,178,73,+5:22,,,van Garderen Tejay,132,HTC - High Road,",, 2:23",,,,6,2011
29,,166,136,+12:48,,,Kostyuk Denys,133,Lampre - ISD,",, 2:23",,,,6,2011
29,,145,141,+13:39,,,Moinard Ama\xebl,134,BMC Racing Team,",, 2:23",,,,6,2011
27,,84,108,+9:38,,,Erviti Imanol,135,Movistar Team,",, 2:23",,,,6,2011
31,,81,148,+14:15,,,Arroyo David,136,Movistar Team,",, 2:23",,,,6,2011
33,,162,77,+6:02,,,Bertagnolli Leonardo,137,Lampre - ISD,",, 2:23",,,,6,2011
27,,129,182,+26:44,,,Terpstra Niki,138,Quickstep Cycling Team,",, 2:23",,,,6,2011
28,,24,107,+9:36,,,Perez Alan,139,Euskaltel - Euskadi,",, 2:23",,,,6,2011
23,,22,174,+22:36,,,Izagirre Gorka,140,Euskaltel - Euskadi,",, 2:23",,,,6,2011
36,,53,149,+15:15,,,Dean Julian,141,Team Garmin - Cerv\xe9lo,",, 2:23",,,,6,2011
28,,146,98,+8:34,,,Morabito Steve,142,BMC Racing Team,",, 2:23",,,,6,2011
30,,109,140,+13:36,,,Riblon Christophe,143,AG2R La Mondiale,",, 2:23",,,,6,2011
30,,103,86,+6:42,,,Dupont Hubert,144,AG2R La Mondiale,",, 2:23",,,,6,2011
26,,217,153,+15:51,,,Jeandesboz Fabrice,145,Saur - Sojasun,",, 2:23",,,,6,2011
27,,64,137,+12:55,,,Grivko Andrei,146,Pro Team Astana,",, 2:23",,,,6,2011
23,,57,102,+9:06,,,Navardauskas Ramunas,147,Team Garmin - Cerv\xe9lo,",, 2:23",,,,6,2011
32,,176,147,+14:03,,,Pate Danny,148,HTC - High Road,",, 2:23",,,,6,2011
30,,17,133,+12:30,,,Posthuma Joost,149,Leopard Trek,",, 2:23",,,,6,2011
31,,147,95,+8:29,,,Quinziato Manuel,150,BMC Racing Team,",, 2:23",,,,6,2011
29,,9,115,+10:30,,,Vandborg Brian,151,Saxo Bank - Sungard,",, 2:23",,,,6,2011
30,,184,124,+11:49,,,Gene Yohann,152,Team Europcar,",, 2:23",,,,6,2011
30,,122,165,+18:49,,,Boonen Tom,153,Quickstep Cycling Team,",, 2:23",,,,6,2011
31,,73,87,+6:44,,,Irizar Markel,154,RadioShack,",, 2:23",,,,6,2011
37,,16,96,+8:33,,,O'Grady Stuart,155,Leopard Trek,",, 2:23",,,,6,2011
31,,78,116,+10:36,,,Popovych Yaroslav,156,RadioShack,",, 2:23",,,,6,2011
29,,36,132,+12:29,,,Sieberg Marcel,157,Omega Pharma-Lotto,3:12 3:12,,,,6,2011
30,,173,160,+17:37,,,Eisel Bernhard,158,HTC - High Road,3:15 3:15,,,,6,2011
31,,39,139,+13:08,,,Willems Frederik,159,Omega Pharma-Lotto,",, 3:15",,,,6,2011
26,,6,157,+16:50,,,S\xf8rensen Chris Anker,160,Saxo Bank - Sungard,3:29 3:29,,,,6,2011
39,,19,134,+12:30,,,Voigt Jens,161,Leopard Trek,",, 3:29",,,,6,2011
35,,46,128,+12:14,,,Niermann Grischa,162,Rabobank Cycling Team,",, 3:29",,,,6,2011
34,,126,189,+31:59,,,Engels Addy,163,Quickstep Cycling Team,",, 3:29",,,,6,2011
30,,218,162,+17:45,,,Mangel Laurent,164,Saur - Sojasun,4:01 4:01,,,,6,2011
28,,209,156,+16:16,,,Westra Lieuwe,165,Vacansoleil - DCM,4:04 4:04,,,,6,2011
28,,143,164,+18:21,,,Burghardt Marcus,166,BMC Racing Team,5:08 5:08,,,,6,2011
32,,59,175,+24:31,,,Zabriskie David,167,Team Garmin - Cerv\xe9lo,5:27 5:27,,,,6,2011
24,,106,179,+25:59,,,Kadri Blel,168,AG2R La Mondiale,5:33 5:33,,,,6,2011
31,,76,187,+30:44,,,Muravyev Dmitriy,169,RadioShack,5:34 5:34,,,,6,2011
31,,172,167,+20:00,,,Bak Lars Ytting,170,HTC - High Road,8:29 8:29,,,,6,2011
28,,138,169,+21:27,,,Roy J\xe9r\xe9my,171,FDJ,12:26 12:26,,,,6,2011
29,,2,190,+35:04,,,Hern\xe1ndez Jes\xfas,172,Saxo Bank - Sungard,",, 12:26",,,,6,2011
25,,196,188,+31:20,,,Isaychev Vladimir,173,Team Katusha,",, 12:26",,,,6,2011
31,,77,172,+21:46,,,Paulinho S\xe9rgio,174,RadioShack,",, 12:26",,,,6,2011
28,,177,170,+21:43,,,Renshaw Mark,175,HTC - High Road,",, 12:26",,,,6,2011
26,,97,180,+26:07,,,Sabatini Fabio,176,Liquigas - Cannondale,",, 12:26",,,,6,2011
34,,119,176,+25:42,,,Zandio Xabier,177,Sky Procycling,",, 12:26",,,,6,2011
25,,86,152,+15:32,,,Intxausti Be\xf1at,178,Movistar Team,",, 12:26",,,,6,2011
24,,82,186,+30:13,,,Amador Andrey,179,Movistar Team,",, 12:26",,,,6,2011
27,,148,159,+16:59,,,Santaromita Ivan,180,BMC Racing Team,",, 12:26",,,,6,2011
33,,98,166,+19:44,,,Szmyd Sylwester,181,Liquigas - Cannondale,",, 12:26",,,,6,2011
28,,33,168,+21:18,,,Greipel Andr\xe9,182,Omega Pharma-Lotto,",, 12:26",,,,6,2011
27,,187,178,+25:47,,,Quemeneur Perrig,183,Team Europcar,",, 12:26",,,,6,2011
32,,152,184,+28:26,,,Buffaz Mickael,184,Cofidis Le Credit en Ligne,",, 12:26",,,,6,2011
26,,5,158,+16:51,,,Porte Richie,185,Saxo Bank - Sungard,",, 12:26",,,,6,2011
32,,121,142,+13:47,,,Chavanel Sylvain,186,Quickstep Cycling Team,",, 12:26",,,,6,2011
31,,27,183,+26:49,,,Urtasun Pablo,187,Euskaltel - Euskadi,",, 12:26",,,,6,2011
33,,67,177,+25:42,,,Tiralongo Paolo,188,Pro Team Astana,",, 12:26",,,,6,2011
30,,128,185,+29:26,,,Steegmans Gert,189,Quickstep Cycling Team,",, 12:26",,,,6,2011
26,,185,191,+46:23,,,Jerome Vincent,190,Team Europcar,",, 12:26",,,,6,2011
31,,214,181,+26:38,,,Engoulvent Jimmy,191,Saur - Sojasun,",, 12:26",,,,6,2011
31,,28,,+ - 22:50:34,,,Velasco Ivan,DNS,Euskaltel - Euskadi,-5:13:37 -5:13:37,,,,6,2011
30,,87,,+ - 22:50:34,,,Kiryienka Vasil,HD,Movistar Team,",, -5:13:37",,,,6,2011
26,,171,57,+6:06,100.0,,Cavendish Mark,1,HTC - High Road,5:38:53 5:38:53,,20.0,,7,2011
37,,169,69,+6:57,70.0,,Petacchi Alessandro,2,Lampre - ISD,",, ,,",,10.0,,7,2011
28,,33,163,+21:18,50.0,,Greipel Andr\xe9,3,Omega Pharma-Lotto,",, ,,",,6.0,,7,2011
27,,201,86,+9:28,40.0,,Feillu Romain,4,Vacansoleil - DCM,",, ,,",,4.0,,7,2011
29,,132,58,+6:13,32.0,,Bonnet William,5,FDJ,",, ,,",,2.0,,7,2011
24,,193,110,+12:17,26.0,,Galimzyanov Denis,6,Team Katusha,",, ,,",,,,7,2011
33,,51,1,+0:00,22.0,,Hushovd Thor,7,Team Garmin - Cerv\xe9lo,",, ,,",,,,7,2011
27,,189,40,+4:00,18.0,,Turgot S\xe9bastien,8,Team Europcar,",, ,,",,,,7,2011
26,,88,19,+1:15,14.0,,Rojas Jos\xe9 Joaqu\xedn,9,Movistar Team,",, ,,",,,,7,2011
37,,105,39,+3:30,10.0,,Hinault S\xe9bastien,10,AG2R La Mondiale,",, ,,",,,,7,2011
31,,127,21,+1:21,8.0,,Pineau J\xe9rome,11,Quickstep Cycling Team,",, ,,",,,,7,2011
25,,134,31,+2:37,6.0,,Jeannesson Arnold,12,FDJ,",, ,,",,,,7,2011
30,,202,99,+11:03,4.0,,Bozic Borut,13,Vacansoleil - DCM,",, ,,",,,,7,2011
29,,32,12,+0:33,2.0,,Gilbert Philippe,14,Omega Pharma-Lotto,",, ,,",,,,7,2011
27,,101,17,+1:12,1.0,,Roche Nicolas,15,AG2R La Mondiale,",, ,,",,,,7,2011
26,,11,7,+0:12,,,Schleck Andy,16,Leopard Trek,",, ,,",,,,7,2011
37,,16,77,+8:33,,,O'Grady Stuart,17,Leopard Trek,",, ,,",,,,7,2011
34,,56,4,+0:08,,,Millar David,18,Team Garmin - Cerv\xe9lo,",, ,,",,,,7,2011
28,,31,13,+0:39,,,Van den Broeck Jurgen,19,Omega Pharma-Lotto,",, ,,",,,,7,2011
28,,177,164,+21:43,,,Renshaw Mark,20,HTC - High Road,",, ,,",,,,7,2011
26,,13,6,+0:12,,,Fuglsang Jakob,21,Leopard Trek,",, ,,",,,,7,2011
34,,141,2,+0:01,,,Evans Cadel,22,BMC Racing Team,",, ,,",,,,7,2011
24,,149,112,+12:23,,,Schar Michael,23,BMC Racing Team,",, ,,",,,,7,2011
29,,124,15,+1:04,,,De Weert Kevin,24,Quickstep Cycling Team,",, ,,",,,,7,2011
24,,208,33,+2:52,,,Ruijgh Rob,25,Vacansoleil - DCM,",, ,,",,,,7,2011
35,,58,24,+1:57,,,Vande Velde Christian,26,Team Garmin - Cerv\xe9lo,",, ,,",,,,7,2011
36,,53,132,+15:15,,,Dean Julian,27,Team Garmin - Cerv\xe9lo,",, ,,",,,,7,2011
37,,165,65,+6:29,,,Hondo Danilo,28,Lampre - ISD,",, ,,",,,,7,2011
33,,49,93,+9:54,,,Tjallingii Maarten,29,Rabobank Cycling Team,",, ,,",,,,7,2011
36,,74,5,+0:10,,,Kl\xf6den Andr\xe9as,30,RadioShack,",, ,,",,,,7,2011
31,,18,3,+0:04,,,Schleck Fr\xe4nk,31,Leopard Trek,",, ,,",,,,7,2011
37,,61,11,+0:32,,,Vinokourov Alexandre,32,Pro Team Astana,",, ,,",,,,7,2011
28,,1,24*,+1:42,,,Contador Alberto,33*,Saxo Bank - Sungard,",, ,,",,,,7,2011
32,,85,62,+6:26,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,33,Movistar Team,",, ,,",,,,7,2011
25,,163,107,+12:03,,,Bole Grega,34,Lampre - ISD,",, ,,",,,,7,2011
29,,161,18,+1:12,,,Cunego Damiano,35,Lampre - ISD,",, ,,",,,,7,2011
34,,108,34,+3:07,,,Peraud Jean-Christophe,36,AG2R La Mondiale,",, ,,",,,,7,2011
35,,46,109,+12:14,,,Niermann Grischa,37,Rabobank Cycling Team,",, ,,",,,,7,2011
26,,175,8,+0:13,,,Martin Tony,38,HTC - High Road,",, ,,",,,,7,2011
26,,179,9,+0:13,,,Velits Peter,39,HTC - High Road,",, ,,",,,,7,2011
25,,41,10,+0:20,,,Gesink Robert,40,Rabobank Cycling Team,",, ,,",,,,7,2011
33,,23,85,+9:26,,,Martinez Egoi,41,Euskaltel - Euskadi,",, ,,",,,,7,2011
24,,151,26,+2:13,,,Taaram\xe4e Rein,42,Cofidis Le Credit en Ligne,",, ,,",,,,7,2011
29,,158,97,+10:46,,,Valentin Tristan,43,Cofidis Le Credit en Ligne,",, ,,",,,,7,2011
30,,191,22,+1:29,,,Karpets Vladimir,44,Team Katusha,",, ,,",,,,7,2011
24,,211,35,+3:16,,,Coppel J\xe9rome,45,Saur - Sojasun,",, ,,",,,,7,2011
33,,52,23,+1:57,,,Danielson Thomas,46,Team Garmin - Cerv\xe9lo,",, ,,",,,,7,2011
28,,14,16,+1:06,,,Gerdemann Linus,47,Leopard Trek,",, ,,",,,,7,2011
30,,218,149,+17:45,,,Mangel Laurent,48,Saur - Sojasun,",, ,,",,,,7,2011
29,,25,87,+9:41,,,Perez Ruben,49,Euskaltel - Euskadi,",, ,,",,,,7,2011
33,,21,30,+2:36,,,S\xe1nchez Samuel,50,Euskaltel - Euskadi,",, ,,",,,,7,2011
33,,91,14,+1:03,,,Basso Ivan,51,Liquigas - Cannondale,",, ,,",,,,7,2011
30,,42,14*,+0:40,,,Barredo Carlos,53*,Rabobank Cycling Team,",, ,,",,,,7,2011
32,,181,20,+1:15,,,Voeckler Thomas,52,Team Europcar,",, ,,",,,,7,2011
28,,15,25,+2:00,,,Monfort Maxime,53,Leopard Trek,",, ,,",,,,7,2011
30,,94,139,+16:07,,,Longo Borghini Paolo,54,Liquigas - Cannondale,",, ,,",,,,7,2011
30,,99,96,+10:19,,,Vanotti Alessandro,55,Liquigas - Cannondale,",, ,,",,,,7,2011
34,,205,28,+2:19,,,Leukemans Bjorn,56,Vacansoleil - DCM,",, ,,",,,,7,2011
31,,76,182,+30:44,,,Muravyev Dmitriy,57,RadioShack,",, ,,",,,,7,2011
30,,48,83,+9:17,,,ten Dam Laurens,58,Rabobank Cycling Team,",, ,,",,,,7,2011
31,,34,100,+11:15,,,Lang Sebastian,59,Omega Pharma-Lotto,",, ,,",,,,7,2011
34,,79,29,+2:24,,,Zubeldia Haimar,60,RadioShack,",, ,,",,,,7,2011
24,,93,38,+3:24,,,Koren Kristijan,61,Liquigas - Cannondale,",, ,,",,,,7,2011
36,,7,116,+12:47,,,S\xf8rensen Nicki,62,Saxo Bank - Sungard,",, ,,",,,,7,2011
29,,107,136,+15:53,,,Minard S\xe9bastien,63,AG2R La Mondiale,",, ,,",,,,7,2011
32,,4,124,+13:47,,,Noval Benjamin,64,Saxo Bank - Sungard,",, ,,",,,,7,2011
24,,96,44,+4:20,,,Paterski Maciej,65,Liquigas - Cannondale,",, ,,",,,,7,2011
29,,36,113,+12:29,,,Sieberg Marcel,66,Omega Pharma-Lotto,",, ,,",,,,7,2011
24,,83,41,+4:02,,,Costa Rui,67,Movistar Team,",, ,,",,,,7,2011
27,,142,148,+17:44,,,Bookwalter Brent,68,BMC Racing Team,",, ,,",,,,7,2011
24,,82,180,+30:13,,,Amador Andrey,69,Movistar Team,",, ,,",,,,7,2011
33,,98,157,+19:44,,,Szmyd Sylwester,70,Liquigas - Cannondale,",, ,,",,,,7,2011
27,,206,67,+6:47,,,Marcato Marco,71,Vacansoleil - DCM,",, ,,",,,,7,2011
27,,199,32,+2:43,,,Trofimov Yuri,72,Team Katusha,",, ,,",,,,7,2011
27,,47,27,+2:15,,,Sanchez Luis Leon,73,Rabobank Cycling Team,",, ,,",,,,7,2011
31,,27,172,+26:49,,,Urtasun Pablo,74,Euskaltel - Euskadi,",, ,,",,,,7,2011
22,,139,47,+4:28,,,Vichot Arthur,75,FDJ,",, ,,",,,,7,2011
25,,133,59,+6:14,,,Delage Micka\xebl,76,FDJ,",, ,,",,,,7,2011
32,,121,123,+13:47,,,Chavanel Sylvain,77,Quickstep Cycling Team,",, ,,",,,,7,2011
24,,174,51,+4:54,,,Goss Matthew,78,HTC - High Road,",, ,,",,,,7,2011
31,,39,120,+13:24,,,Willems Frederik,79,Omega Pharma-Lotto,0:16 0:16,,,,7,2011
25,,196,184,+31:39,,,Isaychev Vladimir,80,Team Katusha,0:19 0:19,,,,7,2011
31,,167,89,+9:48,,,Loosli David,81,Lampre - ISD,0:32 0:32,,,,7,2011
30,,184,111,+12:21,,,Gene Yohann,82,Team Europcar,",, 0:32",,,,7,2011
26,,35,56,+5:59,,,Roelandts Jurgen,83,Omega Pharma-Lotto,1:02 1:02,,,,7,2011
37,,8,106,+11:51,,,Tosatto Matteo,84,Saxo Bank - Sungard,",, 1:02",,,,7,2011
30,,173,153,+18:45,,,Eisel Bernhard,85,HTC - High Road,1:08 1:08,,,,7,2011
30,,17,125,+13:52,,,Posthuma Joost,86,Leopard Trek,1:22 1:22,,,,7,2011
30,,219,81,+9:03,,,Talabardon Yannick,87,Saur - Sojasun,",, 1:22",,,,7,2011
31,,147,92,+9:51,,,Quinziato Manuel,88,BMC Racing Team,",, 1:22",,,,7,2011
29,,89,133,+15:19,,,Ventoso Francisco,89,Movistar Team,",, 1:22",,,,7,2011
30,,12,94,+9:55,,,Cancellara Fabian,90,Leopard Trek,",, 1:22",,,,7,2011
39,,19,128,+14:23,,,Voigt Jens,91,Leopard Trek,1:53 1:53,,,,7,2011
28,,143,161,+20:14,,,Burghardt Marcus,92,BMC Racing Team,",, 1:53",,,,7,2011
32,,59,171,+26:44,,,Zabriskie David,93,Team Garmin - Cerv\xe9lo,2:13 2:13,,,,7,2011
26,,38,78,+8:40,,,Vanendert Jelle,94,Omega Pharma-Lotto,2:41 2:41,,,,7,2011
32,,176,143,+16:47,,,Pate Danny,95,HTC - High Road,2:44 2:44,,,,7,2011
22,,178,76,+8:06,,,van Garderen Tejay,96,HTC - High Road,",, 2:44",,,,7,2011
32,,182,70,+6:58,,,Charteau Anthony,97,Team Europcar,3:06 3:06,,,,7,2011
30,,115,104,+11:46,,,Knees Christian,98,Sky Procycling,",, 3:06",,,,7,2011
30,,55,46,+4:28,,,Hesjedal Ryder,99,Team Garmin - Cerv\xe9lo,",, 3:06",,,,7,2011
31,,154,80,+9:01,,,Duque Leonardo,100,Cofidis Le Credit en Ligne,",, 3:06",,,,7,2011
27,,187,176,+28:53,,,Quemeneur Perrig,101,Team Europcar,",, 3:06",,,,7,2011
27,,64,138,+16:01,,,Grivko Andrei,102,Pro Team Astana,",, 3:06",,,,7,2011
27,,129,179,+29:50,,,Terpstra Niki,103,Quickstep Cycling Team,",, 3:06",,,,7,2011
25,,43,119,+13:11,,,Boom Lars,104,Rabobank Cycling Team,",, 3:06",,,,7,2011
35,,44,95,+9:57,,,Garate Juan Manuel,105,Rabobank Cycling Team,",, 3:06",,,,7,2011
32,,152,183,+31:32,,,Buffaz Mickael,106,Cofidis Le Credit en Ligne,",, 3:06",,,,7,2011
36,,157,73,+7:28,,,Moncouti\xe9 David,107,Cofidis Le Credit en Ligne,",, 3:06",,,,7,2011
27,,164,168,+24:51,,,Bono Matteo,108,Lampre - ISD,",, 3:06",,,,7,2011
24,,95,79,+8:49,,,Oss Daniel,109,Liquigas - Cannondale,",, 3:06",,,,7,2011
26,,97,177,+29:13,,,Sabatini Fabio,110,Liquigas - Cannondale,",, 3:06",,,,7,2011
28,,204,88,+9:42,,,Hoogerland Johnny,111,Vacansoleil - DCM,",, 3:06",,,,7,2011
29,,212,150,+18:29,,,Coyot Arnaud,112,Saur - Sojasun,",, 3:06",,,,7,2011
28,,215,98,+10:48,,,Galland Jeremie,113,Saur - Sojasun,",, 3:06",,,,7,2011
23,,156,108,+12:05,,,Gallopin Tony,114,Cofidis Le Credit en Ligne,",, 3:06",,,,7,2011
24,,188,60,+6:16,,,Rolland Pierre,115,Team Europcar,",, 3:06",,,,7,2011
34,,119,174,+28:48,,,Zandio Xabier,116,Sky Procycling,",, 3:06",,,,7,2011
24,,203,144,+16:56,,,De Gendt Thomas,117,Vacansoleil - DCM,",, 3:06",,,,7,2011
24,,114,37,+3:18,,,Boasson Hagen Edvald,118,Sky Procycling,",, 3:06",,,,7,2011
24,,45,49,+4:40,,,Mollema Bauke,119,Rabobank Cycling Team,",, 3:06",,,,7,2011
33,,162,82,+9:08,,,Bertagnolli Leonardo,120,Lampre - ISD,",, 3:06",,,,7,2011
24,,159,145,+17:06,,,Zingle Romain,121,Cofidis Le Credit en Ligne,",, 3:06",,,,7,2011
31,,214,178,+29:44,,,Engoulvent Jimmy,122,Saur - Sojasun,",, 3:06",,,,7,2011
30,,197,50,+4:51,,,Kolobnev Alexandr,123,Team Katusha,",, 3:06",,,,7,2011
31,,172,165,+23:06,,,Bak Lars Ytting,124,HTC - High Road,",, 3:06",,,,7,2011
38,,144,53,+5:16,,,Hincapie George,125,BMC Racing Team,",, 3:06",,,,7,2011
