Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
27,,68,35,+ 13:48:06,,,Pereiro Oscar,18,Phonak Hearing Systems,",, ,,",,,5,2005
25,,147,115,+ 13:50:25,,,Pineau J\xe9rome,19,Bouygues Telecom,",, ,,",,,5,2005
30,,77,63,+ 13:49:04,,,Giunti Massimo,20,Fassa Bortolo,",, ,,",,,5,2005
32,,138,141,+ 13:50:51,,,Trenti Guido,21,Quickstep - Innergetic,",, ,,",,,5,2005
25,,88,121,+ 13:50:30,,,Quinziato Manuel,22,Saunier Duval - Prodir,",, ,,",,,5,2005
27,,79,72,+ 13:49:16,,,Kirchen Kim,23,Fassa Bortolo,",, ,,",,,5,2005
28,,55,131,+ 13:50:37,,,L\xf6wik Gerben,24,Rabobank ProTeam,",, ,,",,,5,2005
28,,196,163,+ 13:51:59,,,Isasi Inaki,25,Euskaltel - Euskadi,",, ,,",,,5,2005
30,,14,28,+ 13:47:41,,,Kl\xf6den Andr\xe9as,26,T-Mobile Team,",, ,,",,,5,2005
28,,64,24,+ 13:47:24,,,Hunter Robert,27,Phonak Hearing Systems,",, ,,",,,5,2005
34,,32,46,+ 13:48:28,,,Arrieta Jose Luis,28,Illes Balears - Caisse d'Epargne,",, ,,",,,5,2005
25,,145,112,+ 13:50:24,,,Geslin Anthony,29,Bouygues Telecom,",, ,,",,,5,2005
31,,11,14,+ 13:46:48,,,Ullrich Jan,30,T-Mobile Team,",, ,,",,,5,2005
25,,205,158,+ 13:51:18,,,Gerrans Simon,31,AG2R Pr\xe9voyance,",, ,,",,,5,2005
30,,22,11,+ 13:46:44,,,Arvesen Kurt-Asle,32,CSC ProTeam,",, ,,",,,5,2005
29,,31,59,+ 13:48:51,,,Mancebo Francisco,33,Illes Balears - Caisse d'Epargne,",, ,,",,,5,2005
31,,151,124,+ 13:50:34,,,Mazzoleni Eddy,34,Lampre-Caffita,",, ,,",,,5,2005
31,,19,7,+ 13:46:33,,,Vinokourov Alexandre,35,T-Mobile Team,",, ,,",,,5,2005
31,,111,76,+ 13:49:20,,,Garzelli Stefano,36,Liquigas,",, ,,",,,5,2005
25,,108,42,+ 13:48:22,,,Kashechkin Andrey,37,Cr\xe9dit Agricole,",, ,,",,,5,2005
23,,176,150,+ 13:51:05,,,Gilbert Philippe,38,Fran\xe7aise des Jeux,",, ,,",,,5,2005
31,,76,38,+ 13:48:14,,,Frigo Dario,39,Fassa Bortolo,",, ,,",,,5,2005
31,,105,175,+ 13:54:43,,,Hinault S\xe9bastien,40,Cr\xe9dit Agricole,",, ,,",,,5,2005
25,,7,6,+ 13:46:28,,,Popovych Yaroslav,41,Discovery Channel,",, ,,",,,5,2005
24,,112,81,+ 13:49:28,,,Albasini Michael,42,Liquigas,",, ,,",,,5,2005
28,,17,43,+ 13:48:24,,,Sevilla Oscar,43,T-Mobile Team,",, ,,",,,5,2005
30,,62,155,+ 13:51:12,,,Grabsch Bert,44,Phonak Hearing Systems,",, ,,",,,5,2005
33,,1,1*,+ 13:45:12,,,Armstrong Lance,45*,Discovery Channel,",, ,,",,,5,2005
36,,152,120,+ 13:50:29,,,Bortolami Gianluca,46,Lampre-Caffita,",, ,,",,,5,2005
34,,141,90,+ 13:49:48,,,Rous Didier,47,Bouygues Telecom,",, ,,",,,5,2005
32,,4,2*,+ 13:46:07,,,Hincapie George,48*,Discovery Channel,",, ,,",,,5,2005
34,,3,23,+ 13:47:24,,,Beltran Manuel,49,Discovery Channel,",, ,,",,,5,2005
27,,118,83,+ 13:49:33,,,Pagliarini Luciano Andr\xe9,50,Liquigas,",, ,,",,,5,2005
27,,183,78,+ 13:49:23,,,Cortinovis Alessandro,51,Domina Vacanze,",, ,,",,,5,2005
34,,161,67,+ 13:49:07,,,Totschnig Georg,52,Gerolsteiner,",, ,,",,,5,2005
28,,44,53,+ 13:48:41,,,Evans Cadel,53,Davitamon - Lotto,",, ,,",,,5,2005
21,,177,101,+ 13:50:06,,,L\xf6fkvist Thomas,54,Fran\xe7aise des Jeux,",, ,,",,,5,2005
30,,113,61,+ 13:48:55,,,B\xe4ckstedt Magnus,55,Liquigas,",, ,,",,,5,2005
33,,86,102,+ 13:50:06,,,Horner Chris,56,Saunier Duval - Prodir,",, ,,",,,5,2005
35,,109,182,+ 13:56:01,,,Kirsipuu Jaan,57,Cr\xe9dit Agricole,",, ,,",,,5,2005
31,,91,36,+ 13:48:10,,,Heras Roberto,58,Liberty Seguros - W\xfcrth Team,",, ,,",,,5,2005
34,,101,34,+ 13:48:00,,,Moreau Christophe,59,Cr\xe9dit Agricole,",, ,,",,,5,2005
26,,207,104,+ 13:50:10,,,Krivtsov Yuriy,60,AG2R Pr\xe9voyance,",, ,,",,,5,2005
26,,124,105,+ 13:50:12,,,Chavanel Sylvain,61,Cofidis,",, ,,",,,5,2005
24,,136,96,+ 13:50:01,,,Sinkewitz Patrik,62,Quickstep - Innergetic,",, ,,",,,5,2005
30,,115,50,+ 13:48:36,,,Cioni Dario,63,Liquigas,",, ,,",,,5,2005
31,,95,19,+ 13:46:56,,,Gonzalez De Galdeano Igor,64,Liberty Seguros - W\xfcrth Team,",, ,,",,,5,2005
32,,61,27,+ 13:47:30,,,Botero Santiago,65,Phonak Hearing Systems,",, ,,",,,5,2005
32,,65,164,+ 13:52:12,,,Jalabert Nicolas,66,Phonak Hearing Systems,",, ,,",,,5,2005
31,,46,69,+ 13:49:09,,,Rodriguez Fred,67,Davitamon - Lotto,",, ,,",,,5,2005
30,,42,82,+ 13:49:33,,,Aerts Mario,68,Davitamon - Lotto,",, ,,",,,5,2005
32,,45,132,+ 13:50:37,,,Merckx Axel,69,Davitamon - Lotto,",, ,,",,,5,2005
25,,135,79,+ 13:49:23,,,Rogers Michael,70,Quickstep - Innergetic,",, ,,",,,5,2005
31,,63,21,+ 13:47:12,,,Gutierrez Jose Enrique,71,Phonak Hearing Systems,",, ,,",,,5,2005
28,,102,18,+ 13:46:51,,,Bodrogi Laszlo,72,Cr\xe9dit Agricole,",, ,,",,,5,2005
32,,98,125,+ 13:50:35,,,Serrano Marcos Antonio,73,Liberty Seguros - W\xfcrth Team,",, ,,",,,5,2005
30,,209,144,+ 13:50:54,,,Turpin Ludovic,74,AG2R Pr\xe9voyance,",, ,,",,,5,2005
26,,5,8,+ 13:46:38,,,Noval Benjamin,75,Discovery Channel,",, ,,",,,5,2005
32,,9,13,+ 13:46:45,,,Savoldelli Paolo,76,Discovery Channel,",, ,,",,,5,2005
33,,23,4,+ 13:46:19,,,Julich Bobby,77,CSC ProTeam,",, ,,",,,5,2005
30,,117,86,+ 13:49:38,,,Ljungqvist Marcus,78,Liquigas,",, ,,",,,5,2005
28,,99,44,+ 13:48:25,,,Vicioso \xc1ngel,79,Liberty Seguros - W\xfcrth Team,",, ,,",,,5,2005
30,,122,167,+ 13:52:44,,,Auge St\xe9phane,80,Cofidis,",, ,,",,,5,2005
29,,54,179,+ 13:55:15,,,Kroon Karsten,81,Rabobank ProTeam,",, ,,",,,5,2005
25,,167,62,+ 13:48:58,,,Wegmann Fabian,82,Gerolsteiner,",, ,,",,,5,2005
36,,178,142,+ 13:50:52,,,Mengin Christophe,83,Fran\xe7aise des Jeux,",, ,,",,,5,2005
24,,71,29,+ 13:47:42,,,Cancellara Fabian,84,Fassa Bortolo,",, ,,",,,5,2005
27,,119,75,+ 13:49:20,,,Pellizotti Franco,85,Liquigas,",, ,,",,,5,2005
28,,78,157,+ 13:51:15,,,Gustov Volodymyr,86,Fassa Bortolo,",, ,,",,,5,2005
30,,26,15,+ 13:46:48,,,Sastre Carlos,87,CSC ProTeam,",, ,,",,,5,2005
32,,8,5,+ 13:46:26,,,Rubiera Jos\xe9 Luis,88,Discovery Channel,",, ,,",,,5,2005
28,,199,99,+ 13:50:05,,,Zubeldia Haimar,89,Euskaltel - Euskadi,",, ,,",,,5,2005
25,,163,56,+ 13:48:44,,,Lang Sebastian,90,Gerolsteiner,",, ,,",,,5,2005
28,,96,39,+ 13:48:14,,,Jaksche Jorg,91,Liberty Seguros - W\xfcrth Team,",, ,,",,,5,2005
29,,171,80,+ 13:49:24,,,McGee Bradley,92,Fran\xe7aise des Jeux,",, ,,",,,5,2005
34,,53,73,+ 13:49:17,,,Dekker Erik,93,Rabobank ProTeam,",, ,,",,,5,2005
26,,149,114,+ 13:50:24,,,Voeckler Thomas,94,Bouygues Telecom,",, ,,",,,5,2005
32,,15,93,+ 13:49:54,,,Nardello Daniele,95,T-Mobile Team,",, ,,",,,5,2005
22,,93,32,+ 13:47:47,,,Contador Alberto,96,Liberty Seguros - W\xfcrth Team,",, ,,",,,5,2005
31,,2,16,+ 13:46:49,,,Azevedo Jos\xe9 Bento Carvalho,97,Discovery Channel,",, ,,",,,5,2005
21,,97,26,+ 13:47:29,,,Sanchez Luis Leon,98,Liberty Seguros - W\xfcrth Team,",, ,,",,,5,2005
31,,104,71,+ 13:49:13,,,Halgand Patrice,99,Cr\xe9dit Agricole,",, ,,",,,5,2005
31,,164,30*,+ 13:47:43,,,Leipheimer Levi,100*,Gerolsteiner,",, ,,",,,5,2005
30,,116,84,+ 13:49:34,,,Gerosa Mauro,101,Liquigas,",, ,,",,,5,2005
29,,103,64,+ 13:49:04,,,Caucchioli Pietro,102,Cr\xe9dit Agricole,",, ,,",,,5,2005
28,,25,17,+ 13:46:50,,,Roberts Luke,103,CSC ProTeam,",, ,,",,,5,2005
30,,153,145,+ 13:50:55,,,Commesso Salvatore,104,Lampre-Caffita,",, ,,",,,5,2005
29,,66,20,+ 13:47:02,,,Landis Floyd,105,Phonak Hearing Systems,",, ,,",,,5,2005
27,,51,65,+ 13:49:05,,,Menchov Denis,106,Rabobank ProTeam,",, ,,",,,5,2005
27,,21,10,+ 13:46:38,,,Basso Ivan,107,CSC ProTeam,",, ,,",,,5,2005
26,,172,107,+ 13:50:13,,,Casar Sandy,108,Fran\xe7aise des Jeux,",, ,,",,,5,2005
36,,24,108,+ 13:50:17,,,Lombardi Giovanni,109,CSC ProTeam,",, ,,",,,5,2005
31,,129,116,+ 13:50:27,,,White Matthew,110,Cofidis,",, ,,",,,5,2005
30,,27,22,+ 13:47:13,,,S\xf8rensen Nicki,111,CSC ProTeam,",, ,,",,,5,2005
24,,56,77,+ 13:49:21,,,Posthuma Joost,112,Rabobank ProTeam,",, ,,",,,5,2005
25,,38,55,+ 13:48:44,,,Valverde Alejandro,113,Illes Balears - Caisse d'Epargne,",, ,,",,,5,2005
30,,154,129,+ 13:50:36,,,Glomser Gerrit,114,Lampre-Caffita,",, ,,",,,5,2005
29,,187,89,+ 13:49:48,,,Ludewig Jorg,115,Domina Vacanze,",, ,,",,,5,2005
28,,39,51,+ 13:48:39,,,Zandio Xabier,116,Illes Balears - Caisse d'Epargne,",, ,,",,,5,2005
27,,198,136,+ 13:50:46,,,Martinez Egoi,117,Euskaltel - Euskadi,",, ,,",,,5,2005
26,,84,133,+ 13:50:40,,,Fritsch Nicolas,118,Saunier Duval - Prodir,",, ,,",,,5,2005
23,,74,52,+ 13:48:40,,,Facci Mauro,119,Fassa Bortolo,",, ,,",,,5,2005
35,,181,68,+ 13:49:08,,,Honchar Serhiy,120,Domina Vacanze,",, ,,",,,5,2005
26,,208,143,+ 13:50:53,,,Portal Nicolas,121,AG2R Pr\xe9voyance,",, ,,",,,5,2005
24,,189,186,+ 13:57:34,,,Vanotti Alessandro,122,Domina Vacanze,",, ,,",,,5,2005
28,,188,154,+ 13:51:10,,,Nuritdinov Rafael,123,Domina Vacanze,",, ,,",,,5,2005
30,,174,177,+ 13:54:49,,,Da Cruz Carlos,124,Fran\xe7aise des Jeux,",, ,,",,,5,2005
32,,142,70,+ 13:49:10,,,Beneteau Walter,125,Bouygues Telecom,",, ,,",,,5,2005
29,,81,128,+ 13:50:36,,,Garate Juan Manuel,126,Saunier Duval - Prodir,",, ,,",,,5,2005
31,,92,33,+ 13:47:55,,,Beloki Joseba,127,Liberty Seguros - W\xfcrth Team,",, ,,",,,5,2005
26,,137,140,+ 13:50:50,,,Tankink Bram,128,Quickstep - Innergetic,",, ,,",,,5,2005
28,,69,126,+ 13:50:36,,,Zampieri Steve,129,Phonak Hearing Systems,",, ,,",,,5,2005
34,,6,12,+ 13:46:44,,,Padrnos Pavel,130,Discovery Channel,",, ,,",,,5,2005
35,,165,31,+ 13:47:43,,,Rich Michael,131,Gerolsteiner,",, ,,",,,5,2005
32,,159,110,+ 13:50:20,,,Stangelj Gorazd,132,Lampre-Caffita,",, ,,",,,5,2005
35,,206,152,+ 13:51:09,,,Goubert Stephane,133,AG2R Pr\xe9voyance,",, ,,",,,5,2005
27,,191,147,+ 13:51:00,,,Mayo Iban,134,Euskaltel - Euskadi,",, ,,",,,5,2005
28,,43,95,+ 13:49:59,,,Brandt Christophe,135,Davitamon - Lotto,",, ,,",,,5,2005
34,,128,156,+ 13:51:13,,,Vasseur C\xe9dric,136,Cofidis,",, ,,",,,5,2005
24,,48,88,+ 13:49:46,,,Vansummeren Johan,137,Davitamon - Lotto,",, ,,",,,5,2005
32,,193,139,+ 13:50:48,,,Etxebarria Unai,138,Euskaltel - Euskadi,",, ,,",,,5,2005
27,,166,40,+ 13:48:18,,,Scholz Ronny,139,Gerolsteiner,",, ,,",,,5,2005
27,,156,119,+ 13:50:29,,,Petrov Evgeni,140,Lampre-Caffita,",, ,,",,,5,2005
26,,13,58,+ 13:48:49,,,Kessler Matthias,141,T-Mobile Team,",, ,,",,,5,2005
34,,18,178,+ 13:54:56,,,Steinhauser Tobias,142,T-Mobile Team,",, ,,",,,5,2005
27,,75,45,+ 13:48:25,,,Flecha Juan Antonio,143,Fassa Bortolo,",, ,,",,,5,2005
26,,192,185,+ 13:57:28,,,Cama\xf1o Iker,144,Euskaltel - Euskadi,",, ,,",,,5,2005
33,,123,181,+ 13:55:50,,,Bessy Fr\xe9d\xe9ric,145,Cofidis,",, ,,",,,5,2005
26,,16,87,+ 13:49:40,,,Schreck Stephan,146,T-Mobile Team,",, ,,",,,5,2005
35,,12,37,+ 13:48:11,,,Guerini Giuseppe,147,T-Mobile Team,",, ,,",,,5,2005
25,,202,117,+ 13:50:28,,,Astarloza Mikel,148,AG2R Pr\xe9voyance,",, ,,",,,5,2005
28,,194,187,+ 13:57:38,,,Flores Iker,149,Euskaltel - Euskadi,",, ,,",,,5,2005
25,,33,174,+ 13:54:06,,,Arroyo David,150,Illes Balears - Caisse d'Epargne,",, ,,",,,5,2005
28,,132,97,+ 13:50:02,,,Cretskens Wilfried,151,Quickstep - Innergetic,",, ,,",,,5,2005
24,,59,130,+ 13:50:37,,,Weening Pieter,152,Rabobank ProTeam,",, ,,",,,5,2005
32,,67,165,+ 13:52:12,,,Moos Alexandre,153,Phonak Hearing Systems,",, ,,",,,5,2005
33,,52,100*,+ 13:50:05,,,Boogerd Michael,154*,Rabobank ProTeam,",, ,,",,,5,2005
25,,195,122,+ 13:50:31,,,Herrero Llorente David,155,Euskaltel - Euskadi,",, ,,",,,5,2005
28,,197,138,+ 13:50:46,,,Landaluze Inigo,156,Euskaltel - Euskadi,",, ,,",,,5,2005
29,,146,103,+ 13:50:09,,,Lefevre Laurent,157,Bouygues Telecom,",, ,,",,,5,2005
30,,126,111,+ 13:50:23,,,Moncouti\xe9 David,158,Cofidis,",, ,,",,,5,2005
25,,85,135,+ 13:50:46,,,G\xf3mez Marchante Jose Angel,159,Saunier Duval - Prodir,",, ,,",,,5,2005
30,,83,146,+ 13:50:55,,,Ca\xf1ada David,160,Saunier Duval - Prodir,",, ,,",,,5,2005
24,,37,25,+ 13:47:25,,,Karpets Vladimir,161,Illes Balears - Caisse d'Epargne,",, ,,",,,5,2005
33,,182,106,+ 13:50:12,,,Bertolini Alessandro,162,Domina Vacanze,",, ,,",,,5,2005
26,,82,176,+ 13:54:45,,,Bertogliati Rubens,163,Saunier Duval - Prodir,",, ,,",,,5,2005
21,,185,66,+ 13:49:06,,,Grivko Andrei,164,Domina Vacanze,",, ,,",,,5,2005
26,,144,127,+ 13:50:36,,,Fedrigo Pierrick,165,Bouygues Telecom,",, ,,",,,5,2005
28,,114,91,+ 13:49:50,,,Carlstr\xf6m Kjell,166,Liquigas,",, ,,",,,5,2005
23,,148,183,+ 13:56:09,,,Sprick Matthieu,167,Bouygues Telecom,",, ,,",,,5,2005
36,,58,48,+ 13:48:35,,,Wauters Marc,168,Rabobank ProTeam,",, ,,",,,5,2005
26,,107,54,+ 13:48:44,,,Joly S\xe9bastien,169,Cr\xe9dit Agricole,",, ,,",,,5,2005
33,,87,168,+ 13:52:45,,,Piepoli Leonardo,170,Saunier Duval - Prodir,",, ,,",,,5,2005
31,,57,113,+ 13:50:24,,,Rasmussen Michael,171,Rabobank ProTeam,",, ,,",,,5,2005
24,,179,166,+ 13:52:41,,,Mourey Francis,172,Fran\xe7aise des Jeux,",, ,,",,,5,2005
34,,169,74,+ 13:49:19,,,Zberg Beat,173,Gerolsteiner,",, ,,",,,5,2005
27,,133,148,+ 13:51:03,,,Hulsmans Kevin,174,Quickstep - Innergetic,",, ,,",,,5,2005
24,,204,160,+ 13:51:41,,,Dumoulin Samuel,175,AG2R Pr\xe9voyance,",, ,,",,,5,2005
26,,29,9*,+ 13:46:38,,,Zabriskie David,176*,CSC ProTeam,",, ,,",,,5,2005
25,,72,49,+ 13:48:35,,,Bernucci Lorenzo,177,Fassa Bortolo,",, ,,",,,5,2005
30,,158,134,+ 13:50:43,,,Spezialetti Alessandro,178,Lampre-Caffita,",, ,,",,,5,2005
32,,125,170,+ 13:53:04,,,Marichal Thierry,179,Cofidis,",, ,,",,,5,2005
26,,203,149,+ 13:51:03,,,Calzati Sylvain,180,AG2R Pr\xe9voyance,",, ,,",,,5,2005
22,,73,92,+ 13:49:51,,,Corioni Claudio,181,Fassa Bortolo,",, ,,",,,5,2005
32,,36,173,+ 13:53:28,,,Garcia Jose Vicente,182,Illes Balears - Caisse d'Epargne,",, ,,",,,5,2005
30,,35,180,+ 13:55:43,,,G\xe1lvez Isaac,183,Illes Balears - Caisse d'Epargne,",, ,,",,,5,2005
36,,139,159,+ 13:51:40,,,Zanini Stefano,184,Quickstep - Innergetic,0:29 0:29,,,5,2005
33,,47,137,+ 13:50:46,,,van Bon L\xe9on,185,Davitamon - Lotto,0:31 0:31,,,5,2005
34,,134,118,+ 13:50:28,,,Knaven Servais,186,Quickstep - Innergetic,1:08 1:08,,,5,2005
33,,49,162,+ 13:51:47,,,Vansevenant Wim,187,Davitamon - Lotto,1:11 1:11,,,5,2005
28,,127,188,+ 13:58:25,,,Tombak Janek,188,Cofidis,2:21 2:21,,,5,2005
27,,89,,+0:00,,,Zaballa Constantino,DNF,Saunier Duval - Prodir,0:00 0:00,,,5,2005
25,,72,31,+ 18:01:07,100.0,,Bernucci Lorenzo,1,Fassa Bortolo,4:12:52 4:12:52,,,6,2005
31,,19,3,+ 17:59:13,70.0,,Vinokourov Alexandre,2,T-Mobile Team,",, ,,",,,6,2005
27,,162,164,+ 18:09:11,50.0,,F\xf6rster Robert,3,Gerolsteiner,0:07 0:07,,,6,2005
27,,184,79,+ 18:03:01,40.0,,Furlan Angelo,4,Domina Vacanze,",, 0:07",,,6,2005
27,,106,49,+ 18:01:43,32.0,,Hushovd Thor,5,Cr\xe9dit Agricole,",, 0:07",,,6,2005
27,,79,62,+ 18:02:15,26.0,,Kirchen Kim,6,Fassa Bortolo,",, 0:07",,,6,2005
36,,152,95,+ 18:03:28,22.0,,Bortolami Gianluca,7,Lampre-Caffita,",, 0:07",,,6,2005
27,,198,108,+ 18:03:45,18.0,,Martinez Egoi,8,Euskaltel - Euskadi,",, 0:07",,,6,2005
30,,154,101,+ 18:03:35,14.0,,Glomser Gerrit,9,Lampre-Caffita,",, 0:07",,,6,2005
30,,22,10,+ 17:59:43,10.0,,Arvesen Kurt-Asle,10,CSC ProTeam,",, 0:07",,,6,2005
37,,143,76,+ 18:02:55,8.0,,Brochard Laurent,11,Bouygues Telecom,",, 0:07",,,6,2005
25,,147,91,+ 18:03:24,6.0,,Pineau J\xe9rome,12,Bouygues Telecom,",, 0:07",,,6,2005
30,,77,54,+ 18:02:03,4.0,,Giunti Massimo,13,Fassa Bortolo,",, 0:07",,,6,2005
27,,68,30,+ 18:01:05,2.0,,Pereiro Oscar,14,Phonak Hearing Systems,",, 0:07",,,6,2005
28,,39,45,+ 18:01:38,1.0,,Zandio Xabier,15,Illes Balears - Caisse d'Epargne,",, 0:07",,,6,2005
33,,23,5,+ 17:59:18,,,Julich Bobby,16,CSC ProTeam,",, 0:07",,,6,2005
24,,59,102,+ 18:03:36,,,Weening Pieter,17,Rabobank ProTeam,",, 0:07",,,6,2005
34,,53,63,+ 18:02:16,,,Dekker Erik,18,Rabobank ProTeam,",, 0:07",,,6,2005
31,,11,13,+ 17:59:47,,,Ullrich Jan,19,T-Mobile Team,",, 0:07",,,6,2005
30,,153,111,+ 18:03:54,,,Commesso Salvatore,20,Lampre-Caffita,",, 0:07",,,6,2005
28,,44,46,+ 18:01:40,,,Evans Cadel,21,Davitamon - Lotto,",, 0:07",,,6,2005
28,,99,40,+ 18:01:24,,,Vicioso \xc1ngel,22,Liberty Seguros - W\xfcrth Team,",, 0:07",,,6,2005
34,,161,58,+ 18:02:06,,,Totschnig Georg,23,Gerolsteiner,",, 0:07",,,6,2005
27,,183,67,+ 18:02:22,,,Cortinovis Alessandro,24,Domina Vacanze,",, 0:07",,,6,2005
32,,61,23,+ 18:00:29,,,Botero Santiago,25,Phonak Hearing Systems,",, 0:07",,,6,2005
24,,136,78,+ 18:03:00,,,Sinkewitz Patrik,26,Quickstep - Innergetic,",, 0:07",,,6,2005
30,,115,44,+ 18:01:35,,,Cioni Dario,27,Liquigas,",, 0:07",,,6,2005
26,,137,109,+ 18:03:49,,,Tankink Bram,28,Quickstep - Innergetic,",, 0:07",,,6,2005
33,,28,4,+ 17:59:15,,,Voigt Jens,29,CSC ProTeam,",, 0:07",,,6,2005
25,,135,68,+ 18:02:22,,,Rogers Michael,30,Quickstep - Innergetic,",, 0:07",,,6,2005
32,,4,2*,+ 17:59:06,,,Hincapie George,31*,Discovery Channel,",, 0:07",,,6,2005
33,,1,1*,+ 17:58:11,,,Armstrong Lance,32*,Discovery Channel,",, 0:07",,,6,2005
25,,7,7,+ 17:59:27,,,Popovych Yaroslav,33,Discovery Channel,",, 0:07",,,6,2005
25,,202,93,+ 18:03:27,,,Astarloza Mikel,34,AG2R Pr\xe9voyance,",, 0:07",,,6,2005
32,,45,104,+ 18:03:36,,,Merckx Axel,35,Davitamon - Lotto,",, 0:07",,,6,2005
33,,86,83,+ 18:03:05,,,Horner Chris,36,Saunier Duval - Prodir,",, 0:07",,,6,2005
31,,76,34,+ 18:01:13,,,Frigo Dario,37,Fassa Bortolo,",, 0:07",,,6,2005
25,,145,89,+ 18:03:23,,,Geslin Anthony,38,Bouygues Telecom,",, 0:07",,,6,2005
27,,156,94,+ 18:03:28,,,Petrov Evgeni,39,Lampre-Caffita,",, 0:07",,,6,2005
32,,9,12,+ 17:59:44,,,Savoldelli Paolo,40,Discovery Channel,",, 0:07",,,6,2005
31,,63,19,+ 18:00:11,,,Gutierrez Jose Enrique,41,Phonak Hearing Systems,",, 0:07",,,6,2005
29,,66,18,+ 18:00:01,,,Landis Floyd,42,Phonak Hearing Systems,",, 0:07",,,6,2005
31,,164,26*,+ 18:00:42,,,Leipheimer Levi,43*,Gerolsteiner,",, 0:07",,,6,2005
34,,141,74,+ 18:02:47,,,Rous Didier,44,Bouygues Telecom,",, 0:07",,,6,2005
31,,95,17,+ 17:59:55,,,Gonzalez De Galdeano Igor,45,Liberty Seguros - W\xfcrth Team,",, 0:07",,,6,2005
32,,8,6,+ 17:59:25,,,Rubiera Jos\xe9 Luis,46,Discovery Channel,",, 0:07",,,6,2005
27,,119,64,+ 18:02:19,,,Pellizotti Franco,47,Liquigas,",, 0:07",,,6,2005
33,,52,81*,+ 18:03:04,,,Boogerd Michael,48*,Rabobank ProTeam,",, 0:07",,,6,2005
27,,51,56,+ 18:02:04,,,Menchov Denis,49,Rabobank ProTeam,",, 0:07",,,6,2005
27,,191,113,+ 18:03:59,,,Mayo Iban,50,Euskaltel - Euskadi,",, 0:07",,,6,2005
34,,32,42,+ 18:01:27,,,Arrieta Jose Luis,51,Illes Balears - Caisse d'Epargne,",, 0:07",,,6,2005
34,,3,21,+ 18:00:23,,,Beltran Manuel,52,Discovery Channel,",, 0:07",,,6,2005
26,,173,123,+ 18:04:45,,,Cooke Baden,53,Fran\xe7aise des Jeux,",, 0:07",,,6,2005
31,,91,32,+ 18:01:09,,,Heras Roberto,54,Liberty Seguros - W\xfcrth Team,",, 0:07",,,6,2005
34,,101,29,+ 18:00:59,,,Moreau Christophe,55,Cr\xe9dit Agricole,",, 0:07",,,6,2005
31,,105,150,+ 18:07:42,,,Hinault S\xe9bastien,56,Cr\xe9dit Agricole,",, 0:07",,,6,2005
24,,71,25,+ 18:00:41,,,Cancellara Fabian,57,Fassa Bortolo,",, 0:07",,,6,2005
28,,201,115,+ 18:04:07,,,Nazon Jean-Patrick,58,AG2R Pr\xe9voyance,",, 0:07",,,6,2005
26,,5,8,+ 17:59:37,,,Noval Benjamin,59,Discovery Channel,",, 0:07",,,6,2005
22,,93,27,+ 18:00:46,,,Contador Alberto,60,Liberty Seguros - W\xfcrth Team,",, 0:07",,,6,2005
28,,17,39,+ 18:01:23,,,Sevilla Oscar,61,T-Mobile Team,",, 0:07",,,6,2005
31,,2,15,+ 17:59:48,,,Azevedo Jos\xe9 Bento Carvalho,62,Discovery Channel,",, 0:07",,,6,2005
26,,82,151,+ 18:07:44,,,Bertogliati Rubens,63,Saunier Duval - Prodir,",, 0:07",,,6,2005
32,,159,87,+ 18:03:19,,,Stangelj Gorazd,64,Lampre-Caffita,",, 0:07",,,6,2005
30,,26,14,+ 17:59:47,,,Sastre Carlos,65,CSC ProTeam,",, 0:07",,,6,2005
27,,166,36,+ 18:01:17,,,Scholz Ronny,66,Gerolsteiner,",, 0:07",,,6,2005
25,,38,47,+ 18:01:43,,,Valverde Alejandro,67,Illes Balears - Caisse d'Epargne,",, 0:07",,,6,2005
29,,31,50,+ 18:01:50,,,Mancebo Francisco,68,Illes Balears - Caisse d'Epargne,",, 0:07",,,6,2005
34,,6,11,+ 17:59:43,,,Padrnos Pavel,69,Discovery Channel,",, 0:07",,,6,2005
35,,181,59,+ 18:02:07,,,Honchar Serhiy,70,Domina Vacanze,",, 0:07",,,6,2005
31,,151,97,+ 18:03:33,,,Mazzoleni Eddy,71,Lampre-Caffita,",, 0:07",,,6,2005
25,,163,48,+ 18:01:43,,,Lang Sebastian,72,Gerolsteiner,",, 0:07",,,6,2005
29,,187,73,+ 18:02:47,,,Ludewig Jorg,73,Domina Vacanze,",, 0:07",,,6,2005
30,,27,20,+ 18:00:12,,,S\xf8rensen Nicki,74,CSC ProTeam,",, 0:07",,,6,2005
27,,21,9,+ 17:59:37,,,Basso Ivan,75,CSC ProTeam,",, 0:07",,,6,2005
24,,186,96,+ 18:03:31,,,Iglinskiy Maxim,76,Domina Vacanze,",, 0:07",,,6,2005
30,,83,112,+ 18:03:54,,,Ca\xf1ada David,77,Saunier Duval - Prodir,",, 0:07",,,6,2005
28,,25,16,+ 17:59:49,,,Roberts Luke,78,CSC ProTeam,",, 0:07",,,6,2005
35,,12,33,+ 18:01:10,,,Guerini Giuseppe,79,T-Mobile Team,",, 0:07",,,6,2005
25,,155,117,+ 18:04:09,,,Loosli David,80,Lampre-Caffita,",, 0:07",,,6,2005
30,,209,110,+ 18:03:53,,,Turpin Ludovic,81,AG2R Pr\xe9voyance,",, 0:07",,,6,2005
