Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
27,,,+0:00,,Vorganov Eduard,125,Team Katusha,",, 6:05",,1,2010
27,,,+0:00,,Bonnaire Olivier,126,Francaise des Jeux,",, 6:05",,1,2010
36,,,+0:00,,Petacchi Alessandro,127,Lampre - Farnese Vini,",, 6:05",,1,2010
34,,,+0:00,,Klier Andreas,128,Cervelo Test Team,",, 6:05",,1,2010
29,,,+0:00,,Vanotti Alessandro,129,Liquigas - Doimo,",, 6:05",,1,2010
20,,,+0:00,,Gianetti Noe,130,Footon-Servetto,7:09 7:09,,1,2010
25,,,+0:00,,van Leijen Joost,131,Vacansoleil,9:20 9:20,,1,2010
25,,,+0:00,,Santambrogio Mauro,132,BMC Racing Team,9:34 9:34,,1,2010
30,,,+0:00,,Ballan Alessandro,133,BMC Racing Team,",, 9:34",,1,2010
32,,,+0:00,,Furlan Angelo,134,Lampre - Farnese Vini,",, 9:34",,1,2010
30,,,+0:00,,Quinziato Manuel,135,Liquigas - Doimo,",, 9:34",,1,2010
34,,,+0:00,,Khalilov Mihaylo,136,Team Katusha,",, 9:34",,1,2010
26,,,+0:00,,Hutarovich Yauheni,137,Francaise des Jeux,",, 9:34",,1,2010
27,,,+0:00,,Westra Lieuwe,138,Vacansoleil,",, 9:34",,1,2010
24,,,+0:00,,Leezer Tom,139,Rabobank ProTeam,",, 9:34",,1,2010
23,,,+0:00,,Nepomnyachshiy Yevgeniy,140,Astana,",, 9:34",,1,2010
25,,,+0:00,,Dmitriyev Valeriy,141,Astana,",, 9:34",,1,2010
24,,,+0:00,,Corti Marco,142,Footon-Servetto,",, 9:34",,1,2010
26,,,+0:00,,Bono Matteo,143,Lampre - Farnese Vini,",, 9:34",,1,2010
22,,,+0:00,,Merino Pedro,144,Footon-Servetto,",, 9:34",,1,2010
25,,,+0:00,,Vitoria David,145,Footon-Servetto,",, 9:34",,1,2010
36,,,+0:00,,Hinault S\xe9bastien,146,AG2R La Mondiale,",, 9:34",,1,2010
29,,,+0:00,,Steegmans Gert,147,RadioShack,",, 9:34",,1,2010
32,,,+0:00,,Wilson Matthew,148,Team Garmin - Transitions,",, 9:34",,1,2010
29,,,+0:00,,Davis Allan,149,Astana,",, 9:34",,1,2010
29,,,+0:00,,Boonen Tom,150,Quickstep - Innergetic,",, 9:34",,1,2010
29,,,+0:00,,Schr\xf6der Bjorn,151,Milram,",, 9:34",,1,2010
20,,,+0:00,,Nerz Dominik,152,Milram,",, 9:34",,1,2010
35,,,+0:00,,Bruseghin Marzio,153,Caisse d'Epargne,10:57 10:57,,1,2010
28,,,+0:00,,Fern\xe1ndez Koldo,154,Euskaltel - Euskadi,",, 10:57",,1,2010
30,,,+0:00,,Muravyev Dmitriy,155,RadioShack,",, 10:57",,1,2010
36,,,+0:00,,McCartney Jason,156,RadioShack,",, 10:57",,1,2010
20,,,+0:00,,Sagan Peter,157,Liquigas - Doimo,",, 10:57",,1,2010
30,,,+0:00,,Rast Gregory,158,RadioShack,",, 10:57",,1,2010
32,,,+0:00,,Hushovd Thor,159,Cervelo Test Team,",, 10:57",,1,2010
27,,,+0:00,,Renshaw Mark,160,Team HTC - Columbia,",, 10:57",,1,2010
35,,,+0:00,,Arvesen Kurt-Asle,161,Sky Procycling,",, 10:57",,1,2010
33,,,+0:00,,Cretskens Wilfried,162,Omega Pharma-Lotto,",, 10:57",,1,2010
36,,,+0:00,,O'Grady Stuart,163,Saxo Bank,",, 10:57",,1,2010
34,,,+0:00,,Vande Velde Christian,164,Team Garmin - Transitions,",, 10:57",,1,2010
29,,,+0:00,,ten Dam Laurens,DNF,Rabobank ProTeam,-4:25:16 -4:25:16,,1,2010
30,,,+0:00,50.0,Schleck Fr\xe4nk,1,Saxo Bank,5:02:21 5:02:21,6.0,2,2010
23,,,+0:00,30.0,Uran Rigoberto,2,Caisse d'Epargne,",, ,,",4.0,2,2010
23,,,+0:00,18.0,Mollema Bauke,3,Rabobank ProTeam,0:03 0:03,2.0,2,2010
27,,,+0:00,13.0,Morabito Steve,4,BMC Racing Team,",, 0:03",1.0,2,2010
31,,,+0:00,10.0,Carrara Matteo,5,Vacansoleil,",, 0:03",1.0,2,2010
34,,,+0:00,7.0,Garate Juan Manuel,6,Rabobank ProTeam,",, 0:03",,2,2010
24,,,+0:00,4.0,Gesink Robert,7,Rabobank ProTeam,",, 0:03",,2,2010
26,,,+0:00,3.0,L\xf6fkvist Thomas,8,Sky Procycling,",, 0:03",,2,2010
25,,,+0:00,2.0,Roche Nicolas,9,AG2R La Mondiale,",, 0:03",,2,2010
25,,,+0:00,1.0,Martin Tony,10,Team HTC - Columbia,",, 0:03",,2,2010
29,,,+0:00,,Pietropolli Daniele,11,Lampre - Farnese Vini,0:07 0:07,,2,2010
30,,,+0:00,,Devolder Stijn,12,Quickstep - Innergetic,",, 0:07",,2,2010
31,,,+0:00,,Rodr\xedguez Joaquim,13,Team Katusha,",, 0:07",,2,2010
36,,,+0:00,,Leipheimer Levi,14,RadioShack,",, 0:07",,2,2010
38,,,+0:00,,Armstrong Lance,15,RadioShack,",, 0:07",,2,2010
29,,,+0:00,,Lagutin Sergey,16,Vacansoleil,",, 0:07",,2,2010
29,,,+0:00,,Zaugg Oliver,17,Liquigas - Doimo,",, 0:07",,2,2010
29,,,+0:00,,Cancellara Fabian,18,Saxo Bank,",, 0:07",,2,2010
25,,,+0:00,,Gavazzi Francesco,19,Lampre - Farnese Vini,",, 0:07",,2,2010
23,,,+0:00,,Castroviejo Jonathan,20,Euskaltel - Euskadi,",, 0:07",,2,2010
23,,,+0:00,,Spilak Simon,21,Lampre - Farnese Vini,",, 0:07",,2,2010
25,,,+0:00,,Fuglsang Jakob,22,Saxo Bank,",, 0:07",,2,2010
29,,,+0:00,,Barredo Carlos,23*,Quickstep - Innergetic,",, 0:07",,2,2010
22,,,+0:00,,Valls Rafael,23,Footon-Servetto,",, 0:07",,2,2010
26,,,+0:00,,Devenyns Dries,24,Quickstep - Innergetic,",, 0:07",,2,2010
29,,,+0:00,,Hesjedal Ryder,25,Team Garmin - Transitions,",, 0:07",,2,2010
31,,,+0:00,,Casar Sandy,26,Francaise des Jeux,",, 0:07",,2,2010
25,,,+0:00,,Rojas Jos\xe9 Joaqu\xedn,27,Caisse d'Epargne,0:19 0:19,,2,2010
29,,,+0:00,,Larsson Gustav,28,Saxo Bank,",, 0:19",,2,2010
31,,,+0:00,,Zabriskie David,29,Team Garmin - Transitions,",, 0:19",,2,2010
27,,,+0:00,,Monfort Maxime,30,Team HTC - Columbia,",, 0:19",,2,2010
25,,,+0:00,,Schleck Andy,31,Saxo Bank,",, 0:19",,2,2010
34,,,+0:00,,Kl\xf6den Andr\xe9as,32,RadioShack,",, 0:19",,2,2010
29,,,+0:00,,Oroz Juan Jos\xe9,33,Euskaltel - Euskadi,",, 0:19",,2,2010
31,,,+0:00,,Elmiger Martin,34,AG2R La Mondiale,0:30 0:30,,2,2010
23,,,+0:00,,Sulzberger Wesley,35,Francaise des Jeux,",, 0:30",,2,2010
26,,,+0:00,,Roy J\xe9r\xe9my,36,Francaise des Jeux,",, 0:30",,2,2010
27,,,+0:00,,Gilbert Philippe,37,Omega Pharma-Lotto,",, 0:30",,2,2010
34,,,+0:00,,Lastras Pablo,38,Caisse d'Epargne,",, 0:30",,2,2010
32,,,+0:00,,Pereiro Oscar,39,Astana,0:38 0:38,,2,2010
29,,,+0:00,,Kolobnev Alexandr,40,Team Katusha,",, 0:38",,2,2010
26,,,+0:00,,Pauwels Serge,41,Sky Procycling,",, 0:38",,2,2010
26,,,+0:00,,Haussler Heinrich,42,Cervelo Test Team,",, 0:38",,2,2010
23,,,+0:00,,Ciolek Gerald,43,Milram,",, 0:38",,2,2010
37,,,+0:00,,Moos Alexandre,44,BMC Racing Team,",, 0:38",,2,2010
30,,,+0:00,,Rogers Michael,45,Team HTC - Columbia,",, 0:38",,2,2010
36,,,+0:00,,Hincapie George,46,BMC Racing Team,",, 0:38",,2,2010
27,,,+0:00,,Vorganov Eduard,47,Team Katusha,",, 0:38",,2,2010
32,,,+0:00,,Danielson Thomas,48,Team Garmin - Transitions,",, 0:38",,2,2010
25,,,+0:00,,Van Avermaet Greg,49,Omega Pharma-Lotto,",, 0:38",,2,2010
23,,,+0:00,,Costa Rui,50,Caisse d'Epargne,",, 0:38",,2,2010
30,,,+0:00,,Florencio Xavier,51,Cervelo Test Team,",, 0:38",,2,2010
29,,,+0:00,,Wegmann Fabian,52,Milram,",, 0:38",,2,2010
33,,,+0:00,,van de Walle Jurgen,53,Quickstep - Innergetic,0:49 0:49,,2,2010
20,,,+0:00,,Ulissi Diego,54,Lampre - Farnese Vini,",, 0:49",,2,2010
30,,,+0:00,,Gerrans Simon,55,Sky Procycling,",, 0:49",,2,2010
25,,,+0:00,,Fr\xf6hlinger Johannes,56,Milram,",, 0:49",,2,2010
27,,,+0:00,,Txurruka Amets,57,Euskaltel - Euskadi,1:07 1:07,,2,2010
34,,,+0:00,,Niermann Grischa,58,Rabobank ProTeam,",, 1:07",,2,2010
31,,,+0:00,,Guti\xe9rrez Jos\xe9 Iv\xe1n,59,Caisse d'Epargne,",, 1:07",,2,2010
32,,,+0:00,,Flecha Juan Antonio,60,Sky Procycling,",, 1:07",,2,2010
30,,,+0:00,,Urtasun Pablo,61,Euskaltel - Euskadi,",, 1:07",,2,2010
22,,,+0:00,,Meyer Cameron,62,Team Garmin - Transitions,",, 1:07",,2,2010
31,,,+0:00,,Kirchen Kim,63,Team Katusha,",, 1:07",,2,2010
25,,,+0:00,,Renev Sergey,64,Astana,1:25 1:25,,2,2010
30,,,+0:00,,Nuyens Nick,65,Rabobank ProTeam,1:40 1:40,,2,2010
22,,,+0:00,,Poels Wout,66,Vacansoleil,",, 1:40",,2,2010
25,,,+0:00,,Possoni Morris,67,Sky Procycling,",, 1:40",,2,2010
24,,,+0:00,,Kreuziger Roman,68,Liquigas - Doimo,2:04 2:04,,2,2010
34,,,+0:00,,Freire Oscar,69,Rabobank ProTeam,",, 2:04",,2,2010
23,,,+0:00,,Aramendia Javier,70,Euskaltel - Euskadi,",, 2:04",,2,2010
29,,,+0:00,,Roulston Hayden,71,Team HTC - Columbia,",, 2:04",,2,2010
28,,,+0:00,,Coyot Arnaud,72,Caisse d'Epargne,",, 2:04",,2,2010
26,,,+0:00,,Sanchez Luis Leon,73,Caisse d'Epargne,",, 2:04",,2,2010
31,,,+0:00,,Cheula Giampaolo,74,Footon-Servetto,",, 2:04",,2,2010
29,,,+0:00,,Albasini Michael,75,Team HTC - Columbia,",, 2:04",,2,2010
35,,,+0:00,,Turpin Ludovic,76,AG2R La Mondiale,",, 2:04",,2,2010
29,,,+0:00,,Mourey Francis,77,Francaise des Jeux,2:17 2:17,,2,2010
34,,,+0:00,,Khalilov Mihaylo,78,Team Katusha,3:00 3:00,,2,2010
30,,,+0:00,,Ballan Alessandro,79,BMC Racing Team,",, 3:00",,2,2010
23,,,+0:00,,Pliuschin Alexandr,80,Team Katusha,3:06 3:06,,2,2010
33,,,+0:00,,Carlstr\xf6m Kjell,81,Sky Procycling,3:08 3:08,,2,2010
26,,,+0:00,,Marcato Marco,82,Vacansoleil,3:09 3:09,,2,2010
36,,,+0:00,,Wrolich Peter,83,Milram,",, 3:09",,2,2010
26,,,+0:00,,Russ Matthias,84,Milram,",, 3:09",,2,2010
29,,,+0:00,,Vanotti Alessandro,85,Liquigas - Doimo,4:26 4:26,,2,2010
38,,,+0:00,,Voigt Jens,86,Saxo Bank,",, 4:26",,2,2010
38,,,+0:00,,Arrieta Jose Luis,87,AG2R La Mondiale,",, 4:26",,2,2010
28,,,+0:00,,Mondory Lloyd,88,AG2R La Mondiale,",, 4:26",,2,2010
29,,,+0:00,,Schr\xf6der Bjorn,89,Milram,4:58 4:58,,2,2010
28,,,+0:00,,Brutt Pavel,90,Team Katusha,6:14 6:14,,2,2010
34,,,+0:00,,Vande Velde Christian,91,Team Garmin - Transitions,",, 6:14",,2,2010
28,,,+0:00,,Efimkin Vladimir,92,AG2R La Mondiale,",, 6:14",,2,2010
25,,,+0:00,,Sesma Daniel,93,Euskaltel - Euskadi,",, 6:14",,2,2010
24,,,+0:00,,Feillu Brice,94,Vacansoleil,7:12 7:12,,2,2010
35,,,+0:00,,Bruseghin Marzio,95,Caisse d'Epargne,7:36 7:36,,2,2010
30,,,+0:00,,Chavanel Sylvain,96,Quickstep - Innergetic,8:31 8:31,,2,2010
32,,,+0:00,,Nocentini Rinaldo,97,AG2R La Mondiale,8:52 8:52,,2,2010
37,,,+0:00,,McEwen Robbie,98,Team Katusha,10:00 10:00,,2,2010
33,,,+0:00,,Hunter Robert,99,Team Garmin - Transitions,",, 10:00",,2,2010
20,,,+0:00,,Gianetti Noe,100,Footon-Servetto,",, 10:00",,2,2010
32,,,+0:00,,Wilson Matthew,101,Team Garmin - Transitions,",, 10:00",,2,2010
29,,,+0:00,,Davis Allan,102,Astana,",, 10:00",,2,2010
30,,,+0:00,,Rast Gregory,103,RadioShack,",, 10:00",,2,2010
24,,,+0:00,,Corti Marco,104,Footon-Servetto,",, 10:00",,2,2010
25,,,+0:00,,Gajek Artur,105,Milram,",, 10:00",,2,2010
31,,,+0:00,,Gourov Maxim,106,Astana,",, 10:00",,2,2010
23,,,+0:00,,Nepomnyachshiy Yevgeniy,107,Astana,",, 10:00",,2,2010
27,,,+0:00,,Westra Lieuwe,108,Vacansoleil,",, 10:00",,2,2010
30,,,+0:00,,Kuchynski Aliaksandr,109,Liquigas - Doimo,",, 10:00",,2,2010
36,,,+0:00,,Petacchi Alessandro,110,Lampre - Farnese Vini,",, 10:00",,2,2010
23,,,+0:00,,Oss Daniel,111,Liquigas - Doimo,",, 10:00",,2,2010
25,,,+0:00,,Cavendish Mark,112,Team HTC - Columbia,",, 10:00",,2,2010
32,,,+0:00,,Hulsmans Kevin,113,Quickstep - Innergetic,",, 10:00",,2,2010
30,,,+0:00,,Quinziato Manuel,114,Liquigas - Doimo,",, 10:00",,2,2010
28,,,+0:00,,Wynants Maarten,115,Quickstep - Innergetic,",, 10:00",,2,2010
32,,,+0:00,,Hoste Leif,116,Omega Pharma-Lotto,",, 10:00",,2,2010
29,,,+0:00,,Boonen Tom,117,Quickstep - Innergetic,",, 10:00",,2,2010
25,,,+0:00,,Santambrogio Mauro,118,BMC Racing Team,",, 10:00",,2,2010
27,,,+0:00,,Kaisen Olivier,119,Omega Pharma-Lotto,",, 10:00",,2,2010
36,,,+0:00,,Hinault S\xe9bastien,120,AG2R La Mondiale,",, 10:00",,2,2010
27,,,+0:00,,Bonnaire Olivier,121,Francaise des Jeux,",, 10:00",,2,2010
24,,,+0:00,,Leezer Tom,122,Rabobank ProTeam,10:05 10:05,,2,2010
27,,,+0:00,,Renshaw Mark,123,Team HTC - Columbia,",, 10:05",,2,2010
26,,,+0:00,,Nordhaug Lars Petter,124,Sky Procycling,",, 10:05",,2,2010
30,,,+0:00,,Popovych Yaroslav,125,RadioShack,",, 10:05",,2,2010
27,,,+0:00,,Elijzen Michiel,126,Omega Pharma-Lotto,",, 10:05",,2,2010
29,,,+0:00,,Steegmans Gert,127,RadioShack,",, 10:05",,2,2010
25,,,+0:00,,Capelli Ermano,128,Footon-Servetto,",, 10:05",,2,2010
29,,,+0:00,,Iglinskiy Maxim,129,Astana,",, 10:05",,2,2010
29,,,+0:00,,Bazayev Assan,130,Astana,",, 10:05",,2,2010
26,,,+0:00,,Go\u0142a\u015b Micha\u0142,131,Vacansoleil,",, 10:05",,2,2010
30,,,+0:00,,Muravyev Dmitriy,132,RadioShack,",, 10:05",,2,2010
26,,,+0:00,,Burghardt Marcus,133,BMC Racing Team,",, 10:05",,2,2010
29,,,+0:00,,Eisel Bernhard,134,Team HTC - Columbia,",, 10:05",,2,2010
30,,,+0:00,,Lancaster Brett,135,Cervelo Test Team,",, 10:05",,2,2010
36,,,+0:00,,McCartney Jason,136,RadioShack,",, 10:05",,2,2010
29,,,+0:00,,Veikkanen Jussi,137,Francaise des Jeux,",, 10:05",,2,2010
23,,,+0:00,,Frank Mathias,138,BMC Racing Team,",, 10:05",,2,2010
26,,,+0:00,,Deignan Philip,139,Cervelo Test Team,",, 10:05",,2,2010
26,,,+0:00,,Hutarovich Yauheni,140,Francaise des Jeux,17:59 17:59,,2,2010
36,,,+0:00,,O'Grady Stuart,141,Saxo Bank,",, 17:59",,2,2010
32,,,+0:00,,Furlan Angelo,142,Lampre - Farnese Vini,",, 17:59",,2,2010
26,,,+0:00,,Bono Matteo,143,Lampre - Farnese Vini,",, 17:59",,2,2010
34,,,+0:00,,Kroon Karsten,144,BMC Racing Team,",, 17:59",,2,2010
33,,,+0:00,,Cretskens Wilfried,145,Omega Pharma-Lotto,",, 17:59",,2,2010
28,,,+0:00,,Fern\xe1ndez Koldo,146,Euskaltel - Euskadi,",, 17:59",,2,2010
28,,,+0:00,,Lorenzetto Mirco,147,Lampre - Farnese Vini,",, 17:59",,2,2010
32,,,+0:00,,L\xf6wik Gerben,148,Omega Pharma-Lotto,",, 17:59",,2,2010
31,,,+0:00,,Ljungblad Jonas,149,Omega Pharma-Lotto,",, 17:59",,2,2010
25,,,+0:00,,Breschel Matti,150,Saxo Bank,",, 17:59",,2,2010
25,,,+0:00,,Dmitriyev Valeriy,151,Astana,",, 17:59",,2,2010
26,,,+0:00,,Maaskant Martijn,152,Team Garmin - Transitions,",, 17:59",,2,2010
28,,,+0:00,,Hernandez Gutierrez Aitor,153,Euskaltel - Euskadi,",, 17:59",,2,2010
34,,,+0:00,,Klier Andreas,154,Cervelo Test Team,",, 17:59",,2,2010
36,,,+0:00,,Hunt Jeremy,155,Cervelo Test Team,",, 17:59",,2,2010
35,,,+0:00,,Arvesen Kurt-Asle,156,Sky Procycling,",, 17:59",,2,2010
32,,,+0:00,,Hushovd Thor,157,Cervelo Test Team,",, 17:59",,2,2010
25,,,+0:00,,Agnoli Valerio,DNF,Liquigas - Doimo,-5:02:21 -5:02:21,,2,2010
20,,,+0:00,,Felline Fabio,DNF,Footon-Servetto,",, -5:02:21",,2,2010
25,,,+0:00,,Vitoria David,DNF,Footon-Servetto,",, -5:02:21",,2,2010
22,,,+0:00,,Merino Pedro,DNS,Footon-Servetto,",, -5:02:21",,2,2010
20,,,+0:00,,Sagan Peter,DNS,Liquigas - Doimo,",, -5:02:21",,2,2010
35,,,+0:00,,Da Silva Correira Joao,DNS,Cervelo Test Team,",, -5:02:21",,2,2010
20,,,+0:00,,Nerz Dominik,DNS,Milram,",, -5:02:21",,2,2010
36,,,+0:00,50.0,Petacchi Alessandro,1,Lampre - Farnese Vini,4:57:33 4:57:33,6.0,3,2010
25,,,+0:00,30.0,Breschel Matti,2,Saxo Bank,",, ,,",4.0,3,2010
26,,,+0:00,18.0,Marcato Marco,3,Vacansoleil,",, ,,",2.0,3,2010
25,,,+0:00,13.0,Rojas Jos\xe9 Joaqu\xedn,4,Caisse d'Epargne,",, ,,",1.0,3,2010
37,,,+0:00,10.0,McEwen Robbie,5,Team Katusha,",, ,,",1.0,3,2010
32,,,+0:00,7.0,Flecha Juan Antonio,6,Sky Procycling,",, ,,",,3,2010
29,,,+0:00,4.0,Pietropolli Daniele,7,Lampre - Farnese Vini,",, ,,",,3,2010
23,,,+0:00,3.0,Mollema Bauke,8,Rabobank ProTeam,",, ,,",,3,2010
34,,,+0:00,2.0,Kl\xf6den Andr\xe9as,9,RadioShack,",, ,,",,3,2010
26,,,+0:00,1.0,Devenyns Dries,10,Quickstep - Innergetic,",, ,,",,3,2010
29,,,+0:00,,Cancellara Fabian,11,Saxo Bank,",, ,,",,3,2010
27,,,+0:00,,Monfort Maxime,12,Team HTC - Columbia,",, ,,",,3,2010
25,,,+0:00,,Fr\xf6hlinger Johannes,13,Milram,",, ,,",,3,2010
27,,,+0:00,,Gilbert Philippe,14,Omega Pharma-Lotto,",, ,,",,3,2010
32,,,+0:00,,Hushovd Thor,15,Cervelo Test Team,",, ,,",,3,2010
24,,,+0:00,,Kreuziger Roman,16,Liquigas - Doimo,",, ,,",,3,2010
34,,,+0:00,,Lastras Pablo,17,Caisse d'Epargne,",, ,,",,3,2010
29,,,+0:00,,Zaugg Oliver,18,Liquigas - Doimo,",, ,,",,3,2010
36,,,+0:00,,Hincapie George,19,BMC Racing Team,",, ,,",,3,2010
31,,,+0:00,,Kirchen Kim,20,Team Katusha,",, ,,",,3,2010
34,,,+0:00,,Niermann Grischa,21,Rabobank ProTeam,",, ,,",,3,2010
29,,,+0:00,,Barredo Carlos,22*,Quickstep - Innergetic,",, ,,",,3,2010
25,,,+0:00,,Fuglsang Jakob,22,Saxo Bank,",, ,,",,3,2010
30,,,+0:00,,Kuchynski Aliaksandr,23,Liquigas - Doimo,",, ,,",,3,2010
27,,,+0:00,,Elijzen Michiel,24,Omega Pharma-Lotto,",, ,,",,3,2010
29,,,+0:00,,Iglinskiy Maxim,25,Astana,",, ,,",,3,2010
25,,,+0:00,,Gavazzi Francesco,26,Lampre - Farnese Vini,",, ,,",,3,2010
31,,,+0:00,,Casar Sandy,27,Francaise des Jeux,",, ,,",,3,2010
29,,,+0:00,,Hesjedal Ryder,28,Team Garmin - Transitions,",, ,,",,3,2010
23,,,+0:00,,Uran Rigoberto,29,Caisse d'Epargne,",, ,,",,3,2010
25,,,+0:00,,Schleck Andy,30,Saxo Bank,",, ,,",,3,2010
34,,,+0:00,,Freire Oscar,31,Rabobank ProTeam,",, ,,",,3,2010
22,,,+0:00,,Valls Rafael,32,Footon-Servetto,",, ,,",,3,2010
38,,,+0:00,,Armstrong Lance,33,RadioShack,",, ,,",,3,2010
20,,,+0:00,,Ulissi Diego,34,Lampre - Farnese Vini,",, ,,",,3,2010
24,,,+0:00,,Gesink Robert,35,Rabobank ProTeam,",, ,,",,3,2010
33,,,+0:00,,Hunter Robert,36,Team Garmin - Transitions,",, ,,",,3,2010
27,,,+0:00,,Txurruka Amets,37,Euskaltel - Euskadi,",, ,,",,3,2010
31,,,+0:00,,Elmiger Martin,38,AG2R La Mondiale,",, ,,",,3,2010
29,,,+0:00,,Oroz Juan Jos\xe9,39,Euskaltel - Euskadi,",, ,,",,3,2010
29,,,+0:00,,Lagutin Sergey,40,Vacansoleil,",, ,,",,3,2010
23,,,+0:00,,Frank Mathias,41,BMC Racing Team,",, ,,",,3,2010
25,,,+0:00,,Martin Tony,42,Team HTC - Columbia,",, ,,",,3,2010
29,,,+0:00,,Albasini Michael,43,Team HTC - Columbia,",, ,,",,3,2010
25,,,+0:00,,Cavendish Mark,44,Team HTC - Columbia,",, ,,",,3,2010
29,,,+0:00,,Eisel Bernhard,45,Team HTC - Columbia,",, ,,",,3,2010
27,,,+0:00,,Renshaw Mark,46,Team HTC - Columbia,",, ,,",,3,2010
29,,,+0:00,,Roulston Hayden,47,Team HTC - Columbia,",, ,,",,3,2010
26,,,+0:00,,Burghardt Marcus,48,BMC Racing Team,",, ,,",,3,2010
31,,,+0:00,,Gourov Maxim,49,Astana,",, ,,",,3,2010
34,,,+0:00,,Kroon Karsten,50,BMC Racing Team,",, ,,",,3,2010
37,,,+0:00,,Moos Alexandre,51,BMC Racing Team,",, ,,",,3,2010
27,,,+0:00,,Morabito Steve,52,BMC Racing Team,",, ,,",,3,2010
25,,,+0:00,,Santambrogio Mauro,53,BMC Racing Team,",, ,,",,3,2010
33,,,+0:00,,Cretskens Wilfried,54,Omega Pharma-Lotto,",, ,,",,3,2010
32,,,+0:00,,Hoste Leif,55,Omega Pharma-Lotto,",, ,,",,3,2010
27,,,+0:00,,Kaisen Olivier,56,Omega Pharma-Lotto,",, ,,",,3,2010
25,,,+0:00,,Van Avermaet Greg,57,Omega Pharma-Lotto,",, ,,",,3,2010
30,,,+0:00,,Ballan Alessandro,58,BMC Racing Team,",, ,,",,3,2010
23,,,+0:00,,Pliuschin Alexandr,59,Team Katusha,",, ,,",,3,2010
32,,,+0:00,,L\xf6wik Gerben,60,Omega Pharma-Lotto,",, ,,",,3,2010
29,,,+0:00,,Larsson Gustav,61,Saxo Bank,",, ,,",,3,2010
36,,,+0:00,,O'Grady Stuart,62,Saxo Bank,",, ,,",,3,2010
30,,,+0:00,,Schleck Fr\xe4nk,63,Saxo Bank,",, ,,",,3,2010
38,,,+0:00,,Voigt Jens,64,Saxo Bank,",, ,,",,3,2010
31,,,+0:00,,Rodr\xedguez Joaquim,65,Team Katusha,",, ,,",,3,2010
28,,,+0:00,,Brutt Pavel,66,Team Katusha,",, ,,",,3,2010
25,,,+0:00,,Renev Sergey,67,Astana,",, ,,",,3,2010
29,,,+0:00,,Kolobnev Alexandr,68,Team Katusha,",, ,,",,3,2010
23,,,+0:00,,Nepomnyachshiy Yevgeniy,69,Astana,",, ,,",,3,2010
27,,,+0:00,,Vorganov Eduard,70,Team Katusha,",, ,,",,3,2010
23,,,+0:00,,Oss Daniel,71,Liquigas - Doimo,",, ,,",,3,2010
30,,,+0:00,,Quinziato Manuel,72,Liquigas - Doimo,",, ,,",,3,2010
29,,,+0:00,,Vanotti Alessandro,73,Liquigas - Doimo,",, ,,",,3,2010
32,,,+0:00,,Pereiro Oscar,74,Astana,",, ,,",,3,2010
29,,,+0:00,,Bazayev Assan,75,Astana,",, ,,",,3,2010
29,,,+0:00,,Davis Allan,76,Astana,",, ,,",,3,2010
25,,,+0:00,,Dmitriyev Valeriy,77,Astana,",, ,,",,3,2010
34,,,+0:00,,Khalilov Mihaylo,78,Team Katusha,",, ,,",,3,2010
26,,,+0:00,,Pauwels Serge,79,Sky Procycling,",, ,,",,3,2010
36,,,+0:00,,Hinault S\xe9bastien,80,AG2R La Mondiale,",, ,,",,3,2010
28,,,+0:00,,Efimkin Vladimir,81,AG2R La Mondiale,",, ,,",,3,2010
39,,,+0:00,,Arrieta Jose Luis,82,AG2R La Mondiale,",, ,,",,3,2010
27,,,+0:00,,Westra Lieuwe,83,Vacansoleil,",, ,,",,3,2010
22,,,+0:00,,Poels Wout,84,Vacansoleil,",, ,,",,3,2010
26,,,+0:00,,Go\u0142a\u015b Micha\u0142,85,Vacansoleil,",, ,,",,3,2010
24,,,+0:00,,Feillu Brice,86,Vacansoleil,",, ,,",,3,2010
31,,,+0:00,,Ljungblad Jonas,87,Omega Pharma-Lotto,",, ,,",,3,2010
25,,,+0:00,,Possoni Morris,88,Sky Procycling,",, ,,",,3,2010
25,,,+0:00,,Roche Nicolas,89,AG2R La Mondiale,",, ,,",,3,2010
26,,,+0:00,,Nordhaug Lars Petter,90,Sky Procycling,",, ,,",,3,2010
30,,,+0:00,,Gerrans Simon,91,Sky Procycling,",, ,,",,3,2010
33,,,+0:00,,Carlstr\xf6m Kjell,92,Sky Procycling,",, ,,",,3,2010
35,,,+0:00,,Arvesen Kurt-Asle,93,Sky Procycling,",, ,,",,3,2010
26,,,+0:00,,L\xf6fkvist Thomas,94,Sky Procycling,",, ,,",,3,2010
31,,,+0:00,,Zabriskie David,95,Team Garmin - Transitions,",, ,,",,3,2010
32,,,+0:00,,Wilson Matthew,96,Team Garmin - Transitions,",, ,,",,3,2010
31,,,+0:00,,Carrara Matteo,97,Vacansoleil,",, ,,",,3,2010
27,,,+0:00,,Bonnaire Olivier,98,Francaise des Jeux,",, ,,",,3,2010
24,,,+0:00,,Corti Marco,99,Footon-Servetto,",, ,,",,3,2010
31,,,+0:00,,Cheula Giampaolo,100,Footon-Servetto,",, ,,",,3,2010
25,,,+0:00,,Capelli Ermano,101,Footon-Servetto,",, ,,",,3,2010
20,,,+0:00,,Gianetti Noe,102,Footon-Servetto,",, ,,",,3,2010
29,,,+0:00,,Veikkanen Jussi,103,Francaise des Jeux,",, ,,",,3,2010
