Age,GC,GC-Time,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
25,21,+0:29,23.0,Schoonacker Jehudi,21,,",, 0:29",+0:25,\u25b22,3,2004
29,22,+0:29,27.0,Sacchi Fabio,22,Fassa Bortolo,",, 0:29",+0:25,\u25b25,3,2004
34,23,+0:29,29.0,Wauters Marc,23,Rabobank ProTeam,",, 0:29",+0:25,\u25b26,3,2004
33,24,+0:35,37.0,Petito Roberto,24,Fassa Bortolo,0:35 0:35,+0:19,\u25b213,3,2004
24,25,+0:41,39.0,Krivtsov Yuriy,25,AG2R Pr\xe9voyance,0:41 0:41,+0:25,\u25b214,3,2004
23,26,+0:41,38.0,Nuyens Nick,26,Quickstep - Davitamon,",, 0:41",+0:25,\u25b212,3,2004
29,27,+0:50,41.0,Wrolich Peter,27,Gerolsteiner,0:50 0:50,+0:25,\u25b214,3,2004
21,28,+0:51,42.0,De Weert Kevin,28,Rabobank ProTeam,0:51 0:51,+0:25,\u25b214,3,2004
22,29,+0:57,43.0,Cancellara Fabian,29,Fassa Bortolo,0:57 0:57,+0:25,\u25b214,3,2004
24,30,+1:06,34.0,Mutsaars Ronald,30,Rabobank ProTeam,1:06 1:06,+0:50,\u25b24,3,2004
31,31,+1:10,44.0,Boven Jan,31,Rabobank ProTeam,1:10 1:10,+0:25,\u25b213,3,2004
23,32,+1:24,7.0,Chicchi Francesco,32,Fassa Bortolo,1:24 1:24,+1:24,\u25bc25,3,2004
28,33,+1:40,14.0,Ongarato Alberto,33,Fassa Bortolo,1:40 1:40,+1:36,\u25bc19,3,2004
26,34,+5:47,45.0,Usov Alexandre,34,Phonak Hearing Systems,5:47 5:47,+0:25,\u25b211,3,2004
22,35,+5:50,47.0,van Mechelen Wouter,35,,5:50 5:50,+0:25,\u25b212,3,2004
25,36,+5:50,57.0,Tankink Bram,36,Quickstep - Davitamon,",, 5:50",+0:25,\u25b221,3,2004
26,37,+8:35,58.0,Hoste Leif,37,Lotto - Domo,8:35 8:35,+1:57,\u25b221,3,2004
21,38,+8:53,2.0,Ventoso Francisco,38,Saunier Duval - Prodir,8:53 8:53,+8:59,\u25bc36,3,2004
20,39,+8:57,4.0,Chavanel S\xe9bastien,39,Brioches La Boulang\xe8re,8:57 8:57,+8:59,\u25bc35,3,2004
30,40,+9:03,19.0,Moerenhout Koos,40,Lotto - Domo,9:03 9:03,+8:59,\u25bc21,3,2004
33,41,+9:11,31.0,Honchar Serhiy,41,De Nardi,9:11 9:11,+8:59,\u25bc10,3,2004
34,42,+9:12,32.0,Agnolutto Christophe,42,AG2R Pr\xe9voyance,9:12 9:12,+8:59,\u25bc10,3,2004
24,43,+9:13,33.0,Eriksen Thomas bruun,43,CSC ProTeam,9:13 9:13,+8:59,\u25bc10,3,2004
28,44,+9:15,35.0,Verbrugghe Ief,44,Lotto - Domo,9:15 9:15,+8:59,\u25bc9,3,2004
23,45,+9:15,36.0,van Goolen Jurgen,45,Quickstep - Davitamon,",, 9:15",+8:59,\u25bc9,3,2004
30,46,+9:46,54.0,Ordowski Volker,46,Gerolsteiner,9:46 9:46,+4:21,\u25b28,3,2004
35,47,+9:47,30.0,Zanini Stefano,47,Quickstep - Davitamon,9:47 9:47,+9:43,\u25bc17,3,2004
23,48,+14:23,46.0,Baumann Eric,48,T-Mobile Team,14:23 14:23,+8:59,\u25bc2,3,2004
22,49,+14:24,48.0,Traksel Bobbie,49,Rabobank ProTeam,14:24 14:24,+8:59,\u25bc1,3,2004
25,50,+14:24,49.0,van Speybroeck Wesley,50,,",, 14:24",+8:59,\u25bc1,3,2004
23,51,+14:24,50.0,Geslin Anthony,51,Brioches La Boulang\xe8re,",, 14:24",+8:59,\u25bc1,3,2004
29,52,+14:24,51.0,Aerts Mario,52,T-Mobile Team,",, 14:24",+8:59,\u25bc1,3,2004
30,53,+14:24,55.0,Casagranda Stefano,53,Saeco,",, 14:24",+8:59,\u25b22,3,2004
29,54,+14:24,53.0,Berges Stephane,54,AG2R Pr\xe9voyance,",, 14:24",+8:59,\u25bc1,3,2004
31,55,+14:41,40.0,Schmidt Torsten,55,Gerolsteiner,14:41 14:41,+14:25,\u25bc15,3,2004
22,56,+19:50,52.0,Fothen Markus,56,Gerolsteiner,19:50 19:50,+14:25,\u25bc4,3,2004
29,57,+19:50,56.0,Auge St\xe9phane,57,Cr\xe9dit Agricole,",, 19:50",+14:25,\u25bc1,3,2004
22,58,+25:00,59.0,Gomez Gomez Angel,58,Saunier Duval - Prodir,25:00 25:00,+14:25,\u25b21,3,2004
19,59,+33:45,63.0,Jur\u010do Matej,59,De Nardi,33:45 33:45,+0:25,\u25b24,3,2004
30,60,+33:45,67.0,Konecny Tomas,60,T-Mobile Team,",, 33:45",+0:25,\u25b27,3,2004
22,61,+33:45,76.0,Caethoven Steven,61,,",, 33:45",+0:25,\u25b215,3,2004
25,62,+33:45,80.0,Bonomi Giosue,62,Saeco,",, 33:45",+0:25,\u25b218,3,2004
28,63,+33:45,84.0,Ca\xf1ada David,63,Saunier Duval - Prodir,",, 33:45",+0:25,\u25b221,3,2004
23,64,+33:45,75.0,Kashechkin Andrey,64,Cr\xe9dit Agricole,",, 33:45",+0:25,\u25b211,3,2004
34,65,+33:45,82.0,Hoffman Tristan,65,CSC ProTeam,",, 33:45",+0:25,\u25b217,3,2004
21,66,+33:45,92.0,Krauss Sven,66,Gerolsteiner,",, 33:45",+0:25,\u25b226,3,2004
33,67,+33:45,109.0,Goubert Stephane,67,AG2R Pr\xe9voyance,",, 33:45",+0:25,\u25b242,3,2004
29,68,+33:50,70.0,Hinault S\xe9bastien,68,Cr\xe9dit Agricole,33:50 33:50,+0:30,\u25b22,3,2004
23,69,+34:00,103.0,Hiekmann Torsten,69,T-Mobile Team,34:00 34:00,+0:40,\u25b234,3,2004
35,70,+34:10,86.0,Madsen Jimmi,70,CSC ProTeam,34:10 34:10,+0:50,\u25b216,3,2004
28,71,+34:25,102.0,De Angeli Luca,71,Fassa Bortolo,34:25 34:25,+1:05,\u25b231,3,2004
35,72,+34:34,99.0,Bramati Davide,72,Quickstep - Davitamon,34:34 34:34,+1:14,\u25b227,3,2004
28,73,+34:39,81.0,Murn Uros,73,Phonak Hearing Systems,34:39 34:39,+1:19,\u25b28,3,2004
26,74,+34:48,65.0,F\xf6rster Robert,74,Gerolsteiner,34:48 34:48,+1:28,\u25bc9,3,2004
23,75,+35:22,78.0,Vanotti Alessandro,75,De Nardi,35:22 35:22,+2:02,\u25b23,3,2004
28,76,+37:41,66.0,Grabsch Bert,76,Phonak Hearing Systems,37:41 37:41,+4:21,\u25bc10,3,2004
24,77,+42:16,61.0,Bertogliati Rubens,77,Saunier Duval - Prodir,42:16 42:16,+8:59,\u25bc16,3,2004
24,78,+42:19,64.0,Rast Gregory,78,Phonak Hearing Systems,42:19 42:19,+8:59,\u25bc14,3,2004
28,79,+42:19,72.0,Ludewig Jorg,79,Saeco,",, 42:19",+8:59,\u25bc7,3,2004
30,80,+42:19,68.0,Korff Andre,80,T-Mobile Team,",, 42:19",+8:59,\u25bc12,3,2004
22,81,+42:19,71.0,Zaugg Oliver,81,Saunier Duval - Prodir,",, 42:19",+8:59,\u25bc10,3,2004
30,82,+42:19,79.0,Schnider Daniel,82,Phonak Hearing Systems,",, 42:19",+8:59,\u25bc3,3,2004
27,83,+42:19,73.0,Cadamuro Simone,83,De Nardi,",, 42:19",+8:59,\u25bc10,3,2004
23,84,+42:19,69.0,Albasini Michael,84,Phonak Hearing Systems,",, 42:19",+8:59,\u25bc15,3,2004
22,85,+42:19,85.0,Dekkers Hans,85,Rabobank ProTeam,",, 42:19",+8:59,-,3,2004
23,86,+42:19,74.0,Martias Rony,86,Brioches La Boulang\xe8re,",, 42:19",+8:59,\u25bc12,3,2004
21,87,+42:19,87.0,Tschopp Johann,87,Phonak Hearing Systems,",, 42:19",+8:59,-,3,2004
26,88,+42:19,90.0,Giordani Leonardo,88,De Nardi,",, 42:19",+8:59,\u25b22,3,2004
22,89,+42:19,91.0,Lorenzetto Mirco,89,De Nardi,",, 42:19",+8:59,\u25b22,3,2004
23,90,+42:19,89.0,Barbe Koen,90,,",, 42:19",+8:59,\u25bc1,3,2004
21,91,+42:19,96.0,Facci Mauro,91,Fassa Bortolo,",, 42:19",+8:59,\u25b25,3,2004
26,92,+42:19,105.0,Meys David,92,,",, 42:19",+8:59,\u25b213,3,2004
34,93,+42:19,94.0,van Petegem Peter,93,Lotto - Domo,",, 42:19",+8:59,\u25b21,3,2004
23,94,+42:19,112.0,Wiggins Bradley,94,Cr\xe9dit Agricole,",, 42:19",+8:59,\u25b218,3,2004
31,95,+42:19,108.0,Nardello Daniele,95,T-Mobile Team,",, 42:19",+8:59,\u25b213,3,2004
30,96,+42:19,107.0,Jalabert Nicolas,96,Phonak Hearing Systems,",, 42:19",+8:59,\u25b211,3,2004
30,97,+42:19,111.0,Christensen Bekim leif,97,CSC ProTeam,",, 42:19",+8:59,\u25b214,3,2004
30,98,+42:51,116.0,Marichal Thierry,98,Lotto - Domo,42:51 42:51,+8:59,\u25b218,3,2004
25,99,+43:00,60.0,Loddo Alberto,99,Saunier Duval - Prodir,43:00 43:00,+9:43,\u25bc39,3,2004
24,100,+47:43,62.0,Laidoun Julien,100,AG2R Pr\xe9voyance,47:43 47:43,+14:25,\u25bc38,3,2004
24,101,+47:45,77.0,Voeckler Thomas,101,Brioches La Boulang\xe8re,47:45 47:45,+14:25,\u25bc24,3,2004
28,102,+47:45,83.0,Glomser Gerrit,102,Saeco,",, 47:45",+14:25,\u25bc19,3,2004
23,103,+47:45,88.0,Kern Christophe,103,Brioches La Boulang\xe8re,",, 47:45",+14:25,\u25bc15,3,2004
33,104,+47:45,97.0,Borghi Ruggero,104,De Nardi,",, 47:45",+14:25,\u25bc7,3,2004
25,105,+47:45,100.0,de Spiegelaere Bart,105,,",, 47:45",+14:25,\u25bc5,3,2004
25,106,+47:45,95.0,Schreck Stephan,106,T-Mobile Team,",, 47:45",+14:25,\u25bc11,3,2004
23,107,+47:45,93.0,NAULLEAU Alexandre,107,Brioches La Boulang\xe8re,",, 47:45",+14:25,\u25bc14,3,2004
23,108,+47:45,98.0,Loosli David,108,Saeco,",, 47:45",+14:25,\u25bc10,3,2004
28,109,+47:45,101.0,Pieri Dario,109,Saeco,",, 47:45",+14:25,\u25bc8,3,2004
22,110,+47:45,106.0,Cobo Juan Jose,110,Saunier Duval - Prodir,",, 47:45",+14:25,\u25bc4,3,2004
27,111,+47:45,104.0,Yakovlev Serguei,111,T-Mobile Team,",, 47:45",+14:25,\u25bc7,3,2004
30,112,+47:45,113.0,Oriol Christophe,112,AG2R Pr\xe9voyance,",, 47:45",+14:25,\u25b21,3,2004
29,113,+47:45,110.0,Pugaci Igor,113,De Nardi,",, 47:45",+14:25,\u25bc3,3,2004
23,114,+48:11,114.0,van der Slagmolen Kevin,114,,48:11 48:11,+14:25,-,3,2004
35,115,+48:17,115.0,Sandst\xf8d Michael,115,CSC ProTeam,48:17 48:17,+14:25,-,3,2004
26,1,+0:00,1.0,Hunter Robert,1,Rabobank ProTeam,14:04:47 14:04:47,+0:00,-,4,2004
31,2,+0:01,2.0,McEwen Robbie,2,Lotto - Domo,0:01 0:01,+-1:58,-,4,2004
27,3,+0:03,3.0,Nazon Jean-Patrick,3,AG2R Pr\xe9voyance,0:03 0:03,+0:00,-,4,2004
23,4,+0:07,4.0,Boonen Tom,4,Quickstep - Davitamon,0:07 0:07,+-1:56,-,4,2004
31,5,+0:22,7.0,H\xf8j Frank,5,CSC ProTeam,0:22 0:22,+-1:56,\u25b22,4,2004
29,6,+0:23,5.0,Vandenbroucke Frank,6,Mrbookmaker.com - Palmans,0:23 0:23,+0:04,\u25bc1,4,2004
34,7,+0:27,8.0,Michaelsen Lars,7,CSC ProTeam,0:27 0:27,+-1:59,\u25b21,4,2004
28,8,+0:27,9.0,Balducci Gabriele,8,Saeco,",, 0:27",+-1:59,\u25b21,4,2004
32,9,+0:27,6.0,Knaven Servais,9,Quickstep - Davitamon,",, 0:27",+0:04,\u25bc3,4,2004
32,10,+0:29,13.0,van Bon L\xe9on,10,Lotto - Domo,0:29 0:29,+0:00,\u25b23,4,2004
29,11,+0:29,22.0,Sacchi Fabio,11,Fassa Bortolo,",, 0:29",+0:00,\u25b211,4,2004
23,12,+0:33,10.0,Sentjens Roy,12,Rabobank ProTeam,0:33 0:33,+0:04,\u25bc2,4,2004
24,13,+0:33,18.0,Lang Sebastian,13,Gerolsteiner,",, 0:33",+0:04,\u25b25,4,2004
29,14,+0:33,20.0,Detilloux Christophe,14,Lotto - Domo,",, 0:33",+0:04,\u25b26,4,2004
33,15,+0:39,24.0,Petito Roberto,15,Fassa Bortolo,0:39 0:39,+0:04,\u25b29,4,2004
27,16,+0:44,16.0,Cretskens Wilfried,16,Quickstep - Davitamon,0:44 0:44,+0:15,-,4,2004
23,17,+0:45,26.0,Nuyens Nick,17,Quickstep - Davitamon,0:45 0:45,+0:04,\u25b29,4,2004
22,18,+0:47,29.0,Cancellara Fabian,18,Fassa Bortolo,0:47 0:47,+-1:50,\u25b211,4,2004
28,19,+1:19,12.0,Jegou Lilian,19,Cr\xe9dit Agricole,1:19 1:19,+0:50,\u25bc7,4,2004
31,20,+1:19,11.0,Guidi Fabrizio,20,CSC ProTeam,",, 1:19",+0:50,\u25bc9,4,2004
31,21,+1:19,14.0,Beneteau Walter,21,Brioches La Boulang\xe8re,",, 1:19",+0:50,\u25bc7,4,2004
23,22,+1:19,15.0,Mori Manuele,22,Saunier Duval - Prodir,",, 1:19",+0:50,\u25bc7,4,2004
25,23,+1:19,21.0,Schoonacker Jehudi,23,,",, 1:19",+0:50,\u25bc2,4,2004
23,24,+1:19,19.0,Dumoulin Samuel,24,AG2R Pr\xe9voyance,",, 1:19",+0:50,\u25bc5,4,2004
28,25,+1:19,17.0,Commesso Salvatore,25,Saeco,",, 1:19",+0:50,\u25bc8,4,2004
34,26,+1:19,23.0,Wauters Marc,26,Rabobank ProTeam,",, 1:19",+0:50,\u25bc3,4,2004
23,27,+1:24,32.0,Chicchi Francesco,27,Fassa Bortolo,1:24 1:24,+0:00,\u25b25,4,2004
24,28,+1:31,25.0,Krivtsov Yuriy,28,AG2R Pr\xe9voyance,1:31 1:31,+0:50,\u25bc3,4,2004
28,29,+1:40,33.0,Ongarato Alberto,29,Fassa Bortolo,1:40 1:40,+0:00,\u25b24,4,2004
29,30,+1:40,27.0,Wrolich Peter,30,Gerolsteiner,",, 1:40",+0:50,\u25bc3,4,2004
21,31,+1:41,28.0,De Weert Kevin,31,Rabobank ProTeam,1:41 1:41,+0:50,\u25bc3,4,2004
24,32,+1:56,30.0,Mutsaars Ronald,32,Rabobank ProTeam,1:56 1:56,+0:50,\u25bc2,4,2004
31,33,+2:00,31.0,Boven Jan,33,Rabobank ProTeam,2:00 2:00,+0:50,\u25bc2,4,2004
26,34,+5:47,34.0,Usov Alexandre,34,Phonak Hearing Systems,5:47 5:47,+0:00,-,4,2004
22,35,+6:40,35.0,van Mechelen Wouter,35,,6:40 6:40,+0:50,-,4,2004
25,36,+6:40,36.0,Tankink Bram,36,Quickstep - Davitamon,",, 6:40",+0:50,-,4,2004
30,37,+8:57,40.0,Moerenhout Koos,37,Lotto - Domo,8:57 8:57,+-1:54,\u25b23,4,2004
26,38,+9:25,37.0,Hoste Leif,38,Lotto - Domo,9:25 9:25,+0:50,\u25bc1,4,2004
21,39,+9:43,38.0,Ventoso Francisco,39,Saunier Duval - Prodir,9:43 9:43,+0:50,\u25bc1,4,2004
33,40,+10:01,41.0,Honchar Serhiy,40,De Nardi,10:01 10:01,+0:50,\u25b21,4,2004
24,41,+10:03,43.0,Eriksen Thomas bruun,41,CSC ProTeam,10:03 10:03,+0:50,\u25b22,4,2004
28,42,+10:05,44.0,Verbrugghe Ief,42,Lotto - Domo,10:05 10:05,+0:50,\u25b22,4,2004
23,43,+10:05,45.0,van Goolen Jurgen,43,Quickstep - Davitamon,",, 10:05",+0:50,\u25b22,4,2004
30,44,+10:36,46.0,Ordowski Volker,44,Gerolsteiner,10:36 10:36,+0:50,\u25b22,4,2004
35,45,+10:37,47.0,Zanini Stefano,45,Quickstep - Davitamon,10:37 10:37,+0:50,\u25b22,4,2004
20,46,+11:39,39.0,Chavanel S\xe9bastien,46,Brioches La Boulang\xe8re,11:39 11:39,+2:42,\u25bc7,4,2004
23,47,+15:13,48.0,Baumann Eric,47,T-Mobile Team,15:13 15:13,+0:50,\u25b21,4,2004
22,48,+15:14,49.0,Traksel Bobbie,48,Rabobank ProTeam,15:14 15:14,+0:50,\u25b21,4,2004
25,49,+15:14,50.0,van Speybroeck Wesley,49,,",, 15:14",+0:50,\u25b21,4,2004
29,50,+15:14,52.0,Aerts Mario,50,T-Mobile Team,",, 15:14",+0:50,\u25b22,4,2004
29,51,+15:14,54.0,Berges Stephane,51,AG2R Pr\xe9voyance,",, 15:14",+0:50,\u25b23,4,2004
30,52,+15:14,53.0,Casagranda Stefano,52,Saeco,",, 15:14",+0:50,\u25b21,4,2004
31,53,+15:31,55.0,Schmidt Torsten,53,Gerolsteiner,15:31 15:31,+0:50,\u25b22,4,2004
34,54,+16:57,42.0,Agnolutto Christophe,54,AG2R Pr\xe9voyance,16:57 16:57,+7:45,\u25bc12,4,2004
23,55,+17:05,51.0,Geslin Anthony,55,Brioches La Boulang\xe8re,17:05 17:05,+2:41,\u25bc4,4,2004
22,56,+22:43,56.0,Fothen Markus,56,Gerolsteiner,22:43 22:43,+2:53,-,4,2004
22,57,+25:50,58.0,Gomez Gomez Angel,57,Saunier Duval - Prodir,25:50 25:50,+0:50,\u25b21,4,2004
29,58,+27:38,57.0,Auge St\xe9phane,58,Cr\xe9dit Agricole,27:38 27:38,+7:48,\u25bc1,4,2004
21,59,+34:33,66.0,Krauss Sven,59,Gerolsteiner,34:33 34:33,+0:48,\u25b27,4,2004
19,60,+34:35,59.0,Jur\u010do Matej,60,De Nardi,34:35 34:35,+0:50,\u25bc1,4,2004
22,61,+34:35,61.0,Caethoven Steven,61,,",, 34:35",+0:50,-,4,2004
30,62,+34:35,60.0,Konecny Tomas,62,T-Mobile Team,",, 34:35",+0:50,\u25bc2,4,2004
28,63,+34:35,63.0,Ca\xf1ada David,63,Saunier Duval - Prodir,",, 34:35",+0:50,-,4,2004
25,64,+34:35,62.0,Bonomi Giosue,64,Saeco,",, 34:35",+0:50,\u25bc2,4,2004
23,65,+34:35,64.0,Kashechkin Andrey,65,Cr\xe9dit Agricole,",, 34:35",+0:50,\u25bc1,4,2004
34,66,+34:35,65.0,Hoffman Tristan,66,CSC ProTeam,",, 34:35",+0:50,\u25bc1,4,2004
33,67,+34:35,67.0,Goubert Stephane,67,AG2R Pr\xe9voyance,",, 34:35",+0:50,-,4,2004
29,68,+34:40,68.0,Hinault S\xe9bastien,68,Cr\xe9dit Agricole,34:40 34:40,+0:50,-,4,2004
23,69,+34:50,69.0,Hiekmann Torsten,69,T-Mobile Team,34:50 34:50,+0:50,-,4,2004
35,70,+35:00,70.0,Madsen Jimmi,70,CSC ProTeam,35:00 35:00,+0:50,-,4,2004
28,71,+35:15,71.0,De Angeli Luca,71,Fassa Bortolo,35:15 35:15,+0:50,-,4,2004
35,72,+35:24,72.0,Bramati Davide,72,Quickstep - Davitamon,35:24 35:24,+0:50,-,4,2004
28,73,+35:29,73.0,Murn Uros,73,Phonak Hearing Systems,35:29 35:29,+0:50,-,4,2004
23,74,+36:12,75.0,Vanotti Alessandro,74,De Nardi,36:12 36:12,+0:50,\u25b21,4,2004
28,75,+38:31,76.0,Grabsch Bert,75,Phonak Hearing Systems,38:31 38:31,+0:50,\u25b21,4,2004
27,76,+42:19,83.0,Cadamuro Simone,76,De Nardi,42:19 42:19,+0:00,\u25b27,4,2004
26,77,+42:36,74.0,F\xf6rster Robert,77,Gerolsteiner,42:36 42:36,+7:48,\u25bc3,4,2004
30,78,+42:58,96.0,Jalabert Nicolas,78,Phonak Hearing Systems,42:58 42:58,+0:39,\u25b218,4,2004
24,79,+43:06,77.0,Bertogliati Rubens,79,Saunier Duval - Prodir,43:06 43:06,+0:50,\u25bc2,4,2004
24,80,+43:09,78.0,Rast Gregory,80,Phonak Hearing Systems,43:09 43:09,+0:50,\u25bc2,4,2004
30,81,+43:09,80.0,Korff Andre,81,T-Mobile Team,",, 43:09",+0:50,\u25bc1,4,2004
30,82,+43:09,82.0,Schnider Daniel,82,Phonak Hearing Systems,",, 43:09",+0:50,-,4,2004
22,83,+43:09,81.0,Zaugg Oliver,83,Saunier Duval - Prodir,",, 43:09",+0:50,\u25bc2,4,2004
28,84,+43:09,79.0,Ludewig Jorg,84,Saeco,",, 43:09",+0:50,\u25bc5,4,2004
22,85,+43:09,85.0,Dekkers Hans,85,Rabobank ProTeam,",, 43:09",+0:50,-,4,2004
23,86,+43:09,86.0,Martias Rony,86,Brioches La Boulang\xe8re,",, 43:09",+0:50,-,4,2004
21,87,+43:09,87.0,Tschopp Johann,87,Phonak Hearing Systems,",, 43:09",+0:50,-,4,2004
22,88,+43:09,89.0,Lorenzetto Mirco,88,De Nardi,",, 43:09",+0:50,\u25b21,4,2004
21,89,+43:09,91.0,Facci Mauro,89,Fassa Bortolo,",, 43:09",+0:50,\u25b22,4,2004
31,90,+43:09,95.0,Nardello Daniele,90,T-Mobile Team,",, 43:09",+0:50,\u25b25,4,2004
30,91,+43:09,97.0,Christensen Bekim leif,91,CSC ProTeam,",, 43:09",+0:50,\u25b26,4,2004
34,92,+43:21,93.0,van Petegem Peter,92,Lotto - Domo,43:21 43:21,+1:02,\u25b21,4,2004
30,93,+43:41,98.0,Marichal Thierry,93,Lotto - Domo,43:41 43:41,+0:50,\u25b25,4,2004
25,94,+44:02,99.0,Loddo Alberto,94,Saunier Duval - Prodir,44:02 44:02,+1:02,\u25b25,4,2004
26,95,+45:01,88.0,Giordani Leonardo,95,De Nardi,45:01 45:01,+2:42,\u25bc7,4,2004
26,96,+46:39,92.0,Meys David,96,,46:39 46:39,+4:20,\u25bc4,4,2004
28,97,+48:35,102.0,Glomser Gerrit,97,Saeco,48:35 48:35,+0:50,\u25b25,4,2004
23,98,+48:35,103.0,Kern Christophe,98,Brioches La Boulang\xe8re,",, 48:35",+0:50,\u25b25,4,2004
33,99,+48:35,104.0,Borghi Ruggero,99,De Nardi,",, 48:35",+0:50,\u25b25,4,2004
25,100,+48:35,106.0,Schreck Stephan,100,T-Mobile Team,",, 48:35",+0:50,\u25b26,4,2004
28,101,+48:35,109.0,Pieri Dario,101,Saeco,",, 48:35",+0:50,\u25b28,4,2004
35,102,+49:07,115.0,Sandst\xf8d Michael,102,CSC ProTeam,49:07 49:07,+0:50,\u25b213,4,2004
23,103,+50:07,84.0,Albasini Michael,103,Phonak Hearing Systems,50:07 50:07,+7:48,\u25bc19,4,2004
23,104,+50:07,90.0,Barbe Koen,104,,",, 50:07",+7:48,\u25bc14,4,2004
23,105,+50:07,94.0,Wiggins Bradley,105,Cr\xe9dit Agricole,",, 50:07",+7:48,\u25bc11,4,2004
24,106,+50:25,100.0,Laidoun Julien,106,AG2R Pr\xe9voyance,50:25 50:25,+2:42,\u25bc6,4,2004
27,107,+50:27,111.0,Yakovlev Serguei,107,T-Mobile Team,50:27 50:27,+2:42,\u25b24,4,2004
23,108,+50:53,114.0,van der Slagmolen Kevin,108,,50:53 50:53,+2:42,\u25b26,4,2004
29,109,+52:05,113.0,Pugaci Igor,109,De Nardi,52:05 52:05,+4:20,\u25b24,4,2004
24,110,+55:33,101.0,Voeckler Thomas,110,Brioches La Boulang\xe8re,55:33 55:33,+7:48,\u25bc9,4,2004
23,111,+55:33,108.0,Loosli David,111,Saeco,",, 55:33",+7:48,\u25bc3,4,2004
23,112,+55:33,107.0,NAULLEAU Alexandre,112,Brioches La Boulang\xe8re,",, 55:33",+7:48,\u25bc5,4,2004
22,113,+55:33,110.0,Cobo Juan Jose,113,Saunier Duval - Prodir,",, 55:33",+7:48,\u25bc3,4,2004
30,114,+55:33,112.0,Oriol Christophe,114,AG2R Pr\xe9voyance,",, 55:33",+7:48,\u25bc2,4,2004
25,115,+56:07,105.0,de Spiegelaere Bart,115,,56:07 56:07,+8:22,\u25bc10,4,2004
